sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
17,2026-04-17T16:48:00,51.612,25.011,26.899,32.79,41.531,2713.6,3647.1,19.408,18.805,22.812,0.25726,0.099983,342.4,77.115,7.0603,13.934,32.517,4497.4,22.428,50.265,50.468,79.808,2.2431,1.6476,3109.5,42.45,54.393,94.706,9.1917,63.532,39.479,39.171,2642.6,63.199,25.755,44.341,0.33269,8.7614,26.595,120.41,1.1562,75.148,24.414,2.3112,54.173,4.7483,219.34,0.027823,0.84021,65.227,18.522,44.596
18,2026-04-17T16:51:00,50.3,25.025,26.75,32.79,40.425,2714.0,3624.1,18.517,18.805,22.384,0.25712,0.099983,342.01,77.283,7.0603,13.934,32.517,4535.5,22.796,47.228,49.507,79.893,2.2431,1.6476,3110.9,42.362,53.937,94.572,9.0924,63.866,36.649,39.394,2643.0,63.596,24.02,44.084,0.33086,8.7614,26.595,120.39,1.1562,75.627,24.414,2.3112,54.173,4.7483,218.22,0.027823,0.84021,65.198,18.522,44.596
19,2026-04-17T16:54:00,48.559,20.695,26.781,32.937,41.381,2711.6,3602.9,18.068,18.279,22.399,0.20892,0.099983,341.98,77.215,6.9121,13.971,32.116,4554.3,22.991,43.198,49.761,79.799,2.2591,1.6597,3108.2,42.264,54.28,94.785,9.3568,60.973,37.396,40.517,2640.8,62.4,27.327,43.978,0.35157,8.8565,26.753,120.4,1.3409,75.784,24.852,2.2775,54.173,4.8122,215.43,0.027823,0.84021,65.168,18.972,44.596
20,2026-04-17T16:57:00,49.698,20.719,26.731,32.937,41.071,2714.3,3594.3,17.367,18.279,22.716,0.20867,0.099983,341.68,77.555,6.9121,13.971,32.116,4594.0,23.272,45.836,48.851,80.014,2.2591,1.6597,3109.1,42.413,53.805,94.721,9.2979,60.64,34.717,41.085,2643.4,62.548,24.71,43.608,0.34692,8.8565,26.753,120.39,1.3409,75.322,24.852,2.2775,54.173,4.8122,215.62,0.027823,0.84021,65.112,18.972,44.596
21,2026-04-17T17:00:00,49.064,24.548,26.55,33.024,40.567,2713.7,3683.2,17.964,18.503,22.353,0.24463,0.099983,341.69,77.145,6.94,13.88,32.116,4480.5,23.025,44.368,50.157,80.163,2.2007,1.6928,3111.1,42.394,54.065,94.768,9.3039,63.016,38.562,42.13,2643.3,62.221,25.124,43.287,0.34801,8.8022,26.61,120.4,1.1562,75.053,24.175,2.177,54.173,4.8598,215.24,0.027823,0.84021,65.137,18.946,44.596
22,2026-04-17T17:03:00,51.022,24.27,26.923,33.024,40.63,2711.0,3672.5,19.993,18.503,22.374,0.24746,0.095487,341.22,76.871,6.94,13.88,32.116,4517.9,22.185,48.898,48.56,79.855,2.2007,1.6928,3107.8,42.459,53.617,94.695,9.1347,61.373,33.861,41.798,2639.6,62.405,24.823,43.755,0.35074,8.8022,26.61,120.42,1.1562,74.48,24.175,2.177,54.784,4.8598,215.35,0.023526,0.8439,65.128,18.946,44.93
23,2026-04-17T17:06:00,50.033,24.506,26.637,32.551,39.207,2709.6,3631.2,15.049,18.414,22.3,0.24653,0.095487,341.87,76.857,6.9433,13.908,32.197,4532.4,24.278,46.611,51.771,79.619,2.2353,1.6675,3105.6,42.325,53.477,94.741,9.4116,59.738,43.311,40.244,2637.8,62.829,25.728,43.563,0.34472,8.8316,26.56,120.38,1.0723,74.426,24.532,2.3347,54.784,4.8224,217.65,0.023526,0.8439,65.043,18.727,44.93
24,2026-04-17T17:09:00,51.269,24.484,27.036,32.551,41.706,2709.7,3656.0,16.909,18.414,22.517,0.24674,0.095487,342.07,77.091,6.9433,13.908,32.197,4560.7,23.493,49.47,50.532,79.663,2.2353,1.6675,3105.5,42.437,53.139,94.862,9.3113,61.41,39.664,40.733,2638.3,62.402,25.183,43.963,0.34072,8.8316,26.56,120.44,1.0723,74.849,24.532,2.3347,54.784,4.8224,213.35,0.023526,0.8439,64.974,18.727,44.93
25,2026-04-17T17:12:00,49.888,23.793,26.824,32.572,40.231,2712.4,3633.0,20.568,18.35,22.737,0.23891,0.095487,342.03,77.411,6.8222,13.987,32.298,4520.1,21.942,46.275,49.422,79.935,2.2427,1.6133,3107.7,42.349,54.152,94.645,9.3483,62.731,36.4,41.075,2641.5,62.713,24.001,43.703,0.34485,8.8896,26.921,120.4,1.2203,75.782,24.45,2.3034,54.784,4.849,216.43,0.023526,0.8439,64.988,18.191,44.93
26,2026-04-17T17:15:00,49.622,23.572,26.77,32.572,41.156,2712.4,3657.0,15.508,18.35,22.401,0.24116,0.095487,341.65,77.361,6.8222,13.987,32.298,4501.6,24.07,45.66,50.443,79.979,2.2427,1.6133,3108.1,42.183,54.373,94.782,9.3765,60.053,39.403,40.708,2642.0,62.3,25.664,43.892,0.34786,8.8896,26.921,120.42,1.2203,74.821,24.45,2.3034,54.784,4.849,214.42,0.023526,0.8439,65.038,18.191,44.93
27,2026-04-17T17:18:00,49.479,22.518,26.878,33.197,41.145,2713.9,3692.2,18.532,18.609,22.781,0.23108,0.089352,341.97,77.027,6.803,13.944,31.822,4585.0,22.801,45.329,49.829,80.084,2.2329,1.6324,3108.9,42.266,54.743,94.592,9.3294,60.069,37.598,42.374,2642.9,62.756,26.482,43.725,0.35298,9.0423,26.718,120.42,1.1447,74.98,24.708,2.2705,53.226,4.7771,217.57,0.019942,0.85995,65.085,19.441,42.867
28,2026-04-17T17:21:00,48.421,22.836,27.253,33.197,41.037,2709.6,3649.9,19.103,18.609,22.523,0.22785,0.089352,340.94,76.938,6.803,13.944,31.822,4577.9,22.567,42.88,49.201,79.835,2.2329,1.6324,3108.0,42.246,54.828,94.744,9.3449,60.709,35.749,42.362,2638.1,63.484,23.691,43.791,0.35309,9.0423,26.718,120.4,1.1447,74.232,24.708,2.2705,53.226,4.7771,217.45,0.019942,0.85995,65.076,19.441,42.867
29,2026-04-17T17:24:00,51.725,27.241,27.005,32.556,40.783,2707.1,3661.9,20.719,18.646,22.161,0.27767,0.089352,340.77,76.9,6.8707,13.833,32.105,4459.9,21.903,50.525,51.674,79.551,2.2427,1.6424,3104.9,42.693,53.167,94.652,9.3681,61.416,43.026,41.05,2635.1,63.51,26.114,44.06,0.3561,8.9598,26.865,120.4,1.1413,75.485,24.415,2.2999,53.226,4.8044,215.12,0.019942,0.85995,65.028,18.469,42.867
30,2026-04-17T17:27:00,49.168,27.455,27.057,32.556,41.735,2709.3,3710.4,19.684,18.646,22.519,0.2755,0.089352,341.43,77.334,6.8707,13.833,32.105,4423.1,22.328,44.609,49.596,79.804,2.2427,1.6424,3105.8,42.403,53.608,94.649,9.462,59.788,36.911,41.822,2638.3,62.676,25.924,44.041,0.34977,8.9598,26.865,120.39,1.1413,74.558,24.415,2.2999,53.226,4.8044,216.03,0.019942,0.85995,64.982,18.469,42.867
31,2026-04-17T17:30:00,51.331,24.689,26.796,32.431,40.507,2711.5,3648.7,19.6,17.881,22.235,0.25358,0.089352,341.01,77.355,6.869,13.748,31.947,4530.9,22.356,49.613,51.595,80.037,2.2325,1.6542,3109.1,42.22,54.67,94.556,9.4027,61.09,42.795,40.366,2640.9,63.186,24.666,43.919,0.33824,8.9427,26.188,120.38,1.2839,74.335,24.59,2.3242,53.226,4.7393,218.04,0.019942,0.85995,65.012,18.681,42.867
32,2026-04-17T17:33:00,52.435,24.796,26.878,32.431,41.631,2711.9,3652.8,17.959,17.881,22.188,0.2525,0.085018,340.99,77.359,6.869,13.748,31.947,4524.6,23.044,52.169,49.732,80.06,2.2325,1.6542,3109.4,42.349,54.747,94.595,9.407,59.874,37.312,40.563,2641.2,63.116,24.47,44.378,0.33662,8.9427,26.188,120.41,1.2839,74.845,24.59,2.3242,53.554,4.7393,218.41,0.018479,0.83928,65.087,18.681,44.228
33,2026-04-17T17:36:00,47.566,26.496,26.85,32.873,41.076,2713.0,3677.3,20.08,18.732,22.252,0.26915,0.085018,341.3,77.328,6.9592,13.708,32.603,4523.6,22.145,40.902,52.502,80.1,2.2371,1.6042,3109.8,42.457,54.273,94.553,9.2235,62.872,45.463,39.381,2641.1,62.72,24.564,44.752,0.32733,8.8775,26.531,120.4,1.2047,75.086,24.11,2.3116,53.554,4.7891,216.94,0.018479,0.83928,65.156,18.911,44.228
34,2026-04-17T17:39:00,50.325,26.339,26.837,32.873,41.73,2712.3,3703.1,18.482,18.732,22.204,0.27074,0.085018,341.19,77.058,6.9592,13.708,32.603,4511.5,22.829,47.286,50.631,79.965,2.2371,1.6042,3109.5,41.956,54.418,94.597,9.3554,59.875,39.958,39.221,2640.7,62.276,25.377,44.678,0.32865,8.8775,26.531,120.4,1.2047,74.336,24.11,2.3116,53.554,4.7891,220.49,0.018479,0.83928,65.2,18.911,44.228
35,2026-04-17T17:42:00,49.273,20.084,27.001,33.267,41.013,2711.8,3640.9,19.419,18.585,22.357,0.2057,0.085018,341.27,77.173,6.9969,13.871,32.523,4487.7,22.429,44.851,49.063,79.954,2.2873,1.652,3108.5,42.659,54.135,94.631,9.3676,59.869,35.343,38.641,2641.0,62.525,27.773,44.921,0.32342,8.9445,26.435,120.38,1.2403,75.045,23.957,2.3238,53.554,4.8112,220.49,0.018479,0.83928,65.185,18.466,44.228
36,2026-04-17T17:45:00,51.625,20.291,26.613,33.267,41.039,2712.4,3666.1,18.021,18.585,22.524,0.20358,0.085018,341.68,77.501,6.9969,13.871,32.523,4557.1,23.004,50.296,51.627,80.021,2.2873,1.652,3108.2,42.335,53.306,94.71,9.3405,59.014,42.887,38.693,2641.7,62.092,25.327,45.088,0.323,8.9445,26.435,120.39,1.2403,75.142,23.957,2.3238,53.554,4.8112,221.32,0.018479,0.83928,65.25,18.466,44.228
37,2026-04-17T17:48:00,50.601,20.233,26.711,32.541,41.001,2711.7,3665.9,17.59,18.548,22.256,0.21188,0.098776,341.07,77.347,6.8902,13.645,32.078,4548.2,23.185,47.926,48.734,80.114,2.2552,1.6364,3109.4,42.484,54.517,94.695,9.4671,58.02,34.376,40.901,2640.2,61.675,24.483,44.701,0.34032,8.8497,26.5,120.4,1.2374,75.783,24.416,2.3,53.226,4.7719,222.66,0.022223,0.84775,65.278,18.92,44.316
38,2026-04-17T17:51:00,51.615,20.712,27.192,32.541,40.885,2711.3,3651.6,19.722,18.548,22.104,0.207,0.098776,340.81,77.04,6.8902,13.645,32.078,4555.8,22.297,50.271,49.659,79.974,2.2552,1.6364,3108.8,42.257,54.426,94.787,9.4284,59.496,37.095,40.774,2639.3,61.92,27.009,44.747,0.34136,8.8497,26.5,120.39,1.2374,74.503,24.416,2.3,53.226,4.7719,222.35,0.022223,0.84775,65.312,18.92,44.316
39,2026-04-17T17:54:00,49.433,24.489,27.107,32.795,40.787,2712.0,3680.3,19.526,18.478,22.407,0.25232,0.098776,341.02,76.65,6.9218,13.722,32.075,4518.0,22.397,45.221,49.236,79.86,2.2724,1.6276,3108.5,42.134,53.778,94.767,9.3505,61.763,35.853,37.56,2640.0,62.305,24.323,44.919,0.31716,8.9437,26.677,120.41,1.2954,74.807,24.313,2.1873,53.226,4.899,220.67,0.022223,0.84775,65.286,18.57,44.316
40,2026-04-17T17:57:00,50.213,24.55,26.312,32.795,41.136,2709.2,3637.3,16.99,18.478,21.832,0.2517,0.098776,341.07,76.718,6.9218,13.722,32.075,4506.3,23.479,47.026,51.333,79.562,2.2724,1.6276,3107.8,42.346,53.918,94.733,9.2995,62.26,42.022,37.715,2638.2,63.044,26.361,44.898,0.31589,8.9437,26.677,120.39,1.2954,75.609,24.313,2.1873,53.226,4.899,221.2,0.022223,0.84775,65.192,18.57,44.316
41,2026-04-17T18:00:00,49.795,24.883,26.855,32.459,40.83,2713.2,3660.8,18.11,18.224,22.668,0.25109,0.098776,341.04,77.457,6.7634,13.802,31.809,4552.3,22.986,46.059,50.515,79.753,2.2773,1.6359,3108.5,42.396,54.232,94.717,9.4295,60.043,39.615,38.349,2642.1,62.34,24.923,44.664,0.32607,8.817,26.765,120.41,1.3247,74.842,24.35,2.2494,53.226,4.8031,224.16,0.022223,0.84775,65.111,19.014,44.316
42,2026-04-17T18:03:00,48.671,24.989,26.919,32.459,40.956,2716.5,3631.6,19.775,18.224,22.507,0.25002,0.10009,341.15,77.299,6.7634,13.802,31.809,4550.2,22.279,43.459,49.715,80.077,2.2773,1.6359,3112.9,42.325,54.257,94.684,9.3521,62.955,37.26,38.761,2645.0,62.842,24.561,45.16,0.3227,8.817,26.765,120.41,1.3247,74.741,24.35,2.2494,53.374,4.8031,221.44,0.021176,0.86139,65.18,19.014,43.811
43,2026-04-17T18:06:00,50.575,27.543,27.037,32.571,41.353,2717.1,3660.0,18.059,18.483,22.099,0.28073,0.10009,340.86,77.532,6.9737,13.781,32.109,4513.7,22.989,47.864,49.42,80.139,2.2512,1.6961,3115.5,42.132,53.602,94.529,9.3019,61.75,36.393,39.856,2645.8,63.78,24.11,45.107,0.33053,8.9526,27.075,120.43,1.0455,75.319,24.567,2.3165,53.374,4.7193,223.38,0.021176,0.86139,65.236,18.787,43.811
44,2026-04-17T18:09:00,50.0,27.796,26.938,32.571,41.547,2716.1,3690.9,17.814,18.483,22.133,0.27816,0.10009,340.74,77.422,6.9737,13.781,32.109,4507.6,23.09,46.533,48.612,80.068,2.2512,1.6961,3115.0,42.605,53.675,94.513,9.3924,60.61,34.016,39.594,2645.3,63.248,24.53,45.214,0.33268,8.9526,27.075,120.41,1.0455,75.139,24.567,2.3165,53.374,4.7193,223.51,0.021176,0.86139,65.302,18.787,43.811
45,2026-04-17T18:12:00,49.194,24.798,26.861,32.645,41.011,2713.8,3624.1,17.485,18.644,22.407,0.25533,0.10009,341.41,77.13,6.7874,13.777,31.99,4559.0,23.239,44.669,50.544,79.929,2.2847,1.6216,3110.9,42.196,53.598,94.55,9.3167,61.468,39.7,39.567,2643.6,62.565,25.067,45.405,0.3278,8.8879,26.49,120.39,1.2303,75.189,24.468,2.3112,53.374,4.8257,222.67,0.021176,0.86139,65.327,18.996,43.811
46,2026-04-17T18:15:00,50.307,24.884,26.533,32.645,41.017,2714.6,3640.9,18.923,18.644,22.095,0.25445,0.10009,341.29,76.942,6.7874,13.777,31.99,4535.1,22.643,47.245,51.595,79.85,2.2847,1.6216,3110.3,42.521,53.884,94.675,9.2602,60.992,42.793,39.061,2642.7,62.277,26.007,45.528,0.33194,8.8879,26.49,120.39,1.2303,74.389,24.468,2.3112,53.374,4.8257,222.65,0.021176,0.86139,65.307,18.996,43.811
47,2026-04-17T18:18:00,48.27,26.175,26.782,33.059,40.858,2713.7,3662.7,18.281,18.742,22.465,0.26723,0.10634,341.76,77.113,6.8882,13.726,31.694,4470.4,22.914,42.531,50.618,79.751,2.2739,1.6617,3109.8,42.369,54.125,94.674,9.5048,59.019,39.918,39.229,2642.5,63.538,23.699,45.706,0.32915,8.8093,26.886,120.42,1.2422,75.131,24.324,2.314,53.827,4.8125,226.29,0.011825,0.85014,65.27,18.849,44.333
48,2026-04-17T18:21:00,50.428,26.283,27.017,33.059,40.857,2711.5,3646.6,16.831,18.742,22.216,0.26613,0.10634,341.06,76.775,6.8882,13.726,31.694,4509.0,23.544,47.523,51.027,79.56,2.2739,1.6617,3109.2,42.639,53.664,94.452,9.4338,61.512,41.122,38.849,2640.1,63.815,24.624,46.044,0.33226,8.8093,26.886,120.4,1.2422,75.502,24.324,2.314,53.827,4.8125,225.78,0.011825,0.85014,65.258,18.849,44.333
49,2026-04-17T18:24:00,49.494,29.345,26.794,32.351,40.997,2715.2,3658.6,17.39,18.413,22.856,0.29951,0.10634,342.24,77.415,6.7868,13.814,32.411,4524.3,23.29,45.363,49.498,79.768,2.1922,1.662,3109.7,42.357,53.816,94.73,9.4831,61.312,36.622,38.21,2644.5,62.766,24.541,46.238,0.32553,8.7487,26.337,120.4,1.2657,74.706,24.722,2.2849,53.827,4.8123,226.85,0.011825,0.85014,65.241,18.355,44.333
50,2026-04-17T18:27:00,49.632,29.472,26.921,32.351,41.504,2716.3,3660.4,19.117,18.413,22.661,0.29822,0.10634,342.15,77.414,6.7868,13.814,32.411,4521.9,22.56,45.681,51.727,79.874,2.1922,1.662,3113.2,42.186,53.845,94.414,9.3361,61.636,43.181,38.361,2645.1,62.735,24.187,46.264,0.32429,8.7487,26.337,120.41,1.2657,75.094,24.722,2.2849,53.827,4.8123,229.75,0.011825,0.85014,65.309,18.355,44.333
51,2026-04-17T18:30:00,50.631,22.616,27.094,32.358,41.022,2716.6,3682.6,18.736,18.136,22.802,0.23194,0.10634,342.26,77.106,6.9184,13.97,32.31,4589.1,22.728,47.994,48.879,79.855,2.2613,1.6412,3112.2,42.535,54.281,94.656,9.3288,59.43,34.801,39.58,2645.7,63.283,24.796,46.786,0.33286,8.7613,26.169,120.4,1.3223,75.16,24.816,2.2461,53.827,4.7188,227.06,0.011825,0.85014,65.361,19.158,44.333
52,2026-04-17T18:33:00,48.078,22.826,26.605,32.358,41.297,2713.4,3668.9,17.602,18.136,22.383,0.22981,0.078722,342.07,77.08,6.9184,13.97,32.31,4530.5,23.212,42.085,48.843,79.684,2.2613,1.6412,3110.0,42.521,54.984,94.363,9.3746,62.049,34.695,39.737,2642.1,63.519,25.222,46.76,0.33157,8.7613,26.169,120.4,1.3223,74.878,24.816,2.2461,54.029,4.7188,227.68,0.020599,0.83918,65.38,19.158,43.995
53,2026-04-17T18:36:00,48.803,23.62,27.004,32.905,41.286,2713.7,3654.6,15.451,18.457,22.813,0.23772,0.078722,342.02,77.595,6.8209,13.642,32.042,4455.5,24.101,43.764,50.422,79.821,2.234,1.6724,3108.8,42.437,53.914,94.627,9.3067,62.473,39.342,41.396,2642.9,62.64,27.129,46.776,0.35306,8.9,26.587,120.4,1.3019,75.086,24.044,2.2793,54.029,4.7925,229.45,0.020599,0.83918,65.382,18.818,43.995
54,2026-04-17T18:39:00,50.864,23.405,27.023,32.905,41.049,2714.6,3645.0,18.017,18.457,22.668,0.23991,0.078722,341.68,77.715,6.8209,13.642,32.042,4484.2,23.004,48.535,48.878,80.103,2.234,1.6724,3110.8,42.331,53.57,94.526,9.3594,61.721,34.799,41.559,2644.1,62.805,25.553,47.062,0.35173,8.9,26.587,120.39,1.3019,75.166,24.044,2.2793,54.029,4.7925,228.11,0.020599,0.83918,65.465,18.818,43.995
55,2026-04-17T18:42:00,49.798,25.987,26.998,32.832,41.547,2714.7,3656.3,20.116,18.572,22.408,0.26571,0.078722,341.51,77.052,7.0056,13.742,32.326,4539.6,22.135,46.068,49.368,80.108,2.2398,1.6455,3112.1,42.29,53.705,94.586,9.3112,60.933,36.239,36.947,2643.7,63.477,24.502,47.01,0.31744,8.8994,26.441,120.42,1.1095,74.585,24.136,2.2509,54.029,4.77,230.52,0.020599,0.83918,65.582,18.818,43.995
56,2026-04-17T18:45:00,48.301,26.103,26.61,32.832,41.384,2713.8,3657.4,21.172,18.572,22.233,0.26453,0.078722,341.9,77.383,7.0056,13.742,32.326,4505.6,21.683,42.601,50.864,79.89,2.2398,1.6455,3110.9,42.522,54.112,94.554,9.4682,59.635,40.642,37.036,2642.5,63.457,25.441,47.34,0.3167,8.8994,26.441,120.4,1.1095,75.756,24.136,2.2509,54.029,4.77,228.67,0.020599,0.83918,65.586,18.818,43.995
