sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-27T05:30:00,49.555,22.113,26.549,33.041,41.534,2699.0,3689.3,16.315,19.135,21.536,0.22558,0.096227,339.64,77.449,6.8419,13.799,31.928,4490.5,23.684,45.504,49.593,80.591,2.2377,1.6963,3097.2,42.191,54.368,94.528,9.3157,61.643,36.903,38.664,2627.7,62.699,25.65,48.115,0.32519,8.7836,26.785,120.4,1.1745,74.523,23.456,2.2516,53.133,4.829,229.79,0.018664,0.83247,66.009,18.903,43.81
12,2026-04-27T05:33:00,50.673,22.164,26.925,33.041,41.243,2696.7,3647.9,14.837,19.135,21.538,0.22506,0.096227,339.66,77.072,6.8419,13.799,31.928,4490.4,24.318,48.091,50.083,80.363,2.2377,1.6963,3097.0,42.454,54.37,94.657,9.3861,62.544,38.344,38.685,2625.0,63.412,25.097,47.809,0.32502,8.7836,26.785,120.4,1.1745,74.427,23.456,2.2516,53.133,4.829,232.44,0.018664,0.83247,66.034,18.903,43.81
13,2026-04-27T05:36:00,48.445,26.445,26.723,32.548,41.328,2696.2,3649.0,17.487,18.939,21.318,0.26896,0.096227,338.92,77.337,6.9845,13.782,32.517,4531.1,23.198,42.936,49.032,80.27,2.2446,1.6682,3097.0,42.042,53.556,94.604,9.339,61.6,35.251,40.274,2624.0,63.772,25.499,48.02,0.33524,8.9029,26.147,120.39,1.417,75.424,23.547,2.3696,53.133,5.0024,229.32,0.018664,0.83247,65.979,18.689,43.81
14,2026-04-27T05:39:00,51.616,26.509,26.976,32.548,40.836,2696.0,3649.8,17.329,18.939,21.541,0.26832,0.096227,339.16,77.288,6.9845,13.782,32.517,4510.8,23.267,50.275,50.349,80.338,2.2446,1.6682,3096.7,42.244,53.798,94.68,9.2754,64.034,39.126,40.225,2623.8,63.759,25.086,47.881,0.33565,8.9029,26.147,120.4,1.417,75.437,23.547,2.3696,53.133,5.0024,230.13,0.018664,0.83247,65.968,18.689,43.81
15,2026-04-27T05:42:00,50.479,20.855,26.579,32.773,40.767,2697.2,3660.0,16.906,19.01,21.407,0.2111,0.098078,339.15,77.523,6.9315,13.811,31.969,4557.7,23.433,47.642,50.198,80.446,2.2392,1.6357,3095.3,42.291,53.758,94.705,9.2656,61.938,38.683,40.225,2625.2,62.303,24.062,47.794,0.33149,8.7308,25.921,120.38,1.4003,75.206,23.768,2.2544,54.897,4.9495,231.02,0.021156,0.80975,65.961,19.6,43.624
16,2026-04-27T05:45:00,49.967,21.013,26.997,32.773,41.159,2695.9,3644.5,18.308,19.01,21.576,0.20949,0.098078,339.49,77.348,6.9315,13.811,31.969,4546.1,22.845,46.458,50.873,80.472,2.2392,1.6357,3095.6,42.313,53.897,94.61,9.3724,61.245,40.67,40.041,2624.6,62.569,25.566,47.82,0.333,8.7308,25.921,120.4,1.4003,75.77,23.768,2.2544,54.897,4.9495,230.26,0.021156,0.80975,65.979,19.6,43.624
17,2026-04-27T05:48:00,50.039,25.948,26.699,32.126,41.312,2695.1,3676.4,17.911,18.922,21.682,0.2642,0.098078,339.03,77.079,6.8601,13.964,31.771,4403.7,23.027,46.624,50.824,80.256,2.2155,1.6668,3093.6,42.445,53.305,94.838,9.3787,61.454,40.526,40.453,2623.3,62.415,26.563,47.726,0.3358,8.7946,26.459,120.4,1.4889,74.747,23.651,2.2836,54.897,4.8754,230.86,0.021156,0.80975,65.942,18.475,43.624
18,2026-04-27T05:51:00,50.756,26.243,26.998,32.126,40.817,2693.6,3639.7,21.169,18.922,21.135,0.26119,0.098078,339.48,77.3,6.8601,13.964,31.771,4439.6,21.659,48.283,48.482,80.081,2.2155,1.6668,3093.8,42.342,52.874,94.767,9.3883,61.132,33.633,39.863,2621.4,63.046,24.277,47.569,0.34063,8.7946,26.459,120.39,1.4889,75.657,23.651,2.2836,54.897,4.8754,232.24,0.021156,0.80975,65.862,18.475,43.624
19,2026-04-27T05:54:00,48.179,28.115,27.084,32.734,40.704,2695.1,3676.2,17.152,18.987,21.387,0.287,0.098078,339.24,77.159,6.9264,13.851,31.917,4541.6,23.36,42.319,50.471,80.054,2.27,1.6874,3095.9,42.49,54.371,94.808,9.325,60.685,39.487,42.249,2622.0,63.031,25.098,47.54,0.35531,8.9078,26.221,120.4,1.2913,75.443,23.43,2.3847,54.897,4.8356,232.2,0.021156,0.80975,65.781,19.083,43.624
20,2026-04-27T05:57:00,50.389,28.124,26.963,32.734,41.424,2700.0,3679.9,17.662,18.987,21.929,0.2869,0.092,340.05,78.103,6.9264,13.851,31.917,4569.5,23.112,47.434,50.388,80.461,2.27,1.6874,3097.7,42.196,54.037,94.532,9.3707,59.277,39.242,42.491,2628.8,62.968,25.187,47.349,0.35333,8.9078,26.221,120.43,1.2913,74.449,23.43,2.3847,54.286,4.8356,227.15,0.028329,0.84742,65.798,19.083,43.172
21,2026-04-27T06:00:00,49.558,27.217,26.962,32.588,41.183,2702.0,3645.3,19.849,18.946,21.761,0.27504,0.092,339.74,77.794,7.0008,13.887,32.033,4491.7,22.19,45.511,49.883,80.635,2.2554,1.6828,3101.6,42.662,53.476,94.671,9.2628,60.401,37.757,41.071,2630.1,62.97,24.796,47.256,0.3413,9.0074,26.243,120.39,1.1223,74.265,23.632,2.2714,54.286,4.8515,224.78,0.028329,0.84742,65.836,18.862,43.172
22,2026-04-27T06:03:00,50.237,27.211,26.698,32.588,41.475,2699.7,3647.8,19.304,18.946,21.29,0.27509,0.092,339.75,77.46,7.0008,13.887,32.033,4454.2,22.427,47.082,50.446,80.367,2.2554,1.6828,3100.1,42.495,53.925,94.433,9.2647,62.893,39.412,40.961,2627.5,62.928,23.636,46.815,0.3422,9.0074,26.243,120.39,1.1223,74.683,23.632,2.2714,54.286,4.8515,226.32,0.028329,0.84742,65.848,18.862,43.172
23,2026-04-27T06:06:00,50.323,26.252,26.801,32.544,41.234,2699.2,3624.4,19.534,18.661,21.386,0.26692,0.092,339.6,77.376,7.0321,13.842,32.074,4478.4,22.337,47.282,50.476,80.24,2.2693,1.6511,3099.4,42.476,54.144,94.897,9.4333,60.652,39.502,41.512,2626.5,62.6,24.319,46.653,0.34615,8.8268,26.427,120.37,1.3798,74.931,23.98,2.32,54.286,4.859,224.81,0.028329,0.84742,65.794,19.267,43.172
24,2026-04-27T06:09:00,49.373,26.321,26.61,32.544,41.102,2701.2,3637.5,17.152,18.661,21.548,0.26621,0.092,340.47,77.371,7.0321,13.842,32.074,4518.5,23.341,45.084,50.942,80.276,2.2693,1.6511,3099.2,42.263,53.664,94.468,9.4789,60.098,40.871,41.4,2629.4,62.375,24.98,46.219,0.34707,8.8268,26.427,120.4,1.3798,75.49,23.98,2.32,54.286,4.859,226.37,0.028329,0.84742,65.715,19.267,43.172
25,2026-04-27T06:12:00,50.606,26.167,27.026,32.956,41.012,2702.2,3640.4,19.555,18.83,22.286,0.26266,0.08863,340.61,77.563,6.6935,13.862,31.607,4447.8,22.322,47.937,50.305,80.286,2.2989,1.6505,3099.3,42.613,53.468,94.886,9.432,61.946,38.996,40.779,2630.2,61.925,26.277,46.752,0.34264,8.7805,26.29,120.4,1.2693,75.159,23.864,2.3718,53.155,4.8466,227.78,0.027238,0.8555,65.687,18.994,44.087
26,2026-04-27T06:15:00,49.763,26.115,26.846,32.956,40.5,2703.9,3610.0,17.227,18.83,22.117,0.26318,0.08863,340.9,77.655,6.6935,13.862,31.607,4488.9,23.294,45.986,49.977,80.362,2.2989,1.6505,3101.1,42.183,52.977,94.557,9.3759,62.65,38.034,40.563,2632.5,62.448,26.415,47.001,0.34441,8.7805,26.29,120.38,1.2693,75.204,23.864,2.3718,53.155,4.8466,226.31,0.027238,0.8555,65.716,18.994,44.087
27,2026-04-27T06:18:00,49.632,30.79,26.865,32.923,42.577,2705.8,3699.0,19.354,18.849,21.986,0.31321,0.08863,341.16,77.704,6.6799,13.692,31.944,4486.9,22.393,45.682,50.414,80.431,2.2254,1.639,3104.6,42.736,53.61,94.684,9.4286,62.819,39.32,40.878,2634.4,63.904,25.966,47.079,0.34675,9.0066,25.9,120.43,1.2922,74.423,24.131,2.3125,53.155,4.8723,226.73,0.027238,0.8555,65.738,18.484,44.087
28,2026-04-27T06:21:00,51.336,30.958,27.229,32.923,40.77,2703.2,3696.4,18.162,18.849,21.752,0.3115,0.08863,341.12,77.046,6.6799,13.692,31.944,4511.4,22.917,49.627,48.747,80.13,2.2254,1.639,3104.6,42.78,53.316,94.318,9.3603,62.33,34.413,41.358,2631.7,63.948,25.029,47.003,0.34281,9.0066,25.9,120.41,1.2922,74.443,24.131,2.3125,53.155,4.8723,228.89,0.027238,0.8555,65.768,18.484,44.087
29,2026-04-27T06:24:00,48.759,27.948,26.828,33.423,41.755,2704.8,3719.7,16.262,18.551,22.01,0.28557,0.08863,341.79,77.441,6.7944,13.766,32.295,4528.7,23.712,43.663,48.057,80.039,2.2964,1.6818,3101.8,42.39,54.367,94.503,9.3596,62.055,32.382,39.223,2633.2,63.85,23.385,47.202,0.32247,8.9117,26.399,120.43,1.2366,74.008,23.754,2.2852,53.155,4.8949,228.04,0.027238,0.8555,65.686,18.7,44.087
30,2026-04-27T06:27:00,52.543,28.016,27.107,33.423,42.098,2705.1,3720.7,18.454,18.551,22.076,0.28487,0.092002,341.67,77.357,6.7944,13.766,32.295,4555.5,22.787,52.419,49.33,80.197,2.2964,1.6818,3104.3,42.35,54.047,94.197,9.4441,61.03,36.128,39.152,2634.4,63.834,23.194,47.226,0.32304,8.9117,26.399,120.42,1.2366,74.369,23.754,2.2852,53.581,4.8949,231.73,0.014844,0.85242,65.707,18.7,43.833
31,2026-04-27T06:30:00,50.443,24.799,26.887,32.869,41.803,2704.8,3674.6,14.835,18.851,22.566,0.25095,0.092002,342.04,77.504,6.7299,13.768,32.818,4507.5,24.302,47.559,49.16,80.259,2.2524,1.6811,3102.6,42.25,54.123,94.409,9.3609,61.441,35.627,39.382,2634.1,63.759,25.764,47.579,0.33615,8.8983,26.442,120.41,1.1549,75.32,23.734,2.3723,53.581,4.8181,230.24,0.014844,0.85242,65.731,19.112,43.833
32,2026-04-27T06:33:00,49.276,24.84,26.889,32.869,41.395,2702.2,3687.9,18.196,18.851,22.031,0.25054,0.092002,341.66,77.342,6.7299,13.768,32.818,4490.7,22.894,44.858,50.214,80.153,2.2524,1.6811,3100.4,42.634,54.325,94.301,9.3575,60.434,38.729,39.427,2631.0,63.53,24.899,47.549,0.33578,8.8983,26.442,120.38,1.1549,74.736,23.734,2.3723,53.581,4.8181,233.0,0.014844,0.85242,65.771,19.112,43.833
33,2026-04-27T06:36:00,49.011,19.482,26.666,33.151,41.119,2700.9,3690.1,19.571,19.137,22.066,0.19636,0.092002,341.86,77.424,6.9995,13.823,32.222,4448.8,22.315,44.245,50.503,80.093,2.2615,1.6432,3098.0,42.326,53.792,94.567,9.4065,60.095,39.581,39.629,2630.0,64.171,26.235,47.97,0.33389,9.0479,26.105,120.4,1.2563,74.722,24.173,2.3169,53.581,4.9011,230.75,0.014844,0.85242,65.752,18.661,43.833
34,2026-04-27T06:39:00,50.322,19.357,26.907,33.151,41.354,2699.4,3729.5,16.032,19.137,22.067,0.19762,0.092002,341.47,77.346,6.9995,13.823,32.222,4457.7,23.806,47.28,51.019,80.181,2.2615,1.6432,3096.7,42.453,53.686,94.427,9.2799,63.112,41.099,39.771,2628.0,63.494,25.647,48.099,0.33273,9.0479,26.105,120.4,1.2563,74.695,24.173,2.3169,53.581,4.9011,231.75,0.014844,0.85242,65.786,18.661,43.833
35,2026-04-27T06:42:00,47.708,24.656,26.798,33.067,40.564,2698.5,3643.4,17.744,18.118,21.983,0.25212,0.1084,341.66,77.204,6.7946,13.789,31.869,4507.2,23.091,41.229,48.706,80.174,2.252,1.6755,3095.8,42.401,54.182,94.565,9.4056,60.401,34.293,40.145,2627.0,62.626,24.5,48.31,0.34146,8.9907,26.577,120.34,0.98049,74.354,23.614,2.3391,54.178,4.8247,231.26,0.011313,0.84776,65.852,19.088,44.305
36,2026-04-27T06:45:00,51.153,24.534,26.821,33.067,41.394,2700.2,3613.0,19.906,18.118,22.341,0.25336,0.1084,341.63,77.219,6.7946,13.789,31.869,4562.4,22.182,49.203,49.003,80.153,2.252,1.6755,3094.9,42.206,53.521,94.59,9.2987,60.715,35.166,40.58,2629.0,63.15,25.515,48.413,0.33789,8.9907,26.577,120.4,0.98049,74.931,23.614,2.3391,54.178,4.8247,232.31,0.011313,0.84776,65.837,19.088,44.305
37,2026-04-27T06:48:00,49.442,28.103,26.948,33.286,40.867,2700.9,3703.2,20.355,18.779,22.186,0.28821,0.1084,341.49,77.378,7.0507,13.828,32.454,4521.6,21.992,45.243,48.93,80.162,2.281,1.672,3097.8,42.48,52.944,94.627,9.4488,61.29,34.952,39.871,2629.9,63.381,24.587,48.386,0.33589,8.8698,26.482,120.36,1.3299,75.283,23.837,2.2383,54.178,4.9315,234.79,0.011313,0.84776,65.852,18.56,44.305
38,2026-04-27T06:51:00,50.606,28.391,27.023,33.286,41.339,2699.2,3650.7,17.39,18.779,21.953,0.28527,0.1084,341.83,77.262,7.0507,13.828,32.454,4456.2,23.251,47.936,48.595,79.923,2.281,1.672,3097.3,42.461,53.726,94.523,9.4377,60.165,33.967,39.767,2627.4,64.284,24.451,48.744,0.33674,8.8698,26.482,120.4,1.3299,75.837,23.837,2.2383,54.178,4.9315,232.98,0.011313,0.84776,65.836,18.56,44.305
39,2026-04-27T06:54:00,50.535,22.825,27.006,33.41,41.133,2702.3,3593.3,15.871,18.324,22.562,0.22928,0.1084,342.13,77.438,6.796,13.737,32.339,4512.3,23.881,47.772,51.007,80.188,2.2252,1.6586,3096.9,42.413,54.344,94.684,9.2985,60.273,41.064,40.443,2631.0,62.988,25.659,48.832,0.33965,8.8282,25.868,120.39,1.3213,74.551,23.76,2.2986,54.178,4.9177,234.16,0.011313,0.84776,65.863,18.802,44.305
40,2026-04-27T06:57:00,50.625,22.57,27.026,33.41,40.766,2702.1,3655.4,19.104,18.324,22.502,0.23187,0.093441,341.48,77.385,6.796,13.737,32.339,4508.8,22.518,47.981,49.069,80.214,2.2252,1.6586,3099.0,42.707,54.386,94.626,9.397,60.67,35.361,39.896,2631.5,61.918,25.921,48.808,0.34413,8.8282,25.868,120.41,1.3213,75.222,23.76,2.2986,53.579,4.9177,235.52,0.021809,0.83343,65.929,18.802,42.985
41,2026-04-27T07:00:00,50.788,23.422,26.824,32.876,41.016,2704.1,3706.0,20.821,18.775,22.308,0.24119,0.093441,341.89,77.391,6.9716,13.731,32.339,4511.9,21.792,48.357,49.739,80.345,2.2872,1.6201,3100.7,42.282,53.771,94.548,9.2964,62.913,37.332,39.536,2633.3,63.243,24.787,48.865,0.32674,8.9138,26.081,120.39,1.2239,75.142,23.631,2.2883,53.579,4.8855,236.55,0.021809,0.83343,65.964,19.518,42.985
42,2026-04-27T07:03:00,49.857,23.588,26.806,32.876,41.466,2700.9,3670.7,17.133,18.775,21.804,0.23951,0.093441,341.59,76.878,6.9716,13.731,32.339,4478.1,23.367,46.204,50.719,80.027,2.2872,1.6201,3099.4,42.506,54.176,94.503,9.4328,61.157,40.216,39.413,2629.6,63.851,25.747,48.99,0.32774,8.9138,26.081,120.42,1.2239,74.465,23.631,2.2883,53.579,4.8855,236.82,0.021809,0.83343,65.968,19.518,42.985
43,2026-04-27T07:06:00,49.874,23.281,27.261,33.064,41.073,2700.9,3640.3,17.851,18.615,22.146,0.23935,0.093441,342.0,77.09,6.9635,13.759,32.335,4478.1,23.066,46.242,50.987,79.903,2.2594,1.6303,3097.3,42.435,52.353,94.675,9.3145,60.708,41.004,38.815,2629.0,62.83,24.231,49.075,0.33013,8.9312,25.87,120.41,1.4284,75.174,23.695,2.2507,53.579,4.9366,237.59,0.021809,0.83343,65.925,18.839,42.985
44,2026-04-27T07:09:00,49.917,23.381,27.05,33.064,40.976,2701.4,3678.0,18.926,18.615,22.575,0.23834,0.093441,342.08,77.319,6.9635,13.759,32.335,4445.5,22.612,46.342,48.9,79.968,2.2594,1.6303,3097.6,42.161,52.743,94.727,9.4057,61.958,34.862,39.024,2630.2,62.182,25.38,49.403,0.32841,8.9312,25.87,120.39,1.4284,75.362,23.695,2.2507,53.579,4.9366,235.63,0.021809,0.83343,65.886,18.839,42.985
45,2026-04-27T07:12:00,49.152,23.295,27.149,33.541,40.911,2704.6,3668.4,19.1,18.418,22.52,0.23694,0.098154,341.99,78.085,6.8418,13.727,32.766,4462.9,22.508,44.572,50.825,80.321,2.2325,1.6445,3100.2,42.011,54.134,94.676,9.4942,60.072,40.529,38.958,2633.4,62.339,24.395,49.024,0.3343,8.7617,26.376,120.4,1.4804,74.74,23.639,2.3706,53.649,4.8584,237.56,0.0041723,0.81716,65.924,18.654,44.055
46,2026-04-27T07:15:00,50.937,23.191,26.918,33.541,41.058,2705.9,3642.8,16.909,18.418,22.312,0.23798,0.098154,341.91,77.569,6.8418,13.727,32.766,4501.5,23.432,48.701,49.895,80.428,2.2325,1.6445,3103.8,42.548,53.671,94.48,9.2529,64.913,37.79,39.402,2634.8,62.779,25.516,49.171,0.33066,8.7617,26.376,120.4,1.4804,75.983,23.639,2.3706,53.649,4.8584,235.79,0.0041723,0.81716,66.028,18.654,44.055
47,2026-04-27T07:18:00,51.226,18.711,26.926,33.646,41.143,2706.5,3692.3,15.679,18.16,22.356,0.19268,0.098154,342.17,77.346,6.9159,13.904,32.085,4498.3,23.954,49.371,48.248,80.333,2.2645,1.6917,3103.0,42.108,54.17,94.723,9.3398,63.634,32.944,39.064,2634.9,62.975,23.904,49.162,0.32532,8.9111,26.058,120.42,1.1848,75.202,23.908,2.3197,53.649,4.7808,235.73,0.0041723,0.81716,66.079,18.564,44.055
48,2026-04-27T07:21:00,50.516,18.884,26.91,33.646,40.973,2704.5,3674.7,18.811,18.16,22.292,0.19092,0.098154,341.78,77.125,6.9159,13.904,32.085,4512.6,22.64,47.727,49.216,80.162,2.2645,1.6917,3101.9,42.337,53.998,94.46,9.3547,62.378,35.792,38.965,2633.8,63.278,25.367,49.245,0.32613,8.9111,26.058,120.39,1.1848,75.18,23.908,2.3197,53.649,4.7808,234.69,0.0041723,0.81716,66.082,18.564,44.055
49,2026-04-27T07:24:00,50.656,25.134,26.961,32.982,41.034,2703.5,3664.9,18.219,18.522,22.115,0.2541,0.098154,341.56,77.283,6.7387,13.82,32.589,4518.1,22.892,48.051,50.815,79.986,2.2496,1.6832,3101.3,42.283,54.181,94.757,9.3832,59.941,40.499,40.943,2631.4,62.799,24.643,49.259,0.34868,9.0484,26.105,120.4,1.2913,74.689,23.883,2.3066,53.649,5.0082,234.45,0.0041723,0.81716,66.02,18.955,44.055
50,2026-04-27T07:27:00,51.171,24.979,27.018,32.982,40.613,2703.1,3646.7,16.5,18.522,22.044,0.25567,0.11452,341.48,77.344,6.7387,13.82,32.589,4453.2,23.622,49.244,50.093,79.903,2.2496,1.6832,3101.7,42.355,54.957,94.483,9.4458,61.25,38.373,41.039,2631.8,63.113,26.063,48.755,0.34789,9.0484,26.105,120.38,1.2913,74.923,23.883,2.3066,54.302,5.0082,235.22,0.01809,0.84564,65.945,18.955,44.206
51,2026-04-27T07:30:00,50.525,20.155,26.877,32.583,41.023,2705.8,3659.5,16.343,18.315,22.239,0.20416,0.11452,341.54,77.388,6.7043,13.847,31.941,4471.8,23.683,47.748,48.69,80.14,2.2601,1.6421,3102.6,42.493,53.778,94.658,9.3301,60.856,34.244,39.81,2634.1,64.497,25.898,48.695,0.34005,8.7583,26.678,120.42,1.0853,75.229,24.153,2.3295,54.302,4.8106,233.72,0.01809,0.84564,65.896,19.213,44.206
52,2026-04-27T07:33:00,50.25,20.286,26.827,32.583,42.145,2705.7,3684.0,19.23,18.315,22.371,0.20283,0.11452,342.06,77.519,6.7043,13.847,31.941,4459.7,22.458,47.113,51.894,80.255,2.2601,1.6421,3102.9,42.342,53.922,94.327,9.3145,61.278,43.674,40.293,2634.8,64.076,23.658,48.37,0.3361,8.7583,26.678,120.43,1.0853,73.847,24.153,2.3295,54.302,4.8106,235.17,0.01809,0.84564,65.938,19.213,44.206
53,2026-04-27T07:36:00,51.869,26.127,27.049,32.881,41.449,2707.4,3712.5,16.381,18.704,22.555,0.26717,0.11452,341.71,77.311,6.9562,13.725,32.567,4468.1,23.661,50.86,49.798,80.24,2.2634,1.6385,3103.7,42.635,53.136,94.392,9.2993,62.488,37.505,40.384,2636.4,64.039,24.294,48.484,0.34135,8.9085,26.709,120.41,1.2631,74.63,24.253,2.3235,54.302,4.7746,231.73,0.01809,0.84564,65.919,18.263,44.206
54,2026-04-27T07:39:00,48.873,26.238,26.825,32.881,41.75,2706.9,3712.0,18.856,18.704,22.36,0.26604,0.11452,341.67,77.423,6.9562,13.725,32.567,4442.1,22.614,43.925,50.779,80.255,2.2634,1.6385,3104.0,42.537,53.448,94.376,9.4046,62.366,40.393,40.621,2635.7,64.047,26.91,48.23,0.33941,8.9085,26.709,120.42,1.2631,76.188,24.253,2.3235,54.302,4.7746,232.38,0.01809,0.84564,65.946,18.263,44.206
55,2026-04-27T07:42:00,48.318,20.202,26.844,32.879,41.007,2705.1,3652.6,16.952,18.272,22.251,0.20503,0.0788,341.28,77.545,7.1028,13.884,32.796,4518.2,23.41,42.641,49.28,80.207,2.2984,1.6721,3101.4,42.492,54.876,94.521,9.3019,61.861,35.982,38.801,2633.6,62.909,27.303,48.716,0.32713,8.7102,26.448,120.38,1.2145,74.215,23.833,2.2958,53.193,4.7459,232.83,0.0079076,0.80777,65.956,18.716,43.175
