sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-07T13:30:00,50.889,24.193,26.849,32.951,41.034,2701.8,3603.9,17.167,19.11,21.494,0.24634,0.10433,339.14,77.579,6.9017,14.048,31.856,4543.5,23.36,48.592,48.94,80.264,2.315,1.6706,3100.5,42.025,54.67,94.683,9.175,62.896,34.98,40.353,2630.0,62.575,27.201,46.517,0.33184,8.8167,25.997,120.38,1.3465,73.765,23.887,2.4224,53.587,4.9165,225.02,0.026441,0.86898,65.571,18.441,43.537
12,2026-04-07T13:33:00,49.693,27.719,27.311,32.483,41.652,2703.5,3626.3,18.737,18.768,21.838,0.28522,0.10433,339.5,77.659,6.9961,13.752,32.339,4516.9,22.692,45.823,50.232,80.402,2.2908,1.6519,3102.7,42.211,54.962,94.78,9.3552,62.714,38.782,42.632,2631.8,63.244,24.847,46.354,0.35681,9.0527,26.279,120.41,1.3881,75.067,23.862,2.3347,53.587,4.9505,228.86,0.026441,0.86898,65.627,19.443,43.537
13,2026-04-07T13:36:00,50.659,27.673,27.066,32.483,41.094,2701.9,3663.9,20.567,18.768,21.415,0.28569,0.10857,339.09,77.005,6.9961,13.752,32.339,4534.6,21.938,48.058,49.612,80.245,2.2908,1.6519,3102.3,42.543,54.75,94.676,9.2371,61.89,36.958,43.063,2629.6,62.598,24.839,47.027,0.35328,9.0527,26.279,120.41,1.3881,75.136,23.862,2.3347,54.298,4.9505,228.38,0.022179,0.84186,65.67,19.443,44.018
14,2026-04-07T13:39:00,50.366,23.196,27.236,32.953,41.205,2701.3,3609.8,19.014,18.505,21.924,0.23967,0.10857,339.65,76.968,6.8343,13.971,32.238,4441.3,22.6,47.382,50.079,80.137,2.2576,1.6158,3099.1,42.567,53.379,94.801,9.2314,62.516,38.334,38.589,2629.7,62.639,25.188,47.379,0.32597,8.8734,26.147,120.39,1.3546,74.66,23.838,2.2663,54.298,4.8113,228.64,0.022179,0.84186,65.649,18.993,44.018
15,2026-04-07T13:42:00,50.481,23.313,27.082,32.953,39.93,2698.8,3626.4,17.947,18.505,21.913,0.23849,0.10857,339.86,77.063,6.8343,13.971,32.238,4458.7,23.054,47.646,49.104,80.008,2.2576,1.6158,3096.5,42.349,53.171,94.753,9.2384,59.906,35.464,38.954,2627.4,62.353,24.554,47.476,0.32298,8.8734,26.147,120.4,1.3546,75.268,23.838,2.2663,54.298,4.8113,231.78,0.022179,0.84186,65.653,18.993,44.018
16,2026-04-07T13:45:00,49.721,24.403,26.681,32.777,41.363,2700.1,3688.1,15.771,19.001,21.67,0.24484,0.10857,339.8,77.273,6.8773,13.768,31.85,4475.3,23.963,45.887,50.349,80.123,2.2477,1.6661,3099.2,42.302,54.004,94.825,9.2518,61.17,39.128,41.667,2628.3,62.679,24.87,47.723,0.34925,8.8325,25.928,120.42,1.1903,74.604,24.156,2.352,54.298,4.8423,233.22,0.022179,0.84186,65.651,19.493,44.018
17,2026-04-07T13:48:00,49.54,24.327,26.975,32.777,40.631,2699.4,3677.0,18.219,19.001,21.653,0.24562,0.10857,339.36,77.33,6.8773,13.768,31.85,4503.8,22.928,45.47,49.967,80.188,2.2477,1.6661,3099.7,42.66,53.662,94.646,9.2942,60.926,38.003,42.082,2627.8,62.869,25.035,47.883,0.34585,8.8325,25.928,120.39,1.1903,75.672,24.156,2.352,54.298,4.8423,235.63,0.022179,0.84186,65.686,19.493,44.018
18,2026-04-07T13:51:00,49.49,28.082,26.78,32.953,41.627,2699.9,3641.3,16.912,18.42,21.497,0.2856,0.10182,339.45,76.965,6.6822,13.791,32.341,4422.5,23.493,45.354,49.451,80.111,2.2375,1.6739,3100.3,42.441,53.329,94.641,9.4418,59.642,36.486,39.405,2627.5,63.132,26.031,47.728,0.32396,8.9489,26.585,120.42,1.3171,74.711,24.009,2.3493,54.587,4.8082,234.15,0.0070656,0.85708,65.754,18.771,43.778
19,2026-04-07T13:54:00,49.269,27.83,26.528,32.953,40.69,2701.8,3649.3,17.138,18.42,22.076,0.28816,0.10182,340.55,77.433,6.6822,13.791,32.341,4459.9,23.385,44.843,50.234,80.204,2.2375,1.6739,3099.3,42.477,52.882,94.61,9.4076,61.383,38.788,39.362,2630.9,62.993,23.953,47.726,0.32432,8.9489,26.585,120.39,1.3171,74.28,24.009,2.3493,54.587,4.8082,235.12,0.0070656,0.85708,65.723,18.771,43.778
20,2026-04-07T13:57:00,50.129,23.511,26.948,32.529,40.945,2702.8,3723.1,18.156,18.934,21.926,0.23888,0.10182,340.14,77.59,6.9067,13.835,32.088,4535.8,22.943,46.833,49.35,80.359,2.2394,1.7211,3101.5,42.283,53.685,94.515,9.2974,60.385,36.186,39.514,2631.2,63.531,24.623,47.967,0.3276,9.0149,26.124,120.43,1.3512,74.13,23.969,2.4289,54.587,4.9287,233.34,0.0070656,0.85708,65.808,19.007,43.778
21,2026-04-07T14:00:00,49.766,23.603,27.015,32.529,42.017,2702.7,3716.3,19.825,18.934,21.844,0.23795,0.10182,339.79,77.413,6.9067,13.835,32.088,4528.0,22.235,45.991,51.34,80.421,2.2394,1.7211,3102.4,42.993,53.779,94.428,9.3915,59.61,42.044,39.55,2631.3,63.648,26.214,48.177,0.32732,9.0149,26.124,120.42,1.3512,75.412,23.969,2.4289,54.587,4.9287,231.87,0.0070656,0.85708,65.879,19.007,43.778
22,2026-04-07T14:03:00,49.977,25.841,27.038,32.858,41.262,2701.4,3707.8,19.629,19.276,21.772,0.26367,0.10182,339.87,77.184,6.9001,14.003,32.381,4497.8,22.324,46.482,49.968,80.331,2.2901,1.6841,3099.9,42.226,53.541,94.414,9.3988,59.631,38.006,40.142,2630.0,61.907,24.245,48.205,0.33196,9.0404,26.483,120.39,1.2357,73.95,24.231,2.2846,54.587,4.9085,232.42,0.0070656,0.85708,65.903,19.016,43.778
23,2026-04-07T14:06:00,49.845,26.037,26.974,32.858,39.949,2698.4,3662.4,16.902,19.276,21.413,0.26168,0.089715,340.11,76.957,6.9001,14.003,32.381,4508.8,23.486,46.176,49.464,80.049,2.2901,1.6841,3098.6,42.569,53.409,94.731,9.3419,61.347,36.524,39.886,2626.8,62.689,24.903,48.612,0.33406,9.0404,26.483,120.38,1.2357,74.708,24.231,2.2846,54.352,4.9085,233.39,0.035447,0.86141,65.894,19.016,43.057
24,2026-04-07T14:09:00,48.63,22.829,27.35,33.032,40.916,2698.4,3621.2,16.533,18.806,22.037,0.23656,0.089715,340.06,77.084,7.0571,13.961,32.362,4452.7,23.645,43.363,50.43,80.013,2.2785,1.6579,3097.1,42.521,54.019,94.662,9.3196,60.773,39.366,41.973,2626.1,63.436,25.1,48.699,0.35486,9.2585,26.316,120.39,1.2681,74.702,24.024,2.2974,54.352,4.8761,235.38,0.035447,0.86141,65.84,18.53,43.057
25,2026-04-07T14:12:00,49.204,23.168,26.783,33.032,40.916,2700.2,3667.1,17.345,18.806,22.233,0.23311,0.089715,340.82,77.591,7.0571,13.961,32.362,4456.2,23.286,44.691,50.739,80.164,2.2785,1.6579,3096.9,42.29,53.977,94.74,9.3113,62.132,40.274,41.582,2628.6,62.645,23.613,48.846,0.35805,9.2585,26.316,120.39,1.2681,74.8,24.024,2.2974,54.352,4.8761,236.67,0.035447,0.86141,65.854,18.53,43.057
26,2026-04-07T14:15:00,49.219,22.959,27.245,32.322,41.076,2702.0,3579.6,17.961,18.541,22.125,0.23512,0.089715,340.34,77.271,7.0284,13.958,32.365,4528.8,23.029,44.725,51.249,80.327,2.2921,1.6587,3099.7,42.414,54.3,94.58,9.301,63.248,41.775,41.909,2629.9,62.684,24.028,49.235,0.34804,8.9509,25.801,120.37,1.1296,74.613,24.018,2.2817,54.352,4.8005,235.21,0.035447,0.86141,65.903,18.817,43.057
27,2026-04-07T14:18:00,47.664,23.171,26.688,32.322,40.555,2702.9,3608.3,16.681,18.541,21.307,0.23297,0.089715,340.09,77.234,7.0284,13.958,32.365,4519.8,23.569,41.128,50.13,80.215,2.2921,1.6587,3102.0,42.447,54.408,94.855,9.3436,59.382,38.482,41.728,2629.8,62.189,25.773,49.121,0.34952,8.9509,25.801,120.39,1.1296,74.686,24.018,2.2817,54.352,4.8005,239.36,0.035447,0.86141,65.92,18.817,43.057
28,2026-04-07T14:21:00,49.401,22.662,26.797,32.731,41.097,2703.4,3597.5,16.689,18.95,21.965,0.234,0.091868,340.46,77.593,6.7389,13.943,32.252,4510.9,23.557,45.148,49.208,80.159,2.2526,1.6325,3102.0,42.511,53.829,94.823,9.3539,61.95,35.769,41.399,2632.2,62.476,25.941,49.645,0.35336,9.1882,25.915,120.42,1.3889,75.359,23.867,2.2402,53.413,4.8486,238.08,0.0088307,0.83084,65.98,18.518,43.772
29,2026-04-07T14:24:00,50.63,22.643,26.88,32.731,40.753,2707.1,3640.2,17.582,18.95,22.087,0.2342,0.091868,341.22,77.892,6.7389,13.943,32.252,4506.8,23.159,47.992,49.311,80.442,2.2526,1.6325,3105.5,42.045,53.878,94.692,9.412,62.572,36.072,41.717,2635.6,61.741,25.595,49.733,0.35076,9.1882,25.915,120.39,1.3889,74.38,23.867,2.2402,53.413,4.8486,240.67,0.0088307,0.83084,66.045,18.518,43.772
30,2026-04-07T14:27:00,48.505,23.89,27.106,32.85,41.624,2708.2,3715.7,18.095,18.874,21.813,0.24071,0.091868,340.53,77.535,6.9172,13.673,31.98,4545.4,22.946,43.074,51.667,80.392,2.2117,1.6563,3108.5,42.522,54.167,94.559,9.4939,62.586,43.007,41.512,2636.1,62.979,25.699,50.275,0.3506,8.9979,26.742,120.43,1.3185,74.312,23.981,2.2696,53.413,4.7964,238.13,0.0088307,0.83084,66.104,18.852,43.772
31,2026-04-07T14:30:00,50.559,23.893,26.937,32.85,41.175,2707.8,3662.2,17.874,18.874,21.823,0.24068,0.091868,341.17,77.178,6.9172,13.673,31.98,4585.4,23.051,47.828,49.272,80.227,2.2117,1.6563,3107.6,42.299,53.688,94.481,9.4329,61.015,35.958,41.416,2636.8,63.9,24.186,50.13,0.35139,8.9979,26.742,120.43,1.3185,73.615,23.981,2.2696,53.413,4.7964,243.3,0.0088307,0.83084,66.139,18.852,43.772
32,2026-04-07T14:33:00,51.846,26.51,26.962,32.892,41.054,2707.8,3646.0,16.067,19.106,21.856,0.26837,0.091868,340.65,77.258,6.8333,13.903,32.007,4523.4,23.814,50.806,48.381,80.044,2.338,1.6957,3106.1,42.078,53.626,94.536,9.3612,63.143,33.335,38.021,2636.1,62.665,24.317,50.439,0.3198,9.0675,26.353,120.4,1.3702,73.882,23.377,2.2676,53.413,4.8719,243.41,0.0088307,0.83084,66.11,18.904,43.772
33,2026-04-07T14:36:00,51.883,26.501,27.063,32.892,42.375,2710.7,3654.4,21.122,19.106,22.431,0.26846,0.09155,341.88,77.151,6.8333,13.903,32.007,4515.4,21.685,50.891,50.284,80.18,2.338,1.6957,3107.5,42.2,53.722,94.604,9.4459,60.503,38.936,37.733,2639.6,62.521,25.743,50.172,0.32215,9.0675,26.353,120.43,1.3702,75.253,23.377,2.2676,52.813,4.8719,241.42,0.020191,0.83103,66.082,18.904,43.529
34,2026-04-07T14:39:00,49.178,26.381,27.258,32.505,41.391,2710.4,3703.8,16.077,18.654,22.535,0.2684,0.09155,341.58,77.37,6.9101,13.949,32.347,4445.4,23.805,44.631,49.32,80.095,2.2748,1.6351,3108.7,42.235,54.416,94.456,9.383,62.818,36.099,40.743,2639.0,62.413,26.436,50.098,0.34759,8.9854,26.428,120.42,1.2543,74.022,23.848,2.3864,52.813,4.8552,242.1,0.020191,0.83103,66.07,18.904,43.529
35,2026-04-07T14:42:00,49.797,26.182,26.469,32.505,41.546,2713.1,3671.9,20.921,18.654,22.19,0.27042,0.09155,342.26,77.415,6.9101,13.949,32.347,4494.2,21.757,46.065,49.451,80.219,2.2748,1.6351,3108.8,41.967,53.831,94.474,9.4086,62.049,36.484,41.14,2642.3,62.964,25.109,50.296,0.34435,8.9854,26.428,120.41,1.2543,74.079,23.848,2.3864,52.813,4.8552,239.71,0.020191,0.83103,66.091,18.904,43.529
36,2026-04-07T14:45:00,48.898,23.196,26.833,33.005,40.555,2710.0,3635.4,17.455,18.336,22.047,0.23516,0.09155,341.93,77.301,6.8235,13.836,32.144,4491.0,23.22,43.983,51.544,79.992,2.2409,1.6624,3107.8,42.24,53.849,94.543,9.4065,61.574,42.643,41.713,2638.8,62.926,25.271,50.172,0.35106,8.8964,26.438,120.37,1.3059,75.254,24.296,2.2832,52.813,4.8419,240.97,0.020191,0.83103,66.093,18.9,43.529
37,2026-04-07T14:48:00,49.631,22.933,27.078,33.005,41.485,2709.1,3624.2,17.728,18.336,22.445,0.23784,0.09155,342.46,76.884,6.8235,13.836,32.144,4494.2,23.127,45.679,51.244,79.823,2.2409,1.6624,3105.8,42.34,53.81,94.653,9.4481,62.698,41.762,41.803,2637.8,63.119,25.495,49.972,0.35033,8.8964,26.438,120.4,1.3059,75.387,24.296,2.2832,52.813,4.8419,243.08,0.020191,0.83103,66.025,18.9,43.529
38,2026-04-07T14:51:00,51.186,25.024,26.871,32.852,41.194,2709.5,3713.3,18.317,18.509,22.535,0.25473,0.10549,342.41,77.274,6.8334,14.137,31.747,4489.7,22.876,49.28,49.277,79.754,2.2667,1.6654,3106.1,42.311,53.852,94.598,9.453,63.782,35.971,39.923,2638.0,62.359,24.838,50.049,0.34169,8.8699,26.175,120.41,1.3547,75.085,24.138,2.3066,54.444,4.8354,242.11,0.031397,0.8323,65.962,18.842,44.378
39,2026-04-07T14:54:00,48.021,25.187,27.196,32.852,40.933,2711.8,3695.2,15.9,18.509,22.585,0.25308,0.10549,342.11,77.48,6.8334,14.137,31.747,4491.9,23.882,41.955,50.774,80.007,2.2667,1.6654,3108.2,42.372,53.825,94.559,9.4688,61.184,40.378,40.101,2640.3,62.671,25.213,49.981,0.34023,8.8699,26.175,120.38,1.3547,74.856,24.138,2.3066,54.444,4.8354,242.76,0.031397,0.8323,65.955,18.842,44.378
40,2026-04-07T14:57:00,50.843,28.985,26.85,33.114,41.721,2713.4,3677.3,17.408,18.462,22.679,0.29639,0.10549,342.87,77.694,6.9004,13.915,32.051,4487.5,23.236,48.486,51.375,80.126,2.2195,1.6717,3109.6,42.196,54.005,94.462,9.3588,61.906,42.145,44.599,2642.5,62.944,25.342,50.242,0.37148,8.8888,26.708,120.41,1.1605,74.56,24.426,2.1735,54.444,4.7294,239.7,0.031397,0.8323,66.031,18.75,44.378
41,2026-04-07T15:00:00,47.799,29.137,27.205,33.114,41.65,2712.6,3647.1,21.153,18.462,22.808,0.29484,0.10549,342.66,77.152,6.9004,13.915,32.051,4489.9,21.673,41.441,49.707,80.028,2.2195,1.6717,3108.5,41.874,53.977,94.461,9.3677,63.369,37.237,44.487,2641.9,63.462,25.97,50.22,0.3724,8.8888,26.708,120.39,1.1605,74.153,24.426,2.1735,54.444,4.7294,239.76,0.031397,0.8323,66.065,18.75,44.378
42,2026-04-07T15:03:00,49.138,26.26,27.47,32.801,40.649,2710.2,3653.3,19.255,18.579,22.621,0.2713,0.10549,343.08,77.057,6.9538,13.622,32.287,4497.2,22.487,44.54,51.401,79.677,2.2598,1.6633,3107.2,42.437,54.111,94.602,9.3468,61.437,42.224,41.484,2638.9,62.783,25.001,50.19,0.3506,8.9062,26.706,120.37,1.2032,74.527,24.203,2.3226,54.444,4.7782,239.99,0.031397,0.8323,65.97,18.848,44.378
43,2026-04-07T15:06:00,49.846,26.707,26.727,32.801,40.749,2712.2,3641.2,18.393,18.579,22.731,0.26675,0.097741,343.39,77.508,6.9538,13.622,32.287,4498.9,22.841,46.177,49.866,79.708,2.2598,1.6633,3106.8,41.889,54.091,94.564,9.3639,61.028,37.707,41.813,2640.9,62.991,23.872,50.002,0.34791,8.9062,26.706,120.38,1.2032,74.974,24.203,2.3226,53.0,4.7782,242.31,0.024293,0.83193,65.89,18.848,44.33
44,2026-04-07T15:09:00,48.95,24.245,27.28,33.108,41.051,2715.3,3668.5,18.65,18.418,23.059,0.2464,0.097741,343.84,77.563,6.9073,13.832,32.293,4536.0,22.728,44.104,50.427,79.901,2.24,1.6686,3109.4,42.437,53.402,94.623,9.4067,62.391,39.358,37.254,2643.8,62.01,25.125,50.22,0.32036,8.9128,26.06,120.41,1.164,75.984,24.094,2.3696,53.0,4.7955,239.91,0.024293,0.83193,65.916,18.376,44.33
45,2026-04-07T15:12:00,50.819,24.408,27.029,33.108,40.406,2718.6,3684.6,17.718,18.418,23.547,0.24475,0.097741,343.94,77.444,6.9073,13.832,32.293,4518.4,23.117,48.429,48.74,80.083,2.24,1.6686,3111.4,42.292,53.612,94.52,9.3572,59.689,34.393,37.575,2648.3,61.732,25.471,50.023,0.31773,8.9128,26.06,120.38,1.164,75.404,24.094,2.3696,53.0,4.7955,242.09,0.024293,0.83193,65.969,18.376,44.33
46,2026-04-07T15:15:00,49.688,24.113,26.353,33.303,41.599,2718.1,3660.5,17.248,18.613,22.83,0.24451,0.097741,343.76,77.242,6.8059,13.886,32.376,4536.0,23.315,45.812,50.509,79.955,2.2141,1.6693,3112.3,42.578,54.588,94.513,9.4924,61.085,39.598,40.246,2647.1,62.511,24.574,50.033,0.34071,8.8844,26.303,120.41,1.351,74.579,23.895,2.3616,53.0,4.7421,241.95,0.024293,0.83193,66.004,18.571,44.33
47,2026-04-07T15:18:00,49.927,23.945,27.103,33.303,40.488,2716.4,3637.4,18.122,18.613,23.245,0.24622,0.097741,343.93,76.98,6.8059,13.886,32.376,4571.3,22.963,46.364,49.924,79.753,2.2141,1.6693,3111.0,42.522,54.166,94.563,9.4224,61.833,37.877,40.072,2645.4,62.907,25.355,49.99,0.34214,8.8844,26.303,120.37,1.351,74.723,23.895,2.3616,53.0,4.7421,242.44,0.024293,0.83193,66.013,18.571,44.33
48,2026-04-07T15:21:00,50.767,23.013,27.111,32.882,40.972,2715.1,3649.1,17.617,17.593,23.038,0.23669,0.1072,343.97,77.373,6.8249,13.796,32.474,4549.4,23.17,48.31,50.422,79.551,2.2314,1.6629,3110.9,42.547,54.0,94.548,9.3149,61.853,39.341,41.093,2644.3,63.619,25.186,50.025,0.34613,8.9028,26.448,120.43,1.0867,74.719,24.543,2.3244,54.164,4.8373,241.91,-0.0025637,0.82965,65.908,18.316,44.658
49,2026-04-07T15:24:00,49.597,23.093,26.91,32.882,41.045,2717.4,3700.7,16.315,17.593,22.945,0.23587,0.1072,344.34,77.66,6.8249,13.796,32.474,4499.7,23.707,45.602,50.412,79.801,2.2314,1.6629,3111.8,42.119,54.595,94.481,9.3979,60.484,39.314,40.738,2647.1,62.732,26.173,50.082,0.34904,8.9028,26.448,120.4,1.0867,75.246,24.543,2.3244,54.164,4.8373,241.25,-0.0025637,0.82965,65.892,18.316,44.658
50,2026-04-07T15:27:00,50.64,22.101,26.928,33.215,41.925,2719.8,3651.8,19.851,18.533,23.102,0.22192,0.1072,343.88,77.64,6.7832,13.962,32.303,4553.0,22.207,48.016,48.311,80.058,2.2269,1.6488,3113.6,42.529,54.641,94.39,9.3885,62.583,33.128,39.754,2649.9,63.47,24.365,50.218,0.33754,8.9092,26.259,120.41,1.015,75.073,24.817,2.3465,54.164,4.8389,239.64,-0.0025637,0.82965,65.966,18.346,44.658
51,2026-04-07T15:30:00,49.191,21.925,27.273,33.215,41.15,2717.9,3674.1,19.798,18.533,22.988,0.22371,0.1072,343.65,77.339,6.7832,13.962,32.303,4521.9,22.235,44.661,49.673,79.896,2.2269,1.6488,3113.6,42.659,55.013,94.503,9.3179,60.519,37.139,39.459,2646.7,63.085,23.234,50.167,0.33996,8.9092,26.259,120.38,1.015,76.161,24.817,2.3465,54.164,4.8389,240.08,-0.0025637,0.82965,65.992,18.346,44.658
52,2026-04-07T15:33:00,50.669,23.283,27.201,33.137,41.76,2716.1,3682.6,19.783,18.293,22.832,0.23888,0.1072,344.0,77.334,6.8261,13.666,32.567,4568.8,22.248,48.082,49.404,79.78,2.2357,1.6441,3112.0,42.473,54.451,94.423,9.4701,59.711,36.346,42.225,2644.7,63.378,24.136,49.987,0.35452,8.9851,26.431,120.42,1.1409,75.771,24.392,2.2651,54.164,4.8764,242.05,-0.0025637,0.82965,65.982,18.7,44.658
53,2026-04-07T15:36:00,49.569,23.389,26.908,33.137,40.766,2715.6,3679.1,18.298,18.293,22.763,0.23781,0.089849,343.56,77.168,6.8261,13.666,32.567,4535.1,22.882,45.538,50.652,79.671,2.2357,1.6441,3109.8,42.412,54.855,94.56,9.4467,60.459,40.018,42.114,2644.2,63.44,24.201,49.825,0.35543,8.9851,26.431,120.39,1.1409,75.344,24.392,2.2651,52.606,4.8764,243.05,0.024348,0.81399,65.935,18.7,44.434
54,2026-04-07T15:39:00,49.719,20.687,27.144,33.2,41.282,2714.5,3664.3,18.41,17.902,22.911,0.20899,0.089849,343.66,77.149,6.8687,13.758,32.556,4523.6,22.837,45.884,50.678,79.766,2.2725,1.6312,3110.0,42.649,54.165,94.424,9.4089,60.963,40.094,37.614,2643.8,63.389,24.697,49.735,0.32723,8.8483,26.583,120.41,1.1765,74.875,24.354,2.2939,52.606,4.7733,243.68,0.024348,0.81399,65.926,18.823,44.434
55,2026-04-07T15:42:00,50.683,20.694,26.892,33.2,40.959,2713.5,3673.9,13.446,17.902,22.826,0.20893,0.089849,343.14,76.93,6.8687,13.758,32.556,4537.5,24.941,48.115,50.586,79.629,2.2725,1.6312,3108.4,42.378,53.999,94.639,9.3433,61.554,39.826,37.854,2642.0,63.226,25.429,49.94,0.32526,8.8483,26.583,120.39,1.1765,74.525,24.354,2.2939,52.606,4.7733,241.02,0.024348,0.81399,65.901,18.823,44.434
