sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
22,2026-04-27T00:03:00,50.518,25.86,26.908,32.827,40.869,2696.5,3668.5,17.998,18.74,22.034,0.26607,0.10406,339.72,77.041,6.8862,13.778,32.297,4566.2,23.033,47.732,51.052,80.059,2.2627,1.6598,3094.4,41.926,53.456,94.647,9.1504,60.168,41.196,39.402,2624.7,62.693,25.525,48.237,0.33102,8.9053,26.142,120.38,1.2351,76.158,23.665,2.289,53.829,4.8482,230.11,0.030071,0.84562,65.835,18.903,43.693
23,2026-04-27T00:06:00,50.315,25.916,27.163,32.827,41.122,2694.4,3648.2,17.85,18.74,21.88,0.2655,0.10406,339.59,77.033,6.8862,13.778,32.297,4504.3,23.102,47.262,49.323,80.075,2.2627,1.6598,3093.1,41.793,54.197,94.753,9.2532,61.077,36.109,39.253,2623.3,63.043,25.095,48.039,0.33224,8.9053,26.142,120.38,1.2351,75.431,23.665,2.289,53.829,4.8482,235.26,0.030071,0.84562,65.845,18.903,43.693
24,2026-04-27T00:09:00,51.867,24.945,26.451,32.974,41.179,2693.0,3640.3,16.642,18.547,21.3,0.25139,0.10406,339.2,76.858,6.9278,13.97,32.334,4489.0,23.621,50.855,47.881,79.974,2.2566,1.6558,3092.2,42.175,54.046,94.662,9.3868,60.635,31.865,39.316,2620.9,63.672,24.995,48.44,0.32753,8.8856,26.34,120.38,1.4138,75.25,23.914,2.3206,53.829,4.9169,233.73,0.030071,0.84562,65.855,19.103,43.693
25,2026-04-27T00:12:00,50.949,24.853,27.026,32.974,40.725,2692.4,3699.6,18.697,18.547,21.607,0.25233,0.10406,339.14,77.108,6.9278,13.97,32.334,4493.8,22.752,48.729,49.476,80.054,2.2566,1.6558,3092.3,42.218,53.989,94.76,9.1909,62.114,36.557,39.613,2620.8,62.652,25.969,48.568,0.3251,8.8856,26.34,120.36,1.4138,75.503,23.914,2.3206,53.829,4.9169,235.27,0.030071,0.84562,65.849,19.103,43.693
26,2026-04-27T00:15:00,49.393,24.284,27.031,32.722,41.298,2693.0,3667.0,17.376,18.878,21.797,0.24843,0.10406,339.15,77.309,6.7758,13.688,32.57,4499.4,23.3,45.129,51.463,80.231,2.2989,1.6141,3091.6,42.358,53.393,94.736,9.3338,61.626,42.407,41.72,2621.3,62.824,24.453,48.992,0.35039,8.9091,26.189,120.42,1.3329,75.701,23.627,2.3324,53.829,4.9279,233.42,0.030071,0.84562,65.875,18.9,43.693
27,2026-04-27T00:18:00,49.524,24.322,27.306,32.722,40.143,2694.0,3659.3,20.997,18.878,21.778,0.24804,0.098898,339.32,77.682,6.7758,13.688,32.57,4476.1,21.759,45.433,50.473,80.438,2.2989,1.6141,3092.0,42.088,53.671,94.681,9.087,61.858,39.491,41.425,2622.0,62.957,25.945,48.723,0.35281,8.9091,26.189,120.39,1.3329,74.087,23.627,2.3324,52.768,4.9279,235.81,0.01504,0.84947,65.959,18.9,44.352
28,2026-04-27T00:21:00,50.588,21.822,26.621,32.733,41.311,2693.6,3691.6,19.1,19.107,21.145,0.22218,0.098898,338.22,77.185,7.112,13.985,32.247,4527.9,22.565,47.895,50.407,80.5,2.2892,1.6238,3093.8,41.863,53.511,94.673,9.2261,60.151,39.299,38.126,2621.7,63.763,25.044,48.874,0.31819,8.921,26.02,120.42,1.3432,75.383,23.731,2.2399,52.768,4.8485,235.43,0.01504,0.84947,66.058,19.225,44.352
29,2026-04-27T00:24:00,49.538,21.744,26.881,32.733,41.362,2691.6,3701.6,16.799,19.107,21.522,0.22297,0.098898,337.9,77.224,7.112,13.985,32.247,4529.3,23.528,45.464,49.765,80.538,2.2892,1.6238,3091.8,42.367,53.493,94.581,9.3227,59.318,37.409,38.501,2619.9,63.591,24.136,48.926,0.31512,8.921,26.02,120.39,1.3432,75.316,23.731,2.2399,52.768,4.8485,236.13,0.01504,0.84947,66.117,19.225,44.352
30,2026-04-27T00:27:00,51.274,24.896,26.834,32.764,40.901,2690.0,3606.3,20.723,19.153,21.14,0.24892,0.098898,338.05,77.193,6.8925,14.032,32.014,4435.6,21.875,49.483,48.671,80.45,2.2673,1.6762,3088.7,41.964,53.77,94.801,9.3038,60.425,34.189,42.261,2617.4,62.223,26.331,49.092,0.34957,8.9342,26.592,120.39,1.4657,76.194,23.384,2.2888,52.768,4.9148,235.54,0.01504,0.84947,66.139,18.688,44.352
31,2026-04-27T00:30:00,50.709,24.62,27.33,32.764,39.461,2687.2,3606.2,16.974,19.153,21.262,0.25172,0.098898,338.25,77.211,6.8925,14.032,32.014,4445.8,23.462,48.175,51.744,80.211,2.2673,1.6762,3086.8,42.14,53.648,94.929,9.2555,60.511,43.232,41.692,2614.3,62.225,23.767,49.088,0.35423,8.9342,26.592,120.38,1.4657,75.8,23.384,2.2888,52.768,4.9148,236.88,0.01504,0.84947,66.131,18.688,44.352
32,2026-04-27T00:33:00,50.599,27.034,26.986,32.798,41.129,2690.2,3693.0,18.751,18.94,21.347,0.27335,0.10993,337.88,77.452,7.0029,13.902,31.826,4555.5,22.707,47.921,50.2,80.364,2.2451,1.6604,3089.4,41.791,53.621,94.834,9.3687,60.137,38.69,42.821,2617.3,62.543,26.059,49.221,0.35745,8.942,25.819,120.42,1.3551,74.904,23.606,2.3625,54.392,4.8905,238.07,0.023456,0.83941,66.093,19.018,43.42
33,2026-04-27T00:36:00,49.055,27.159,27.144,32.798,40.736,2690.8,3655.4,17.205,18.94,21.15,0.27208,0.10993,337.64,77.568,7.0029,13.902,31.826,4554.6,23.347,44.348,49.06,80.536,2.2451,1.6604,3092.3,42.022,53.632,94.684,9.2103,62.883,35.333,42.479,2618.6,63.19,24.056,49.56,0.36025,8.942,25.819,120.39,1.3551,75.235,23.606,2.3625,54.392,4.8905,236.13,0.023456,0.83941,66.163,19.018,43.42
34,2026-04-27T00:39:00,49.471,28.949,26.82,32.939,41.028,2691.3,3643.8,16.184,19.173,20.942,0.29584,0.10993,337.66,77.485,6.9858,13.997,32.504,4495.5,23.775,45.31,49.633,80.578,2.2442,1.6869,3092.7,42.841,53.517,94.796,9.2732,62.44,37.02,41.315,2619.2,62.359,25.173,49.616,0.34308,8.9949,26.264,120.41,1.4165,73.926,23.385,2.312,54.392,4.9107,237.34,0.023456,0.83941,66.196,19.392,43.42
35,2026-04-27T00:42:00,50.053,29.181,27.073,32.939,40.909,2691.7,3667.2,20.796,19.173,20.922,0.29349,0.10993,337.59,77.246,6.9858,13.997,32.504,4457.4,21.84,46.658,49.117,80.457,2.2442,1.6869,3094.1,42.587,53.973,94.747,9.2093,61.873,35.501,41.654,2619.1,61.957,24.416,49.718,0.3403,8.9949,26.264,120.41,1.4165,74.635,23.385,2.312,54.392,4.9107,238.02,0.023456,0.83941,66.222,19.392,43.42
36,2026-04-27T00:45:00,49.894,22.602,26.632,32.93,41.048,2689.6,3603.9,17.133,18.956,21.083,0.22976,0.10993,338.54,76.941,6.8475,13.779,32.346,4434.3,23.4,46.29,50.869,80.186,2.267,1.6823,3089.7,42.38,53.26,94.846,9.4123,61.016,40.658,42.742,2617.0,63.091,25.231,49.774,0.35387,8.9995,26.165,120.4,1.3435,75.458,23.732,2.3017,54.392,4.9274,239.28,0.023456,0.83941,66.18,18.926,43.42
37,2026-04-27T00:48:00,49.508,22.581,26.605,32.93,40.967,2689.3,3622.7,16.773,18.956,21.13,0.22998,0.10453,338.81,77.276,6.8475,13.779,32.346,4409.1,23.546,45.395,51.084,80.231,2.267,1.6823,3089.0,42.353,53.561,94.856,9.3999,60.911,41.289,42.544,2617.4,62.766,25.861,49.594,0.35549,8.9995,26.165,120.4,1.3435,74.042,23.732,2.3017,52.924,4.9274,240.49,0.016358,0.83697,66.139,18.926,43.788
38,2026-04-27T00:51:00,50.963,23.829,26.641,32.597,40.89,2692.7,3664.0,19.039,18.856,21.134,0.24281,0.10453,338.31,77.377,6.8396,14.064,31.93,4469.5,22.585,48.762,49.902,80.48,2.2929,1.6389,3092.7,42.24,53.917,94.634,9.281,61.653,37.812,39.428,2621.3,63.238,27.122,49.893,0.33391,8.8211,26.255,120.4,1.2069,74.44,23.82,2.2897,52.924,4.9155,237.83,0.016358,0.83697,66.125,19.489,43.788
39,2026-04-27T00:54:00,49.692,23.848,27.021,32.597,41.441,2693.0,3650.0,17.92,18.856,21.257,0.24262,0.10453,338.51,77.415,6.8396,14.064,31.93,4493.4,23.051,45.822,49.408,80.488,2.2929,1.6389,3094.5,42.407,53.631,94.727,9.421,59.547,36.358,40.009,2620.8,63.478,25.504,49.843,0.32915,8.8211,26.255,120.43,1.2069,74.918,23.82,2.2897,52.924,4.9155,239.05,0.016358,0.83697,66.204,19.489,43.788
40,2026-04-27T00:57:00,52.614,28.029,26.922,32.84,41.263,2694.1,3669.5,19.06,18.782,21.252,0.28163,0.10453,338.52,77.756,7.0339,13.972,32.028,4398.8,22.553,52.583,50.618,80.617,2.2657,1.6498,3094.8,42.729,53.309,94.488,9.3094,59.893,39.919,44.047,2622.3,63.247,23.194,49.832,0.35977,8.9597,26.472,120.43,1.3023,74.869,23.77,2.3875,52.924,4.8602,239.83,0.016358,0.83697,66.217,18.787,43.788
41,2026-04-27T01:00:00,50.671,27.781,27.14,32.84,41.071,2692.3,3679.8,19.915,18.782,21.415,0.28415,0.10453,338.52,77.29,7.0339,13.972,32.028,4461.4,22.202,48.086,49.15,80.497,2.2657,1.6498,3093.7,42.574,52.56,94.744,9.4303,60.368,35.599,43.314,2620.7,63.071,23.421,49.84,0.36578,8.9597,26.472,120.4,1.3023,73.797,23.77,2.3875,52.924,4.8602,240.36,0.016358,0.83697,66.268,18.787,43.788
42,2026-04-27T01:03:00,49.481,27.215,27.333,32.449,39.811,2690.9,3647.0,18.338,19.521,21.143,0.27539,0.10361,338.85,77.058,7.0432,13.801,31.635,4467.3,22.88,45.334,48.488,80.241,2.2159,1.6878,3093.3,42.682,54.151,94.648,9.3786,61.621,33.651,42.467,2618.7,61.879,26.013,49.898,0.35502,8.8948,26.141,120.41,1.294,74.145,23.499,2.2599,54.332,4.9912,239.76,0.01809,0.8391,66.216,18.805,42.969
43,2026-04-27T01:06:00,50.777,26.965,27.253,32.449,41.755,2694.5,3612.7,17.105,19.521,21.663,0.27793,0.10361,339.36,77.596,7.0432,13.801,31.635,4513.8,23.386,48.333,48.367,80.265,2.2159,1.6878,3093.3,42.447,53.594,94.858,9.2805,64.233,33.295,42.515,2622.7,62.469,25.731,49.812,0.35463,8.8948,26.141,120.41,1.294,73.653,23.499,2.2599,54.332,4.9912,241.13,0.01809,0.8391,66.163,18.805,42.969
44,2026-04-27T01:09:00,49.543,31.316,26.556,32.63,40.963,2699.7,3586.8,20.172,18.817,21.695,0.31699,0.10361,339.81,77.624,7.1195,13.861,31.887,4517.8,22.087,45.476,50.823,80.534,2.2782,1.6706,3097.7,42.602,53.5,94.665,9.3364,61.447,40.523,40.18,2628.6,62.686,25.658,50.041,0.33686,9.0921,26.38,120.39,1.1227,75.394,23.481,2.2283,54.332,5.0145,238.96,0.01809,0.8391,66.168,19.215,42.969
45,2026-04-27T01:12:00,49.027,31.06,26.649,32.63,41.806,2701.7,3599.9,18.112,18.817,21.313,0.31959,0.10361,340.3,77.827,7.1195,13.861,31.887,4487.4,22.946,44.282,49.081,80.399,2.2782,1.6706,3101.9,42.101,53.863,94.805,9.3623,62.881,35.394,40.432,2630.1,62.46,23.174,50.144,0.33479,9.0921,26.38,120.44,1.1227,74.453,23.481,2.2283,54.332,5.0145,238.19,0.01809,0.8391,66.202,19.215,42.969
46,2026-04-27T01:15:00,51.21,29.442,26.933,32.344,39.884,2704.8,3619.0,19.854,18.932,22.079,0.29635,0.10361,341.13,77.46,6.831,14.1,32.271,4458.3,22.216,49.334,50.635,80.423,2.2866,1.6611,3102.4,42.114,53.167,94.649,9.423,61.496,39.968,40.848,2632.7,61.274,25.537,49.966,0.34476,8.9543,25.925,120.38,1.3316,74.189,23.475,2.3722,54.332,4.9345,240.55,0.01809,0.8391,66.235,18.487,42.969
47,2026-04-27T01:18:00,50.198,29.348,26.461,32.344,41.248,2708.9,3592.5,18.671,18.932,22.253,0.29731,0.10351,342.09,77.6,6.831,14.1,32.271,4436.7,22.702,46.993,48.569,80.453,2.2866,1.6611,3103.8,42.514,53.426,94.763,9.4693,61.133,33.889,41.347,2637.9,61.73,25.913,50.077,0.34067,8.9543,25.925,120.41,1.3316,75.303,23.475,2.3722,53.509,4.9345,240.35,0.023389,0.82992,66.195,18.487,44.197
48,2026-04-27T01:21:00,49.591,25.739,26.508,33.033,40.24,2706.2,3680.3,17.434,18.722,21.937,0.26192,0.10351,342.41,77.3,6.7976,13.953,31.963,4539.4,23.232,45.588,51.564,80.207,2.294,1.6457,3104.3,42.709,53.97,94.571,9.5039,60.691,42.702,43.987,2635.9,62.662,26.04,49.975,0.37329,9.0028,26.315,120.39,1.3987,74.482,23.617,2.3671,53.509,4.8519,242.18,0.023389,0.82992,66.173,18.699,44.197
49,2026-04-27T01:24:00,51.019,25.599,26.973,33.033,41.914,2705.4,3630.0,18.062,18.722,22.09,0.26334,0.10351,342.49,76.954,6.7976,13.953,31.963,4483.0,22.986,48.893,50.296,79.927,2.294,1.6457,3103.7,42.524,54.645,94.555,9.5509,61.181,38.972,44.242,2633.9,63.527,26.34,49.967,0.3712,9.0028,26.315,120.41,1.3987,73.935,23.617,2.3671,53.509,4.8519,243.02,0.023389,0.82992,66.109,18.699,44.197
50,2026-04-27T01:27:00,50.925,28.806,27.366,32.621,41.384,2707.1,3698.9,18.266,18.437,22.3,0.29181,0.10351,342.49,77.402,6.7246,13.763,32.226,4494.9,22.892,48.674,50.95,79.916,2.2945,1.6501,3103.8,42.22,54.013,94.574,9.3882,61.008,40.895,42.047,2635.7,62.698,25.652,50.084,0.35933,8.8476,26.225,120.43,1.3002,74.906,23.84,2.3635,53.509,4.961,242.5,0.023389,0.82992,66.032,19.077,44.197
51,2026-04-27T01:30:00,49.014,28.598,26.757,32.621,41.225,2709.8,3672.0,19.498,18.437,22.291,0.29392,0.10351,343.11,77.356,6.7246,13.763,32.226,4522.0,22.367,44.253,51.218,80.109,2.2945,1.6501,3105.8,42.38,53.689,94.415,9.3277,62.83,41.686,41.558,2638.5,63.162,25.436,50.36,0.36333,8.8476,26.225,120.4,1.3002,74.195,23.84,2.3635,53.509,4.961,240.16,0.023389,0.82992,66.027,19.077,44.197
52,2026-04-27T01:33:00,49.484,26.207,26.969,32.949,41.982,2711.3,3682.2,17.235,18.765,22.723,0.26918,0.098657,343.61,77.707,6.897,13.853,32.388,4475.6,23.303,45.339,48.684,80.183,2.2402,1.6566,3107.1,42.76,53.299,94.375,9.5468,60.576,34.228,39.324,2640.6,63.741,25.266,50.194,0.3405,8.8362,26.119,120.43,1.2473,74.143,23.509,2.3168,54.46,4.7473,240.11,0.0030851,0.85038,66.05,18.959,43.544
53,2026-04-27T01:36:00,50.665,26.345,26.393,32.949,40.905,2710.2,3704.7,18.026,18.765,22.4,0.26779,0.098657,343.56,77.375,6.897,13.853,32.388,4468.6,22.978,48.073,50.641,80.106,2.2402,1.6566,3107.0,42.277,53.382,94.384,9.5024,61.732,39.985,40.064,2640.0,63.353,24.417,50.179,0.33443,8.8362,26.119,120.37,1.2473,74.433,23.509,2.3168,54.46,4.7473,239.84,0.0030851,0.85038,66.081,18.959,43.544
54,2026-04-27T01:39:00,49.963,24.73,26.715,33.426,42.318,2709.9,3649.6,19.565,18.256,23.029,0.25042,0.098657,344.66,77.538,6.7783,13.813,32.789,4428.0,22.326,46.449,51.091,80.042,2.2453,1.6454,3104.8,42.539,54.116,94.356,9.2586,63.247,41.311,41.052,2640.4,62.856,25.349,50.062,0.34586,8.9345,26.021,120.43,1.079,73.958,23.909,2.28,54.46,4.8053,240.75,0.0030851,0.85038,66.039,18.139,43.544
55,2026-04-27T01:42:00,50.335,24.787,27.113,33.426,41.504,2707.8,3695.6,18.951,18.256,22.442,0.24983,0.098657,344.36,76.967,6.7783,13.813,32.789,4445.1,22.606,47.309,50.84,79.761,2.2453,1.6454,3104.1,42.392,53.911,94.589,9.416,62.644,40.571,40.91,2636.4,62.064,25.591,49.928,0.34703,8.9345,26.021,120.39,1.079,74.757,23.909,2.28,54.46,4.8053,241.87,0.0030851,0.85038,66.029,18.139,43.544
56,2026-04-27T01:45:00,50.667,20.426,26.985,33.291,41.751,2710.9,3670.6,16.066,18.184,23.27,0.20835,0.098657,344.64,77.82,6.8455,13.785,32.799,4555.3,23.798,48.077,49.618,79.902,2.2533,1.611,3104.3,42.324,54.642,94.413,9.5697,61.836,36.976,40.793,2640.7,63.579,25.117,50.082,0.33945,8.842,26.738,120.43,1.0105,74.058,24.151,2.2503,54.46,4.8071,239.79,0.0030851,0.85038,65.961,18.545,43.544
