sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-13T17:30:00,50.099,20.959,27.134,33.11,40.995,2706.4,3641.3,20.213,18.247,23.09,0.21162,0.080134,343.03,77.367,6.8936,13.819,31.989,4456.3,22.059,46.763,50.046,79.899,2.2803,1.6682,3099.0,42.22,54.255,94.64,9.2762,62.719,38.237,40.0,2635.7,62.142,25.028,47.518,0.34092,9.0608,26.416,120.41,1.4098,74.396,23.897,2.2732,54.262,4.8979,230.51,0.014648,0.82036,65.723,18.774,43.637
12,2026-04-13T17:33:00,49.396,26.442,26.535,33.678,40.978,2708.0,3642.5,18.562,18.239,22.643,0.27288,0.080134,343.57,77.187,6.9713,13.952,32.721,4540.1,22.76,45.136,49.544,79.942,2.2112,1.6675,3103.0,42.283,53.537,94.858,9.3873,61.853,36.758,40.417,2637.8,63.182,25.019,47.342,0.33911,8.8373,26.766,120.4,1.119,74.636,24.245,2.2926,54.262,4.7791,230.16,0.014648,0.82036,65.687,18.931,43.637
13,2026-04-13T17:36:00,48.997,26.629,26.901,33.678,41.644,2707.9,3631.7,15.382,18.239,22.548,0.27097,0.080134,342.39,77.439,6.9713,13.952,32.721,4493.2,24.095,44.212,48.95,79.916,2.2112,1.6675,3104.0,42.415,54.098,94.537,9.4302,62.237,35.011,40.058,2636.6,63.369,24.548,47.065,0.34205,8.8373,26.766,120.42,1.119,75.523,24.245,2.2926,54.262,4.7791,230.93,0.014648,0.82036,65.668,18.931,43.637
14,2026-04-13T17:39:00,50.575,19.435,27.474,33.256,41.123,2709.6,3657.1,18.219,18.378,22.959,0.19916,0.080134,343.39,77.494,6.7036,13.735,32.091,4506.0,22.89,47.864,49.385,80.159,2.2691,1.6414,3104.4,42.354,53.547,94.745,9.4364,62.733,36.291,42.153,2639.4,62.203,25.969,46.874,0.35494,8.8387,26.527,120.4,1.1349,74.866,23.832,2.3374,54.262,4.7927,230.73,0.014648,0.82036,65.663,18.425,43.637
15,2026-04-13T17:42:00,50.959,19.687,27.121,33.256,40.253,2709.1,3622.8,17.616,18.378,22.703,0.1966,0.080134,343.03,77.619,6.7036,13.735,32.091,4492.3,23.132,48.753,49.879,80.201,2.2691,1.6414,3104.9,42.276,53.711,94.631,9.2544,62.041,37.744,41.953,2638.0,62.794,24.772,46.795,0.35658,8.8387,26.527,120.38,1.1349,74.616,23.832,2.3374,54.262,4.7927,229.25,0.014648,0.82036,65.721,18.425,43.637
16,2026-04-13T17:45:00,49.614,25.35,26.833,33.665,42.038,2711.9,3681.5,18.692,18.149,22.501,0.2563,0.104,342.56,77.627,6.8914,13.804,32.002,4511.0,22.671,45.64,50.967,80.355,2.2413,1.6483,3108.3,42.295,54.745,94.567,9.2735,62.146,40.947,39.283,2640.8,64.172,25.763,46.836,0.331,8.9574,26.289,120.44,1.2966,74.019,23.983,2.2851,53.292,4.8578,227.06,0.029032,0.82566,65.741,18.688,43.78
17,2026-04-13T17:48:00,50.37,25.378,26.802,33.665,41.539,2709.6,3690.2,19.04,18.149,22.267,0.25601,0.104,342.63,77.217,6.8914,13.804,32.002,4515.6,22.537,47.391,49.791,80.098,2.2413,1.6483,3107.3,42.545,54.69,94.386,9.2928,62.221,37.486,39.26,2638.3,64.022,26.284,46.699,0.33119,8.9574,26.289,120.42,1.2966,74.344,23.983,2.2851,53.292,4.8578,226.5,0.029032,0.82566,65.761,18.688,43.78
18,2026-04-13T17:51:00,50.74,26.436,27.075,32.889,41.696,2707.9,3661.7,19.1,18.469,22.441,0.26543,0.104,342.93,76.879,6.7087,13.782,31.912,4510.0,22.529,48.247,50.231,79.89,2.2453,1.6514,3103.8,42.584,54.148,94.517,9.2353,61.248,38.779,40.04,2636.0,62.946,26.572,46.688,0.33945,8.7489,26.455,120.41,1.184,75.491,24.341,2.3305,53.292,4.8057,224.61,0.029032,0.82566,65.673,18.731,43.78
19,2026-04-13T17:54:00,48.707,26.113,27.026,32.889,40.413,2705.0,3653.1,20.63,18.469,22.546,0.26872,0.104,342.68,77.033,6.7087,13.782,31.912,4506.2,21.893,43.542,51.023,79.655,2.2453,1.6514,3101.4,42.551,54.194,94.689,9.4215,60.993,41.11,40.381,2634.5,63.093,25.114,46.232,0.33665,8.7489,26.455,120.4,1.184,74.398,24.341,2.3305,53.292,4.8057,227.76,0.029032,0.82566,65.56,18.731,43.78
20,2026-04-13T17:57:00,49.339,27.429,26.896,33.048,41.429,2708.5,3719.7,16.734,18.206,22.622,0.27747,0.104,342.98,77.444,6.8444,13.7,32.644,4560.6,23.525,45.005,49.67,79.856,2.2339,1.6319,3104.3,42.165,53.45,94.438,9.4309,60.374,37.129,39.873,2636.8,63.628,26.899,46.1,0.33564,9.0027,26.544,120.41,1.3019,75.386,24.093,2.2715,53.292,4.7189,227.32,0.029032,0.82566,65.483,18.842,43.78
21,2026-04-13T18:00:00,49.415,27.407,26.939,33.048,41.637,2712.6,3704.3,18.297,18.206,22.925,0.27768,0.099914,343.32,77.841,6.8444,13.7,32.644,4526.6,22.846,45.181,48.166,80.206,2.2339,1.6319,3107.6,42.387,53.857,94.377,9.4785,61.839,32.702,39.696,2641.6,63.893,25.067,46.183,0.33709,9.0027,26.544,120.42,1.3019,74.324,24.093,2.2715,54.259,4.7189,225.7,0.010127,0.82137,65.492,18.842,43.566
22,2026-04-13T18:03:00,50.235,20.283,26.857,33.034,41.331,2712.0,3681.6,19.969,18.276,22.557,0.20662,0.099914,342.75,77.79,6.8353,13.723,32.476,4489.5,22.129,47.079,50.727,80.352,2.2651,1.6311,3107.3,42.223,54.025,94.391,9.4253,61.29,40.239,38.906,2641.3,63.192,24.881,46.145,0.3244,8.9046,26.27,120.4,1.2793,75.367,23.934,2.268,54.259,4.6993,224.63,0.010127,0.82137,65.583,18.636,43.566
23,2026-04-13T18:06:00,49.741,20.347,26.901,33.034,41.977,2710.3,3667.5,18.378,18.276,22.778,0.20598,0.099914,342.93,77.294,6.8353,13.723,32.476,4509.2,22.811,45.935,49.494,80.247,2.2651,1.6311,3105.2,42.35,53.789,94.476,9.4186,61.143,36.612,38.886,2639.8,63.436,24.989,46.02,0.32456,8.9046,26.27,120.41,1.2793,74.035,23.934,2.268,54.259,4.6993,224.53,0.010127,0.82137,65.649,18.636,43.566
24,2026-04-13T18:09:00,49.344,21.829,26.628,32.653,40.996,2707.6,3665.3,19.75,18.251,22.165,0.21564,0.099914,342.27,77.384,6.8735,13.847,32.199,4536.3,22.23,45.015,48.52,80.104,2.2704,1.66,3104.9,42.572,53.976,94.44,9.2501,62.42,33.745,38.802,2636.4,63.592,24.788,46.041,0.32897,8.775,26.814,120.38,1.3116,75.054,23.776,2.2881,54.259,4.8779,222.83,0.010127,0.82137,65.616,19.112,43.566
25,2026-04-13T18:12:00,48.244,21.485,26.93,32.653,40.967,2706.5,3701.7,19.57,18.251,22.542,0.21913,0.099914,342.59,77.166,6.8735,13.847,32.199,4489.0,22.32,42.47,51.358,79.929,2.2704,1.66,3102.0,42.122,54.543,94.614,9.287,60.571,42.096,38.727,2635.5,62.966,24.238,45.706,0.32958,8.775,26.814,120.38,1.3116,74.977,23.776,2.2881,54.259,4.8779,225.17,0.010127,0.82137,65.567,19.112,43.566
26,2026-04-13T18:15:00,49.837,24.169,26.549,33.426,41.05,2704.0,3693.5,16.749,18.294,22.294,0.2425,0.089975,342.29,77.063,7.0362,13.748,32.221,4485.6,23.519,46.158,50.691,79.772,2.26,1.6925,3099.7,42.301,53.399,94.592,9.3397,64.092,40.133,40.565,2632.4,62.799,24.673,45.423,0.34136,8.8618,26.529,120.35,1.2605,74.824,24.066,2.3327,53.769,4.8524,225.48,0.029301,0.82869,65.478,18.714,43.716
27,2026-04-13T18:18:00,51.879,23.808,26.864,33.426,41.363,2704.6,3638.7,15.64,18.294,22.381,0.24617,0.089975,342.53,77.366,7.0362,13.748,32.221,4485.7,23.978,50.882,48.998,79.921,2.26,1.6925,3100.5,42.579,53.398,94.661,9.4342,59.653,35.15,40.626,2633.1,63.742,25.53,45.695,0.34086,8.8618,26.529,120.39,1.2605,75.416,24.066,2.3327,53.769,4.8524,220.43,0.029301,0.82869,65.405,18.714,43.716
28,2026-04-13T18:21:00,49.986,23.648,27.052,32.615,40.755,2706.9,3626.6,18.332,18.363,23.029,0.24291,0.089975,342.42,77.53,6.8129,13.843,32.112,4541.7,22.838,46.501,49.745,80.088,2.2748,1.5866,3101.0,42.085,53.68,94.624,9.3719,60.803,37.349,39.474,2636.6,62.454,25.061,45.579,0.32816,8.8492,26.176,120.37,1.2696,75.067,23.761,2.3011,53.769,4.8091,219.69,0.029301,0.82869,65.43,18.395,43.716
29,2026-04-13T18:24:00,50.259,23.832,26.916,32.615,41.764,2708.7,3602.2,19.76,18.363,22.947,0.24104,0.089975,342.76,77.407,6.8129,13.843,32.112,4497.0,22.235,47.134,49.021,80.19,2.2748,1.5866,3102.5,42.425,54.215,94.759,9.1889,60.957,35.218,38.708,2638.2,62.874,24.542,45.312,0.33444,8.8492,26.176,120.39,1.2696,75.315,23.761,2.3011,53.769,4.8091,220.64,0.029301,0.82869,65.451,18.395,43.716
30,2026-04-13T18:27:00,51.166,24.838,26.484,33.468,40.957,2708.8,3699.4,18.742,18.146,22.577,0.25233,0.089975,342.66,77.226,6.893,13.893,32.72,4586.1,22.669,49.232,49.954,80.078,2.2563,1.6403,3104.5,41.942,53.971,94.616,9.3451,60.653,37.965,40.326,2638.3,63.12,25.877,45.065,0.34166,8.9049,25.868,120.38,1.1906,74.153,23.92,2.2076,53.769,4.8088,221.36,0.029301,0.82869,65.443,18.916,43.716
31,2026-04-13T18:30:00,50.378,24.826,27.159,33.468,41.291,2708.2,3699.5,17.359,18.146,22.641,0.25245,0.097722,342.04,77.284,6.893,13.893,32.72,4478.7,23.253,47.41,49.589,80.014,2.2563,1.6403,3104.9,41.917,55.256,94.579,9.5757,56.375,36.89,40.65,2636.8,63.118,24.622,45.083,0.33901,8.9049,25.868,120.43,1.1906,75.226,23.92,2.2076,52.772,4.8088,221.03,0.034267,0.81812,65.42,18.916,43.684
32,2026-04-13T18:33:00,48.867,18.786,26.905,33.09,40.441,2707.6,3649.5,18.856,18.526,22.424,0.19161,0.097722,342.41,77.562,6.8111,13.648,32.16,4526.0,22.612,43.911,51.108,80.134,2.2136,1.642,3103.3,42.072,53.43,94.604,9.3333,62.828,41.361,40.826,2636.9,63.302,24.914,45.013,0.34926,8.8998,26.607,120.39,1.2644,74.528,24.335,2.3164,52.772,4.8703,220.63,0.034267,0.81812,65.392,19.096,43.684
33,2026-04-13T18:36:00,48.759,18.645,27.251,33.09,41.693,2707.2,3690.9,20.916,18.526,22.678,0.19305,0.097722,342.27,77.624,6.8111,13.648,32.16,4440.2,21.737,43.662,50.89,80.219,2.2136,1.642,3102.9,42.261,54.458,94.659,9.303,62.379,40.718,41.532,2636.3,62.591,25.342,44.9,0.34347,8.8998,26.607,120.39,1.2644,75.513,24.335,2.3164,52.772,4.8703,220.69,0.034267,0.81812,65.419,19.096,43.684
34,2026-04-13T18:39:00,50.061,23.965,26.865,33.466,40.608,2706.7,3668.1,17.746,18.578,22.394,0.24207,0.097722,341.75,77.253,6.7382,13.694,32.387,4487.0,23.086,46.675,48.371,80.122,2.2288,1.6576,3103.8,42.087,53.417,94.648,9.3589,62.232,33.306,37.834,2635.6,63.73,24.943,44.843,0.31923,8.7239,26.795,120.4,1.4093,75.449,24.077,2.3306,52.772,4.831,220.13,0.034267,0.81812,65.397,18.94,43.684
35,2026-04-13T18:42:00,49.711,23.85,26.914,33.466,41.258,2704.4,3704.8,15.244,18.578,22.162,0.24324,0.097722,341.92,76.838,6.7382,13.694,32.387,4483.2,24.159,45.865,50.761,79.875,2.2288,1.6576,3102.3,42.904,53.463,94.471,9.2969,60.419,40.338,37.698,2632.7,63.098,26.416,44.761,0.32035,8.7239,26.795,120.41,1.4093,75.519,24.077,2.3306,52.772,4.831,219.9,0.034267,0.81812,65.346,18.94,43.684
36,2026-04-13T18:45:00,49.881,21.676,26.976,33.411,41.848,2707.4,3711.8,17.654,18.282,22.632,0.21954,0.081894,341.99,77.308,6.7368,13.657,32.176,4493.2,23.132,46.258,50.011,80.022,2.2919,1.6585,3102.2,42.285,53.684,94.711,9.3472,61.383,38.132,38.774,2636.6,63.717,25.336,44.311,0.31993,8.8731,26.383,120.42,1.3614,74.386,24.122,2.3517,53.904,4.9266,220.54,0.028286,0.83466,65.288,18.761,43.648
37,2026-04-13T18:48:00,50.349,21.659,26.94,33.411,41.593,2707.3,3702.0,18.634,18.282,22.488,0.21972,0.081894,342.04,77.341,6.7368,13.657,32.176,4463.7,22.713,47.342,49.508,80.183,2.2919,1.6585,3104.1,42.506,54.037,94.246,9.3552,60.878,36.651,38.318,2637.1,63.886,25.131,44.206,0.32367,8.8731,26.383,120.41,1.3614,74.906,24.122,2.3517,53.904,4.9266,219.14,0.028286,0.83466,65.307,18.761,43.648
38,2026-04-13T18:51:00,49.015,23.709,26.667,33.143,41.657,2705.6,3700.7,17.464,18.865,22.027,0.23785,0.081894,341.26,76.806,6.9676,13.895,32.167,4484.1,23.22,44.255,48.309,80.119,2.233,1.7076,3103.6,42.333,54.221,94.56,9.4242,60.218,33.123,38.043,2634.5,64.059,26.449,44.065,0.31601,8.9962,26.098,120.4,1.1259,74.731,23.922,2.3552,53.904,4.7063,218.13,0.028286,0.83466,65.341,18.31,43.648
39,2026-04-13T18:54:00,50.304,23.593,26.935,33.143,41.603,2703.8,3737.7,18.271,18.865,22.013,0.23903,0.081894,341.24,77.026,6.9676,13.895,32.167,4525.2,22.882,47.237,51.509,79.983,2.233,1.7076,3102.1,42.57,53.73,94.474,9.4613,61.744,42.541,37.805,2632.1,63.421,25.447,43.921,0.31795,8.9962,26.098,120.43,1.1259,74.246,23.922,2.3552,53.904,4.7063,217.19,0.028286,0.83466,65.279,18.31,43.648
40,2026-04-13T18:57:00,50.209,23.732,26.802,32.75,40.972,2703.8,3659.8,19.022,18.392,22.109,0.23962,0.081894,341.17,77.562,6.922,13.761,32.518,4511.0,22.553,47.017,50.024,80.04,2.2406,1.6265,3100.8,42.434,55.045,94.54,9.3595,59.628,38.169,40.736,2631.7,62.764,24.498,43.64,0.34561,8.8517,26.296,120.4,1.2896,75.588,24.039,2.3071,53.904,4.8046,217.82,0.028286,0.83466,65.209,18.185,43.648
41,2026-04-13T19:00:00,49.344,23.808,27.156,32.75,40.69,2705.1,3680.9,20.002,18.392,22.423,0.23886,0.10497,341.56,77.65,6.922,13.761,32.518,4592.9,22.138,45.016,48.777,80.119,2.2406,1.6265,3101.9,41.924,54.065,94.69,9.3136,61.73,34.502,40.817,2634.1,62.401,24.889,43.816,0.34494,8.8517,26.296,120.38,1.2896,75.44,24.039,2.3071,54.414,4.8046,217.86,0.028811,0.84351,65.226,18.185,43.317
42,2026-04-13T19:03:00,50.184,20.112,27.18,32.865,41.52,2705.3,3638.9,18.108,18.049,21.889,0.2054,0.10497,340.54,77.173,6.7463,13.746,31.997,4593.7,22.945,46.959,49.053,80.134,2.2411,1.6777,3103.4,42.746,54.453,94.625,9.4116,60.115,35.313,39.212,2633.3,63.465,24.948,44.003,0.32862,8.7598,26.677,120.41,1.3527,75.013,24.482,2.2953,54.414,4.8267,215.2,0.028811,0.84351,65.237,18.731,43.317
43,2026-04-13T19:06:00,50.361,20.023,26.455,32.865,40.07,2705.7,3668.2,16.289,18.049,21.883,0.2063,0.10497,340.55,77.372,6.7463,13.746,31.997,4580.8,23.707,47.37,51.094,80.099,2.2411,1.6777,3103.7,42.384,54.607,94.736,9.2584,62.566,41.318,39.035,2634.9,62.961,25.87,44.047,0.33007,8.7598,26.677,120.37,1.3527,74.554,24.482,2.2953,54.414,4.8267,214.14,0.028811,0.84351,65.238,18.731,43.317
44,2026-04-13T19:09:00,50.399,24.986,27.235,32.831,41.634,2706.7,3714.5,18.583,18.806,21.947,0.25514,0.10497,340.28,77.399,6.9824,13.716,32.026,4520.5,22.736,47.458,49.654,80.283,2.248,1.6806,3107.2,42.471,54.043,94.457,9.4297,58.475,37.082,39.003,2635.8,63.75,23.352,43.987,0.32634,8.7539,26.46,120.42,1.1869,74.687,24.459,2.2455,54.414,4.8746,214.27,0.028811,0.84351,65.235,18.575,43.317
45,2026-04-13T19:12:00,50.184,25.16,27.196,32.831,41.838,2706.7,3678.3,17.052,18.806,21.947,0.25337,0.10497,340.14,77.096,6.9824,13.716,32.026,4521.0,23.388,46.96,51.387,80.258,2.248,1.6806,3105.6,42.383,54.037,94.5,9.2811,62.735,42.183,38.643,2635.7,64.373,24.048,43.599,0.32928,8.7539,26.46,120.4,1.1869,74.714,24.459,2.2455,54.414,4.8746,218.02,0.028811,0.84351,65.28,18.575,43.317
46,2026-04-13T19:15:00,50.742,24.877,27.003,32.671,41.516,2704.7,3664.8,17.025,18.682,21.865,0.25423,0.093414,340.12,77.025,6.8441,13.768,31.759,4487.4,23.406,48.251,51.062,80.042,2.2835,1.7085,3104.1,42.117,54.841,94.547,9.4119,60.416,41.227,38.848,2633.3,62.552,25.111,43.939,0.31974,8.8323,26.599,120.41,1.223,75.56,24.088,2.3839,53.191,4.8646,216.24,0.015959,0.82775,65.256,18.994,43.041
47,2026-04-13T19:18:00,49.004,24.858,26.848,32.671,40.416,2704.7,3648.1,20.474,18.682,22.105,0.25442,0.093414,340.69,77.169,6.8441,13.768,31.759,4546.5,21.956,44.229,50.06,80.045,2.2835,1.7085,3102.7,42.146,54.134,94.763,9.2757,61.339,38.276,38.191,2633.1,62.839,25.422,43.668,0.32512,8.8323,26.599,120.36,1.223,75.09,24.088,2.3839,53.191,4.8646,219.89,0.015959,0.82775,65.205,18.994,43.041
48,2026-04-13T19:21:00,48.998,27.808,26.739,32.85,41.642,2705.5,3685.1,20.821,18.49,21.774,0.28227,0.093414,339.67,77.507,7.0064,13.68,32.304,4498.6,21.801,44.215,49.167,80.072,2.2421,1.6879,3104.7,42.018,53.678,94.442,9.4041,60.675,35.65,39.291,2633.5,63.385,25.434,44.171,0.32661,8.8637,26.241,120.43,1.1092,75.105,23.817,2.3605,53.191,4.8492,214.86,0.015959,0.82775,65.18,18.667,43.041
49,2026-04-13T19:24:00,49.378,27.604,26.986,32.85,41.228,2707.2,3685.2,20.638,18.49,21.931,0.28434,0.093414,339.89,77.489,7.0064,13.68,32.304,4509.2,21.874,45.094,50.77,80.27,2.2421,1.6879,3105.7,42.196,53.552,94.6,9.2305,60.364,40.365,39.101,2635.2,63.384,26.42,43.856,0.32818,8.8637,26.241,120.4,1.1092,76.327,23.817,2.3605,53.191,4.8492,218.96,0.015959,0.82775,65.219,18.667,43.041
50,2026-04-13T19:27:00,49.315,22.822,26.601,32.312,40.908,2705.9,3636.8,20.774,18.427,21.947,0.2309,0.093414,340.11,76.959,6.9362,13.808,32.222,4495.5,21.832,44.949,49.347,80.177,2.2398,1.6487,3103.6,42.315,54.507,94.595,9.2934,61.067,36.178,38.014,2634.7,62.753,25.374,44.038,0.31652,8.7816,26.352,120.39,1.1428,76.275,23.894,2.2549,53.191,4.8785,217.48,0.015959,0.82775,65.242,19.378,43.041
51,2026-04-13T19:30:00,50.628,22.743,26.904,32.312,40.171,2703.5,3629.3,18.867,18.427,21.985,0.23171,0.10308,340.28,77.105,6.9362,13.808,32.222,4547.9,22.64,47.988,50.25,79.962,2.2398,1.6487,3101.3,42.341,53.88,94.683,9.3022,60.737,38.835,38.066,2632.0,62.883,25.479,43.755,0.31609,8.7816,26.352,120.38,1.1428,75.232,23.894,2.2549,54.104,4.8785,216.71,0.023375,0.83677,65.221,19.378,43.594
52,2026-04-13T19:33:00,50.272,23.43,26.938,32.292,40.934,2704.0,3646.7,17.234,18.427,22.163,0.23886,0.10308,339.96,77.605,6.9469,13.937,32.34,4411.3,23.314,47.163,49.157,80.079,2.2724,1.6723,3101.8,42.681,53.729,94.833,9.3833,61.511,35.62,39.841,2632.2,63.115,21.685,43.704,0.32877,8.7408,26.229,120.4,1.2788,75.533,23.984,2.2402,54.104,4.9045,215.93,0.023375,0.83677,65.166,18.73,43.594
53,2026-04-13T19:36:00,49.398,23.473,26.943,32.292,40.529,2704.8,3669.6,16.955,18.427,22.035,0.23843,0.10308,339.86,77.346,6.9469,13.937,32.34,4502.2,23.434,45.141,48.371,80.219,2.2724,1.6723,3102.5,42.321,52.64,94.645,9.2211,63.45,33.307,39.924,2632.6,62.72,25.319,43.539,0.32809,8.7408,26.229,120.38,1.2788,75.514,23.984,2.2402,54.104,4.9045,216.39,0.023375,0.83677,65.196,18.73,43.594
54,2026-04-13T19:39:00,48.781,22.068,26.478,32.481,41.178,2703.5,3645.2,17.399,18.662,21.616,0.22803,0.10308,340.4,77.303,6.6661,13.859,32.508,4540.9,23.247,43.712,49.561,80.168,2.2563,1.6538,3101.7,42.036,53.721,94.716,9.2783,62.533,36.809,41.165,2632.8,62.99,25.058,43.413,0.34688,8.8685,26.601,120.41,1.1418,75.398,24.081,2.2614,54.104,4.7996,216.43,0.023375,0.83677,65.189,18.884,43.594
55,2026-04-13T19:42:00,49.209,22.275,27.029,32.481,40.681,2702.6,3652.5,16.825,18.662,22.054,0.22592,0.10308,339.93,77.326,6.6661,13.859,32.508,4554.0,23.494,44.704,51.303,80.06,2.2563,1.6538,3100.0,42.082,53.565,94.79,9.2649,61.145,41.934,41.366,2631.0,62.863,23.817,43.475,0.34523,8.8685,26.601,120.4,1.1418,74.815,24.081,2.2614,54.104,4.7996,214.37,0.023375,0.83677,65.182,18.884,43.594
56,2026-04-13T19:45:00,50.145,20.361,26.892,32.642,40.752,2701.2,3725.2,18.121,18.746,21.723,0.20804,0.081136,339.4,77.084,6.9831,13.865,32.422,4500.0,22.958,46.871,48.749,80.09,2.27,1.684,3102.0,42.192,53.827,94.622,9.3419,62.628,34.417,39.855,2629.9,64.147,24.171,43.469,0.34134,9.0647,26.401,120.41,1.4032,75.555,24.582,2.2847,54.72,4.8032,215.59,0.028157,0.8559,65.171,19.291,43.45
