sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-28T00:30:00,50.633,25.324,26.907,33.102,41.461,2711.6,3624.4,19.448,18.12,23.09,0.25901,0.097628,342.53,77.47,6.7737,13.725,32.792,4500.2,22.384,47.998,49.532,79.999,2.3107,1.6668,3106.4,42.271,53.423,94.682,9.4296,60.719,36.724,40.382,2640.8,62.485,23.505,48.097,0.34222,8.7876,26.716,120.41,1.1468,74.298,24.207,2.2158,53.671,4.7698,232.87,0.022542,0.8329,65.658,18.446,44.017
12,2026-04-28T00:33:00,49.771,18.459,27.032,32.932,41.102,2711.7,3687.7,18.972,18.379,22.897,0.18797,0.097628,342.89,77.435,6.7094,13.962,32.15,4573.6,22.583,46.004,49.658,79.998,2.2351,1.6264,3107.5,42.393,53.942,94.538,9.4434,62.885,37.093,39.071,2641.4,63.382,26.956,48.094,0.32717,9.0287,26.476,120.41,1.3143,75.251,23.766,2.2922,53.671,4.7063,233.11,0.022542,0.8329,65.706,18.608,44.017
13,2026-04-28T00:36:00,51.451,18.635,26.881,32.932,41.937,2711.8,3692.1,16.799,18.379,22.168,0.18618,0.097628,342.08,77.019,6.7094,13.962,32.15,4537.0,23.506,49.893,49.002,80.026,2.2351,1.6264,3108.6,42.77,54.38,94.601,9.4213,62.068,35.164,38.8,2640.4,63.305,25.267,48.261,0.3294,9.0287,26.476,120.41,1.3143,75.147,23.766,2.2922,53.671,4.7063,231.44,0.022542,0.8329,65.739,18.608,44.017
14,2026-04-28T00:39:00,51.91,24.362,27.101,33.142,42.355,2709.5,3721.9,18.631,18.58,22.458,0.24635,0.097628,342.05,77.135,6.8077,13.804,32.35,4511.6,22.742,50.955,50.44,79.796,2.2546,1.6582,3107.9,42.299,54.329,94.515,9.346,62.272,39.394,42.415,2638.5,63.49,25.923,48.027,0.35196,8.6259,26.517,120.42,1.2015,74.547,24.282,2.3231,53.671,4.8069,234.32,0.022542,0.8329,65.714,18.47,44.017
15,2026-04-28T00:42:00,51.133,24.163,26.613,33.142,41.187,2710.1,3710.2,19.089,18.58,22.549,0.24837,0.089414,341.89,77.143,6.8077,13.804,32.35,4525.2,22.55,49.156,50.973,79.88,2.2546,1.6582,3106.2,42.303,54.166,94.433,9.3754,60.664,40.963,42.2,2638.5,63.691,24.425,48.211,0.35372,8.6259,26.517,120.41,1.2015,74.927,24.282,2.3231,53.229,4.8069,231.44,0.007173,0.82298,65.661,18.47,43.338
16,2026-04-28T00:45:00,50.664,22.289,27.397,32.875,41.143,2708.1,3678.3,14.93,18.369,22.277,0.22746,0.089414,341.72,76.892,6.8063,13.853,32.113,4561.3,24.311,48.071,48.118,79.822,2.2841,1.6968,3106.8,42.668,54.112,94.484,9.3861,60.579,32.561,39.906,2636.6,63.494,24.087,47.993,0.33861,8.7939,26.628,120.41,1.3264,75.436,24.219,2.2225,53.229,4.7795,233.66,0.007173,0.82298,65.699,18.239,43.338
17,2026-04-28T00:48:00,51.394,22.303,26.879,32.875,41.366,2708.8,3702.0,18.834,18.369,22.316,0.22733,0.089414,341.34,77.129,6.8063,13.853,32.113,4564.2,22.663,49.759,49.248,79.897,2.2841,1.6968,3105.8,42.3,54.077,94.528,9.1716,61.361,35.886,40.132,2637.8,63.086,25.492,48.113,0.33676,8.7939,26.628,120.4,1.3264,75.049,24.219,2.2225,53.229,4.7795,232.1,0.007173,0.82298,65.666,18.239,43.338
18,2026-04-28T00:51:00,49.194,24.734,26.693,33.135,41.828,2711.0,3692.1,17.972,18.234,22.296,0.24744,0.089414,341.87,77.692,6.8278,13.776,31.826,4577.4,23.005,44.669,51.019,80.045,2.2472,1.6531,3108.1,42.46,54.556,94.479,9.4919,58.966,41.098,40.431,2639.4,63.338,25.902,48.043,0.34503,8.8669,26.147,120.39,1.2839,75.151,24.62,2.3868,53.229,4.778,232.67,0.007173,0.82298,65.71,18.224,43.338
19,2026-04-28T00:54:00,50.861,24.573,27.222,33.135,41.058,2712.5,3691.8,20.05,18.234,22.312,0.24908,0.089414,341.32,77.505,6.8278,13.776,31.826,4548.6,22.125,48.528,50.022,80.303,2.2472,1.6531,3109.7,42.369,54.902,94.317,9.2929,59.664,38.165,40.765,2641.3,63.343,26.138,47.886,0.3423,8.8669,26.147,120.41,1.2839,75.01,24.62,2.3868,53.229,4.778,234.13,0.007173,0.82298,65.774,18.224,43.338
20,2026-04-28T00:57:00,50.245,27.539,26.873,32.947,42.227,2713.7,3667.2,19.244,18.268,22.359,0.27908,0.097384,341.37,77.514,6.9151,13.846,31.828,4595.0,22.455,47.1,50.1,80.368,2.2698,1.6424,3111.4,42.016,54.476,94.408,9.3707,60.949,38.395,39.637,2643.0,63.64,25.765,47.736,0.33471,8.8992,26.079,120.41,1.2265,74.622,24.354,2.2745,53.817,4.7583,232.49,0.022855,0.81967,65.843,18.708,44.379
21,2026-04-28T01:00:00,49.603,27.517,27.204,32.947,41.24,2712.0,3675.2,20.912,18.268,22.418,0.2793,0.097384,341.06,77.293,6.9151,13.846,31.828,4569.9,21.752,45.615,49.94,80.291,2.2698,1.6424,3110.3,42.615,54.777,94.303,9.2493,59.619,37.925,39.706,2641.5,63.503,25.217,47.82,0.33415,8.8992,26.079,120.37,1.2265,74.933,24.354,2.2745,53.817,4.7583,229.91,0.022855,0.81967,65.877,18.708,44.379
22,2026-04-28T01:03:00,49.339,27.805,26.748,32.512,41.552,2709.3,3636.9,18.825,18.466,21.851,0.28346,0.097384,341.44,77.111,6.9818,13.892,32.227,4496.3,22.641,45.004,49.799,80.061,2.2502,1.6189,3107.2,42.689,54.521,94.593,9.3613,60.346,37.507,40.363,2637.7,63.406,23.384,47.677,0.34388,8.9433,26.982,120.4,1.2619,74.645,24.376,2.2588,53.817,4.8509,229.91,0.022855,0.81967,65.854,18.026,44.379
23,2026-04-28T01:06:00,50.04,28.014,27.082,32.512,40.563,2707.3,3656.3,18.755,18.466,22.398,0.28134,0.097384,341.28,77.018,6.9818,13.892,32.227,4521.9,22.683,46.628,50.115,79.837,2.2502,1.6189,3104.9,42.383,54.215,94.521,9.2702,61.147,38.439,40.526,2636.5,63.072,25.068,47.263,0.34254,8.9433,26.982,120.37,1.2619,75.548,24.376,2.2588,53.817,4.8509,233.02,0.022855,0.81967,65.768,18.026,44.379
24,2026-04-28T01:09:00,49.216,23.892,27.162,32.736,41.11,2704.7,3622.3,19.363,18.442,22.229,0.24933,0.097384,341.16,76.867,6.9722,13.858,32.245,4605.3,22.443,44.72,51.363,79.702,2.2079,1.6087,3103.6,42.126,54.959,94.749,9.4238,60.609,42.11,41.033,2633.2,63.009,23.712,47.193,0.34895,8.9257,26.111,120.38,1.1549,75.786,24.167,2.323,53.817,4.8199,232.31,0.022855,0.81967,65.67,18.89,44.379
25,2026-04-28T01:12:00,49.259,24.14,26.83,32.736,40.421,2705.0,3630.6,19.182,18.442,22.124,0.2468,0.090296,341.18,77.038,6.9722,13.858,32.245,4593.1,22.525,44.82,50.046,79.628,2.2079,1.6087,3102.9,42.605,55.105,94.701,9.2514,61.934,38.236,41.325,2633.9,62.867,25.738,47.155,0.34655,8.9257,26.111,120.38,1.1549,75.359,24.167,2.323,53.745,4.8199,230.07,0.029721,0.82404,65.566,18.89,44.315
26,2026-04-28T01:15:00,50.506,24.073,27.124,33.093,41.106,2708.3,3671.8,19.148,18.714,22.413,0.24312,0.090296,341.19,77.748,6.8588,13.758,32.447,4499.6,22.52,47.706,50.04,79.932,2.2269,1.6546,3104.3,42.433,54.156,94.713,9.2547,60.885,38.218,40.843,2637.1,62.153,25.52,46.86,0.34388,8.8412,26.389,120.41,1.1561,75.627,23.901,2.2902,53.745,4.8029,231.38,0.029721,0.82404,65.528,18.865,44.315
27,2026-04-28T01:18:00,51.672,23.76,27.122,33.093,40.7,2710.3,3642.2,17.451,18.714,22.501,0.2463,0.090296,341.13,77.565,6.8588,13.758,32.447,4502.4,23.229,50.404,50.04,80.218,2.2269,1.6546,3106.2,42.369,54.123,94.665,9.3773,60.565,38.216,40.944,2639.6,62.661,25.895,46.907,0.34305,8.8412,26.389,120.38,1.1561,75.803,23.901,2.2902,53.745,4.8029,228.82,0.029721,0.82404,65.574,18.865,44.315
28,2026-04-28T01:21:00,51.369,21.899,27.17,32.866,40.98,2708.7,3680.3,14.432,18.564,22.087,0.22278,0.090296,340.79,77.433,6.9264,13.708,32.138,4491.8,24.499,49.703,50.405,80.2,2.2002,1.6423,3107.8,42.3,54.295,94.644,9.3258,58.663,39.292,39.747,2636.9,62.97,27.031,46.681,0.3306,8.8395,26.543,120.41,1.2911,75.534,24.031,2.3342,53.745,4.8555,229.28,0.029721,0.82404,65.626,18.656,44.315
29,2026-04-28T01:24:00,50.61,21.719,26.852,32.866,40.494,2707.7,3662.9,14.522,18.564,22.02,0.2246,0.090296,341.13,77.295,6.9264,13.708,32.138,4511.7,24.464,47.945,50.26,80.125,2.2002,1.6423,3104.6,42.189,54.057,94.537,9.4344,61.532,38.865,39.432,2636.2,63.269,25.313,46.553,0.33319,8.8395,26.543,120.4,1.2911,74.784,24.031,2.3342,53.745,4.8555,228.65,0.029721,0.82404,65.668,18.656,44.315
30,2026-04-28T01:27:00,50.52,24.583,26.834,32.616,41.294,2705.3,3650.3,18.105,18.567,21.934,0.25308,0.12734,340.8,76.925,6.8568,13.768,32.013,4528.1,22.971,47.738,51.448,79.978,2.2499,1.6803,3104.0,42.014,54.377,94.607,9.3812,60.855,42.362,38.712,2633.9,62.883,24.625,46.64,0.32701,8.8477,26.566,120.39,1.3692,74.471,23.815,2.3857,53.384,4.8401,226.59,0.016106,0.84335,65.651,19.168,44.818
31,2026-04-28T01:30:00,48.109,24.859,27.124,32.616,41.031,2704.5,3637.4,18.482,18.567,22.124,0.25027,0.12734,340.81,77.11,6.8568,13.768,32.013,4533.8,22.813,42.158,49.813,79.877,2.2499,1.6803,3102.8,42.315,54.309,94.657,9.3489,60.834,37.551,38.954,2633.3,63.105,24.36,46.327,0.32502,8.8477,26.566,120.38,1.3692,75.699,23.815,2.3857,53.384,4.8401,228.54,0.016106,0.84335,65.586,19.168,44.818
32,2026-04-28T01:33:00,50.837,26.149,26.824,32.526,41.329,2704.6,3602.2,16.73,18.436,21.945,0.26382,0.12734,340.81,77.09,6.7621,13.854,32.059,4483.0,23.556,48.47,49.881,79.944,2.2711,1.6467,3102.5,42.243,53.638,94.736,9.3548,61.2,37.749,39.71,2633.2,64.312,25.925,46.303,0.33095,8.9575,26.919,120.41,1.0692,75.144,24.147,2.2502,53.384,4.7628,227.25,0.016106,0.84335,65.531,18.983,44.818
33,2026-04-28T01:36:00,49.132,26.121,26.848,32.526,40.689,2704.2,3675.4,18.372,18.436,21.935,0.2641,0.12734,340.7,77.181,6.7621,13.854,32.059,4499.8,22.863,44.525,49.069,79.981,2.2711,1.6467,3102.1,42.428,53.437,94.585,9.3769,62.102,35.359,39.744,2632.1,63.051,25.334,46.419,0.33067,8.9575,26.919,120.39,1.0692,74.713,24.147,2.2502,53.384,4.7628,224.39,0.016106,0.84335,65.48,18.983,44.818
34,2026-04-28T01:39:00,50.043,25.56,27.124,33.237,41.589,2704.2,3688.9,21.223,18.845,22.462,0.26392,0.12734,340.62,77.449,6.8377,13.523,31.867,4503.5,21.654,46.633,52.228,80.08,2.2733,1.64,3101.3,42.188,53.794,94.563,9.3561,61.182,44.655,40.705,2633.3,63.719,23.05,46.103,0.34166,8.9939,26.627,120.41,1.2832,75.209,24.34,2.2996,53.384,4.8192,226.37,0.016106,0.84335,65.523,18.71,44.818
35,2026-04-28T01:42:00,48.982,25.869,27.069,33.237,41.363,2701.1,3702.3,17.498,18.845,21.842,0.26077,0.10204,339.69,77.212,6.8377,13.523,31.867,4478.5,23.233,44.179,50.141,80.044,2.2733,1.64,3101.3,42.416,54.094,94.537,9.3268,61.897,38.515,40.45,2629.7,63.489,24.951,46.487,0.34375,8.9939,26.627,120.41,1.2832,75.198,24.34,2.2996,52.953,4.8192,225.98,0.017958,0.82804,65.546,18.71,43.404
36,2026-04-28T01:45:00,50.127,28.06,26.659,32.756,41.124,2704.4,3677.1,18.929,18.613,21.917,0.28042,0.10204,340.17,77.225,6.8456,13.867,32.012,4501.2,22.628,46.828,51.007,80.211,2.271,1.6767,3101.6,42.375,54.481,94.553,9.4072,61.46,41.062,36.12,2633.1,63.337,24.802,46.491,0.30486,8.9279,26.095,120.42,1.3166,75.438,23.983,2.2429,52.953,4.8506,226.74,0.017958,0.82804,65.558,18.979,43.404
37,2026-04-28T01:48:00,49.094,27.791,26.929,32.756,40.57,2703.9,3683.8,17.664,18.613,21.957,0.28315,0.10204,340.16,77.465,6.8456,13.867,32.012,4532.0,23.148,44.438,49.012,80.229,2.271,1.6767,3102.6,42.354,54.112,94.477,9.3863,60.215,35.192,36.865,2631.9,63.221,27.087,46.621,0.29876,8.9279,26.095,120.4,1.3166,75.147,23.983,2.2429,52.953,4.8506,226.05,0.017958,0.82804,65.624,18.979,43.404
38,2026-04-28T01:51:00,50.224,26.525,26.664,32.804,40.991,2701.9,3671.3,20.395,18.652,22.017,0.27302,0.10204,340.17,77.327,6.8372,13.605,31.81,4549.3,21.999,47.054,50.091,80.28,2.2547,1.6562,3099.9,41.951,53.232,94.539,9.2883,62.041,38.366,40.634,2631.1,63.405,24.777,46.591,0.34191,8.9537,26.548,120.41,1.1837,75.478,24.482,2.2049,52.953,4.8404,227.14,0.017958,0.82804,65.668,18.804,43.404
39,2026-04-28T01:54:00,49.259,26.765,26.5,32.804,41.459,2700.4,3697.9,18.686,18.652,21.832,0.27058,0.10204,340.6,76.96,6.8372,13.605,31.81,4478.5,22.733,44.819,48.298,80.161,2.2547,1.6562,3097.6,42.265,54.08,94.56,9.2526,61.022,33.091,40.575,2628.5,62.947,22.828,46.71,0.34239,8.9537,26.548,120.41,1.1837,75.1,24.482,2.2049,52.953,4.8404,226.54,0.017958,0.82804,65.679,18.804,43.404
40,2026-04-28T01:57:00,49.98,28.992,27.208,32.773,39.848,2697.5,3679.8,14.437,18.86,21.88,0.29281,0.1008,340.52,76.668,7.0566,13.824,32.193,4493.4,24.541,46.487,49.719,79.922,2.2342,1.6621,3095.8,42.584,54.311,94.651,9.2178,59.531,37.274,37.312,2625.3,63.371,22.455,46.579,0.31055,8.9025,26.43,120.36,1.0977,74.912,23.606,2.2266,53.317,4.8793,224.41,0.033184,0.86364,65.647,19.002,43.139
41,2026-04-28T02:00:00,49.222,28.802,27.365,32.773,41.528,2697.2,3733.5,17.671,18.86,21.788,0.29474,0.1008,340.3,77.188,7.0566,13.824,32.193,4548.9,23.172,44.734,49.694,79.933,2.2342,1.6621,3096.7,41.992,53.647,94.61,9.2619,61.945,37.201,37.208,2625.2,62.446,24.727,46.345,0.31141,8.9025,26.43,120.4,1.0977,74.332,23.606,2.2266,53.317,4.8793,225.98,0.033184,0.86364,65.571,19.002,43.139
42,2026-04-28T02:03:00,51.568,25.352,26.985,32.925,40.841,2698.3,3606.1,19.531,18.82,21.905,0.25958,0.1008,340.26,77.373,6.9051,13.751,32.363,4476.3,22.382,50.163,51.05,80.091,2.2742,1.6321,3095.4,42.29,54.008,94.76,9.2039,61.746,41.189,39.796,2626.2,62.653,24.793,46.137,0.33679,8.8252,26.137,120.41,1.255,74.699,23.659,2.2868,53.317,4.8417,227.21,0.033184,0.86364,65.535,18.676,43.139
43,2026-04-28T02:06:00,49.795,25.415,26.627,32.925,40.334,2699.9,3628.1,17.529,18.82,22.17,0.25894,0.1008,340.11,77.395,6.9051,13.751,32.363,4517.1,23.215,46.06,49.56,80.393,2.2742,1.6321,3095.9,42.235,53.521,94.742,9.3488,61.179,36.806,40.133,2628.8,62.274,24.923,46.056,0.33403,8.8252,26.137,120.37,1.255,74.559,23.659,2.2868,53.317,4.8417,226.99,0.033184,0.86364,65.601,18.676,43.139
44,2026-04-28T02:09:00,50.845,23.706,26.48,33.225,41.171,2699.9,3663.4,19.188,18.622,21.842,0.24164,0.1008,339.96,77.293,6.8531,13.635,32.116,4532.2,22.514,48.49,49.443,80.406,2.2572,1.6495,3097.9,42.105,54.13,94.752,9.2522,60.522,36.46,39.219,2628.2,62.903,27.787,46.253,0.32516,8.9733,26.266,120.43,1.4164,74.761,23.702,2.2835,53.317,4.9039,223.61,0.033184,0.86364,65.631,18.758,43.139
45,2026-04-28T02:12:00,49.39,23.826,26.783,33.225,40.267,2698.6,3639.9,15.59,18.622,21.484,0.24042,0.10728,339.37,77.254,6.8531,13.635,32.116,4522.0,24.029,45.121,49.593,80.323,2.2572,1.6495,3097.5,42.54,54.251,94.579,9.3791,61.915,36.903,39.043,2626.5,63.307,25.583,46.869,0.32661,8.9733,26.266,120.38,1.4164,75.634,23.702,2.2835,53.485,4.9039,225.94,0.035267,0.83786,65.689,18.758,43.639
46,2026-04-28T02:15:00,49.851,25.981,27.055,32.906,41.407,2697.1,3631.2,18.056,18.868,21.934,0.26517,0.10728,340.07,77.051,6.9588,13.723,32.23,4528.0,23.001,46.19,49.951,80.115,2.285,1.647,3096.1,42.267,53.99,94.754,9.2369,62.749,37.956,37.026,2625.3,63.916,26.204,47.027,0.31611,8.9927,25.85,120.42,1.388,74.997,23.806,2.2807,53.485,5.0258,227.55,0.035267,0.83786,65.696,19.077,43.639
47,2026-04-28T02:18:00,50.517,25.855,26.799,32.906,40.83,2697.6,3659.2,13.046,18.868,21.649,0.26645,0.10728,340.19,76.929,6.9588,13.723,32.23,4546.7,25.118,47.731,50.088,80.133,2.285,1.647,3095.3,41.924,53.766,94.576,9.2958,62.233,38.358,37.339,2626.6,63.435,25.342,47.237,0.31355,8.9927,25.85,120.4,1.388,74.927,23.806,2.2807,53.485,5.0258,228.58,0.035267,0.83786,65.697,19.077,43.639
48,2026-04-28T02:21:00,51.838,24.919,26.816,32.448,41.359,2697.4,3610.7,17.409,18.831,21.694,0.2543,0.10728,339.24,77.625,6.9821,13.761,31.747,4468.5,23.261,50.787,51.768,80.238,2.2858,1.6722,3095.8,42.617,53.893,94.663,9.3871,57.892,43.304,38.416,2625.6,63.319,23.623,47.396,0.32225,8.8804,26.585,120.4,1.1006,75.165,23.691,2.3589,53.485,4.9069,230.18,0.035267,0.83786,65.721,19.158,43.639
49,2026-04-28T02:24:00,49.532,24.857,26.762,32.448,40.381,2698.1,3650.0,17.565,18.831,21.876,0.25493,0.10728,340.27,77.081,6.9821,13.761,31.747,4493.1,23.203,45.451,50.467,80.377,2.2858,1.6722,3094.7,42.251,53.599,94.619,9.2668,60.778,39.473,38.707,2627.0,62.642,24.786,47.549,0.31986,8.8804,26.585,120.39,1.1006,75.16,23.691,2.3589,53.485,4.9069,231.78,0.035267,0.83786,65.777,19.158,43.639
50,2026-04-28T02:27:00,49.685,29.935,26.955,32.689,41.684,2698.2,3625.8,17.94,18.879,21.713,0.3008,0.098595,339.72,77.206,6.9045,14.035,32.429,4512.8,23.04,45.804,51.606,80.336,2.254,1.6702,3096.7,42.302,53.108,94.764,9.2796,60.451,42.825,39.079,2626.3,62.771,24.45,47.555,0.32426,8.8388,26.389,120.45,1.3621,74.805,23.955,2.2575,54.345,4.8261,227.91,0.016959,0.84427,65.823,18.964,43.471
51,2026-04-28T02:30:00,51.575,29.708,27.0,32.689,40.982,2696.7,3662.2,19.512,18.879,21.696,0.30311,0.098595,339.59,77.387,6.9045,14.035,32.429,4510.4,22.379,50.179,49.653,80.107,2.254,1.6702,3095.1,42.518,53.137,94.734,9.3749,60.048,37.08,38.543,2624.9,62.144,25.329,47.117,0.32865,8.8388,26.389,120.39,1.3621,74.872,23.955,2.2575,54.345,4.8261,233.07,0.016959,0.84427,65.8,18.964,43.471
52,2026-04-28T02:33:00,50.415,23.304,26.792,33.027,41.824,2696.3,3638.9,19.437,18.845,21.619,0.23843,0.098595,340.31,77.47,6.8208,13.796,31.914,4508.5,22.408,47.495,49.313,80.28,2.2744,1.6376,3094.7,42.595,53.588,94.766,9.4185,60.875,36.079,42.481,2625.2,63.168,24.434,47.57,0.35744,8.9737,25.964,120.42,1.1366,74.875,23.891,2.3359,54.345,4.9205,228.22,0.016959,0.84427,65.785,18.835,43.471
53,2026-04-28T02:36:00,50.816,23.316,26.713,33.027,40.711,2695.5,3656.1,18.243,18.845,21.574,0.23831,0.098595,340.01,77.286,6.8208,13.796,31.914,4519.3,22.914,48.422,51.729,80.247,2.2744,1.6376,3093.0,42.135,53.458,94.705,9.5133,58.703,43.189,42.58,2624.0,62.873,25.772,47.465,0.35662,8.9737,25.964,120.37,1.1366,74.501,23.891,2.3359,54.345,4.9205,229.63,0.016959,0.84427,65.813,18.835,43.471
54,2026-04-28T02:39:00,50.655,28.428,26.746,32.532,42.064,2696.8,3640.1,17.209,18.922,21.669,0.28621,0.098595,340.11,77.096,7.0291,13.979,32.087,4461.5,23.359,48.051,50.552,80.241,2.2529,1.6892,3095.4,42.455,54.447,94.695,9.2041,61.551,39.726,39.313,2624.7,63.899,26.51,47.356,0.33196,8.8304,25.698,120.41,1.2474,74.585,23.879,2.251,54.345,4.8392,231.11,0.016959,0.84427,65.808,19.402,43.471
55,2026-04-28T02:42:00,50.184,28.146,27.024,32.532,41.167,2695.8,3673.8,17.258,18.922,21.686,0.28908,0.10609,339.65,77.273,7.0291,13.979,32.087,4475.1,23.333,46.959,52.001,80.228,2.2529,1.6892,3096.2,42.44,54.284,94.602,9.4241,59.97,43.987,39.59,2625.1,63.32,24.388,47.65,0.32969,8.8304,25.698,120.4,1.2474,74.539,23.879,2.251,54.066,4.8392,230.01,0.035756,0.84807,65.779,19.402,43.8
