sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
32,2026-05-01T09:33:00,50.64,22.758,27.07,33.003,41.444,2708.6,3738.9,15.236,18.97,22.178,0.23278,0.082568,341.25,77.412,7.0275,13.65,32.283,4530.5,24.149,48.015,49.378,80.22,2.3013,1.6909,3106.3,42.404,53.725,94.591,9.4219,59.511,36.27,42.726,2637.5,63.062,26.243,46.894,0.363,8.8583,26.603,120.4,1.1871,74.09,23.933,2.3019,53.196,4.8834,229.86,0.0062543,0.84354,65.762,18.868,43.367
33,2026-05-01T09:36:00,50.069,22.913,27.034,33.003,41.187,2706.1,3736.5,18.002,18.97,21.921,0.23121,0.082568,340.59,77.1,7.0275,13.65,32.283,4496.6,22.99,46.694,49.365,80.169,2.3013,1.6909,3105.6,42.661,54.13,94.444,9.333,61.939,36.231,43.046,2634.9,63.104,24.782,47.067,0.36038,8.8583,26.603,120.41,1.1871,75.51,23.933,2.3019,53.196,4.8834,227.42,0.0062543,0.84354,65.735,18.868,43.367
34,2026-05-01T09:39:00,52.059,23.184,27.248,32.61,41.171,2703.6,3626.6,15.193,18.582,21.977,0.23864,0.082568,340.92,76.803,6.7874,13.726,32.526,4470.8,24.196,51.299,48.273,79.846,2.2657,1.7182,3102.3,42.288,54.069,94.686,9.4464,60.731,33.017,38.142,2631.8,62.606,24.663,46.73,0.31595,8.9492,26.079,120.4,1.0909,75.733,23.964,2.2919,53.196,4.9182,230.76,0.0062543,0.84354,65.654,18.872,43.367
35,2026-05-01T09:42:00,50.598,23.26,27.292,32.61,40.115,2706.7,3659.3,16.759,18.582,22.666,0.23787,0.090237,341.45,77.136,6.7874,13.726,32.526,4458.5,23.529,47.918,49.219,79.989,2.2657,1.7182,3102.3,42.347,54.216,94.735,9.2534,61.814,35.801,37.981,2636.0,62.044,26.12,46.997,0.31727,8.9492,26.079,120.38,1.0909,75.899,23.964,2.2919,54.091,4.9182,230.63,0.01996,0.84032,65.589,18.872,43.424
36,2026-05-01T09:45:00,50.264,20.843,26.586,33.028,41.376,2706.9,3709.8,18.11,18.673,22.088,0.21092,0.090237,341.22,77.23,6.8452,13.883,31.867,4457.3,22.957,47.145,48.726,80.038,2.286,1.6746,3104.0,42.428,54.203,94.663,9.4034,61.163,34.351,38.714,2636.0,63.256,25.614,47.42,0.32625,8.7302,26.335,120.42,1.049,75.136,24.027,2.3081,54.091,4.8058,226.86,0.01996,0.84032,65.616,19.058,43.424
37,2026-05-01T09:48:00,50.28,20.698,26.765,33.028,40.389,2706.2,3691.5,20.081,18.673,22.386,0.2124,0.090237,341.26,77.36,6.8452,13.883,31.867,4485.0,22.124,47.182,49.631,80.05,2.286,1.6746,3103.4,42.112,53.872,94.491,9.2712,62.074,37.015,39.125,2635.9,63.571,24.892,47.109,0.32288,8.7302,26.335,120.38,1.049,74.264,24.027,2.3081,54.091,4.8058,231.32,0.01996,0.84032,65.61,19.058,43.424
38,2026-05-01T09:51:00,49.525,27.024,26.87,33.162,41.956,2707.2,3712.3,20.535,18.372,22.034,0.27549,0.090237,341.05,77.221,6.9582,13.753,32.15,4452.8,21.934,45.434,48.864,80.124,2.257,1.6223,3104.6,42.056,53.768,94.579,9.2408,63.695,34.756,40.702,2635.8,62.768,23.397,47.371,0.34424,9.0543,26.396,120.43,1.1514,74.952,23.989,2.2949,54.091,4.8826,229.35,0.01996,0.84032,65.628,19.012,43.424
39,2026-05-01T09:54:00,50.25,27.301,26.93,33.162,40.33,2706.1,3677.1,18.044,18.372,22.144,0.27267,0.090237,340.87,77.672,6.9582,13.753,32.15,4480.4,22.976,47.112,49.666,80.031,2.257,1.6223,3105.3,42.031,53.438,94.497,9.3528,60.365,37.116,40.53,2635.0,63.374,25.909,47.237,0.34565,9.0543,26.396,120.37,1.1514,74.549,23.989,2.2949,54.091,4.8826,231.84,0.01996,0.84032,65.628,19.012,43.424
40,2026-05-01T09:57:00,50.039,24.594,26.803,32.47,41.676,2708.3,3646.9,20.637,18.446,22.157,0.24921,0.11257,340.91,77.339,6.876,13.908,32.234,4460.4,21.888,46.625,51.819,80.187,2.2742,1.6797,3104.6,42.265,53.749,94.637,9.3019,63.469,43.452,38.731,2637.0,62.885,27.807,47.426,0.3317,8.8425,26.412,120.42,1.2949,75.561,23.777,2.3104,53.386,4.8856,229.85,-0.00082378,0.82863,65.672,18.599,42.896
41,2026-05-01T10:00:00,50.79,24.618,26.674,32.47,40.845,2709.5,3631.6,17.453,18.446,22.287,0.24896,0.11257,341.22,77.989,6.876,13.908,32.234,4504.9,23.202,48.363,50.145,80.303,2.2742,1.6797,3106.9,42.208,53.215,94.56,9.4424,61.506,38.527,39.198,2639.0,63.148,26.903,47.451,0.32787,8.8425,26.412,120.38,1.2949,74.212,23.777,2.3104,53.386,4.8856,230.14,-0.00082378,0.82863,65.743,18.599,42.896
42,2026-05-01T10:03:00,49.452,23.571,26.579,32.793,41.783,2710.5,3707.8,16.488,18.53,22.003,0.24317,0.11257,340.99,77.432,6.7901,13.856,32.341,4489.0,23.613,45.265,49.452,80.373,2.2672,1.6714,3109.2,42.405,54.414,94.488,9.403,60.591,36.487,40.864,2639.1,62.524,24.29,47.487,0.34835,8.793,26.207,120.42,1.2936,75.187,24.12,2.3721,53.386,4.8323,230.26,-0.00082378,0.82863,65.797,18.988,42.896
43,2026-05-01T10:06:00,48.645,23.685,26.562,32.793,40.448,2706.2,3695.0,17.051,18.53,21.917,0.24201,0.11257,341.04,76.742,6.7901,13.856,32.341,4551.2,23.408,43.399,49.057,79.914,2.2672,1.6714,3105.7,42.261,53.67,94.732,9.3824,62.547,35.325,40.911,2634.1,62.743,24.814,47.472,0.34796,8.793,26.207,120.38,1.2936,74.228,24.12,2.3721,53.386,4.8323,230.97,-0.00082378,0.82863,65.792,18.988,42.896
44,2026-05-01T10:09:00,49.323,22.35,26.895,32.7,41.14,2706.3,3705.3,18.3,18.678,22.139,0.23278,0.11257,341.42,77.409,6.8628,13.825,31.736,4443.7,22.872,44.968,50.846,79.848,2.2995,1.6526,3104.5,41.914,54.0,94.5,9.3869,60.058,40.589,40.507,2634.4,63.366,24.692,47.579,0.34056,8.9549,26.824,120.39,1.167,74.328,24.043,2.225,53.386,4.8841,230.42,-0.00082378,0.82863,65.695,18.849,42.896
45,2026-05-01T10:12:00,48.883,22.534,26.874,32.7,41.643,2707.7,3718.7,21.548,18.678,21.992,0.23091,0.10108,341.16,77.534,6.8628,13.825,31.736,4464.5,21.494,43.949,51.88,80.137,2.2995,1.6526,3106.0,42.793,53.751,94.554,9.4255,61.672,43.633,40.55,2636.6,63.135,25.186,47.199,0.34021,8.9549,26.824,120.4,1.167,75.304,24.043,2.225,53.756,4.8841,231.9,0.027239,0.83961,65.675,18.849,43.521
46,2026-05-01T10:15:00,49.779,28.62,27.132,33.141,40.971,2706.4,3663.3,18.93,18.788,21.869,0.28914,0.10108,340.87,77.256,6.9078,13.732,31.771,4474.0,22.608,46.022,50.362,79.963,2.2738,1.6546,3105.4,42.787,53.955,94.481,9.3909,59.989,39.165,40.064,2635.1,63.504,23.94,46.98,0.33769,8.915,26.292,120.41,1.4797,74.767,24.035,2.2596,53.756,4.8404,233.51,0.027239,0.83961,65.662,18.707,43.521
47,2026-05-01T10:18:00,49.759,28.6,26.809,33.141,41.523,2709.0,3667.0,18.097,18.788,22.152,0.28935,0.10108,341.23,77.473,6.9078,13.732,31.771,4516.6,22.952,45.977,50.78,80.09,2.2738,1.6546,3107.2,42.763,53.445,94.518,9.4952,60.69,40.396,39.82,2638.0,63.441,24.696,47.103,0.33969,8.915,26.292,120.42,1.4797,75.481,24.035,2.2596,53.756,4.8404,231.24,0.027239,0.83961,65.631,18.707,43.521
48,2026-05-01T10:21:00,49.061,28.47,26.6,32.618,41.392,2711.8,3663.3,19.258,18.811,22.356,0.29307,0.10108,341.75,77.525,6.878,13.808,32.018,4509.1,22.459,44.361,50.805,80.188,2.2552,1.6557,3108.9,42.289,53.881,94.566,9.3504,61.463,40.47,38.856,2641.4,63.106,25.95,47.365,0.32666,8.8083,26.202,120.38,1.2689,74.692,24.059,2.2416,53.756,4.8661,227.45,0.027239,0.83961,65.681,18.788,43.521
49,2026-05-01T10:24:00,49.687,28.841,26.519,32.618,41.695,2712.5,3682.9,20.302,18.811,22.267,0.28929,0.10108,342.18,77.479,6.878,13.808,32.018,4517.5,22.017,45.809,48.898,80.099,2.2552,1.6557,3110.4,42.128,53.78,94.438,9.3737,62.198,34.856,39.122,2640.9,62.769,25.94,46.991,0.32448,8.8083,26.202,120.42,1.2689,75.096,24.059,2.2416,53.756,4.8661,230.76,0.027239,0.83961,65.694,18.788,43.521
50,2026-05-01T10:27:00,50.262,26.669,27.072,32.303,40.643,2713.2,3692.9,17.961,18.446,22.486,0.26962,0.10551,342.22,77.717,6.9453,13.814,32.215,4518.4,22.996,47.14,48.703,80.091,2.2489,1.6535,3108.5,42.264,53.575,94.537,9.2872,62.896,34.284,39.805,2642.1,62.849,24.3,47.294,0.33477,8.711,26.437,120.41,1.1808,75.494,23.886,2.2809,53.589,4.8502,229.61,0.025446,0.83064,65.671,18.841,43.421
51,2026-05-01T10:30:00,49.53,26.523,26.7,32.303,41.216,2711.3,3657.0,19.6,18.446,22.365,0.2711,0.10551,342.3,76.891,6.9453,13.814,32.215,4519.5,22.328,45.446,49.487,79.954,2.2489,1.6535,3107.7,42.034,53.563,94.457,9.3122,60.712,36.59,39.558,2640.3,63.466,24.128,47.382,0.3368,8.711,26.437,120.39,1.1808,74.455,23.886,2.2809,53.589,4.8502,229.1,0.025446,0.83064,65.701,18.841,43.421
52,2026-05-01T10:33:00,48.448,24.761,27.14,32.755,41.703,2709.6,3678.5,16.693,18.262,22.653,0.25251,0.10551,342.51,77.217,7.0131,13.732,31.897,4497.8,23.554,42.943,49.391,79.757,2.2607,1.6342,3105.0,42.225,53.687,94.734,9.4532,59.429,36.309,39.42,2638.5,62.477,25.572,47.339,0.33906,8.8517,26.828,120.41,1.3789,74.196,23.963,2.3287,53.589,4.8649,230.09,0.025446,0.83064,65.641,18.44,43.421
53,2026-05-01T10:36:00,51.367,24.813,26.568,32.755,40.535,2709.9,3637.7,17.552,18.262,22.544,0.25198,0.10551,342.75,77.385,7.0131,13.732,31.897,4479.1,23.189,49.697,51.197,79.845,2.2607,1.6342,3105.3,42.169,53.911,94.628,9.4417,61.283,41.623,39.839,2639.4,63.179,24.639,47.334,0.33563,8.8517,26.828,120.36,1.3789,74.45,23.963,2.3287,53.589,4.8649,230.7,0.025446,0.83064,65.591,18.44,43.421
54,2026-05-01T10:39:00,50.327,27.772,26.778,33.115,41.333,2713.3,3676.7,19.251,18.131,22.513,0.28616,0.10551,342.78,77.276,6.909,13.894,32.124,4547.2,22.473,47.291,49.988,80.002,2.2059,1.6696,3108.2,42.386,54.101,94.624,9.5028,60.592,38.065,38.754,2642.3,61.822,25.917,47.191,0.32612,8.9843,26.48,120.41,1.2692,74.909,24.494,2.2847,53.589,4.8403,232.82,0.025446,0.83064,65.626,18.591,43.421
55,2026-05-01T10:42:00,49.782,28.085,26.553,33.115,40.942,2715.2,3659.4,18.045,18.131,22.842,0.28298,0.11365,342.88,77.928,6.909,13.894,32.124,4578.4,22.959,46.029,49.857,80.057,2.2059,1.6696,3110.4,42.617,53.727,94.652,9.4093,59.9,37.68,38.553,2644.0,62.12,23.87,47.249,0.32776,8.9843,26.48,120.41,1.2692,74.347,24.494,2.2847,53.794,4.8403,230.08,0.022428,0.81894,65.636,18.591,44.578
