sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
17,2026-04-15T21:48:00,50.906,23.553,26.824,33.176,41.462,2711.6,3613.0,19.786,18.341,22.447,0.24453,0.092176,342.46,77.634,6.8133,13.728,32.339,4566.6,22.223,48.632,49.656,80.107,2.3102,1.6119,3108.5,42.543,53.663,94.664,9.4378,61.629,37.089,37.168,2640.3,62.013,25.191,47.668,0.31188,8.8043,26.283,120.39,1.1505,74.236,24.215,2.2188,53.311,4.7494,231.3,0.021572,0.82096,65.683,18.724,43.934
18,2026-04-15T21:51:00,49.417,23.867,26.936,33.176,40.917,2715.8,3637.8,15.718,18.341,22.965,0.24134,0.092176,342.92,77.732,6.8133,13.728,32.339,4539.9,23.924,45.185,49.456,80.259,2.3102,1.6119,3110.9,42.534,53.982,94.618,9.2856,62.103,36.498,36.984,2645.5,61.587,26.66,47.512,0.31339,8.8043,26.283,120.4,1.1505,74.733,24.215,2.2188,53.311,4.7494,230.91,0.021572,0.82096,65.735,18.724,43.934
19,2026-04-15T21:54:00,50.303,22.597,27.197,33.139,41.034,2717.0,3689.6,19.404,18.236,22.877,0.2282,0.092176,342.48,77.455,7.0252,13.887,32.157,4492.9,22.373,47.236,48.426,80.256,2.2816,1.6921,3112.9,42.532,54.012,94.613,9.4525,60.969,33.469,38.5,2646.9,63.295,26.912,47.449,0.32908,8.8861,26.424,120.39,1.1808,75.209,24.262,2.2658,53.311,4.827,229.44,0.021572,0.82096,65.777,18.748,43.934
20,2026-04-15T21:57:00,50.687,22.497,26.499,33.139,41.826,2715.8,3731.3,18.411,18.236,22.621,0.22921,0.092176,342.86,77.135,7.0252,13.887,32.157,4506.1,22.803,48.125,51.298,80.031,2.2816,1.6921,3111.1,42.242,53.854,94.491,9.4022,60.649,41.918,38.452,2644.4,62.578,23.688,46.969,0.32948,8.8861,26.424,120.43,1.1808,74.629,24.262,2.2658,53.311,4.827,232.69,0.021572,0.82096,65.767,18.748,43.934
21,2026-04-15T22:00:00,49.416,24.09,26.927,33.118,40.797,2712.1,3612.3,19.83,18.518,22.336,0.24693,0.095478,342.85,76.943,6.8073,13.906,32.215,4498.2,22.218,45.182,49.676,79.773,2.2886,1.5944,3108.1,42.242,53.897,94.7,9.3967,62.441,37.148,40.807,2640.5,62.731,26.232,47.129,0.34495,8.8509,26.533,120.38,1.159,75.145,24.877,2.3634,53.669,4.9536,229.31,0.012912,0.82127,65.691,18.233,43.605
22,2026-04-15T22:03:00,49.364,23.946,26.523,33.118,41.311,2712.8,3600.2,19.842,18.518,22.625,0.24839,0.095478,343.05,77.263,6.8073,13.906,32.215,4528.2,22.211,45.062,50.562,79.725,2.2886,1.5944,3107.3,42.731,53.538,94.672,9.4043,62.04,39.753,40.489,2641.8,62.94,23.998,46.936,0.34755,8.8509,26.533,120.38,1.159,74.903,24.877,2.3634,53.669,4.9536,229.66,0.012912,0.82127,65.568,18.233,43.605
23,2026-04-15T22:06:00,48.363,23.703,26.945,32.788,40.843,2715.1,3705.0,18.652,17.91,22.971,0.23966,0.095478,343.27,77.206,6.8717,13.884,32.575,4562.9,22.719,42.745,49.336,79.778,2.2721,1.6752,3109.7,42.008,54.434,94.588,9.375,62.294,36.147,40.838,2644.3,63.015,24.304,46.844,0.34974,8.7813,26.871,120.39,1.2668,75.26,24.523,2.2098,53.669,4.8148,228.91,0.012912,0.82127,65.517,18.752,43.605
24,2026-04-15T22:09:00,50.246,23.569,26.647,32.788,41.646,2716.1,3703.8,16.923,17.91,22.598,0.24101,0.095478,343.27,77.559,6.8717,13.884,32.575,4600.3,23.437,47.103,48.093,79.869,2.2721,1.6752,3111.9,42.554,53.987,94.553,9.4641,60.235,32.487,41.075,2644.7,63.036,24.811,46.45,0.3478,8.7813,26.871,120.43,1.2668,74.269,24.523,2.2098,53.669,4.8148,231.52,0.012912,0.82127,65.495,18.752,43.605
25,2026-04-15T22:12:00,49.657,19.895,27.225,33.579,40.737,2717.5,3695.9,20.71,18.471,23.35,0.20441,0.095478,343.37,77.444,6.8529,13.699,32.124,4522.7,21.836,45.739,50.177,80.144,2.2847,1.6392,3112.2,42.01,53.69,94.481,9.3938,61.938,38.62,40.704,2647.4,62.647,24.897,46.645,0.34689,8.77,26.542,120.41,1.2024,74.629,24.278,2.3038,53.669,4.7317,227.51,0.012912,0.82127,65.519,18.417,43.605
26,2026-04-15T22:15:00,47.803,19.832,26.608,33.579,41.002,2715.1,3666.0,17.419,18.471,22.751,0.20506,0.08551,342.52,77.081,6.8529,13.699,32.124,4449.4,23.233,41.449,49.3,79.967,2.2847,1.6392,3110.2,42.323,54.568,94.517,9.2864,62.379,36.039,40.693,2644.2,63.162,25.96,46.572,0.34698,8.77,26.542,120.38,1.2024,75.95,24.278,2.3038,53.443,4.7317,226.29,0.03484,0.82053,65.562,18.417,43.355
27,2026-04-15T22:18:00,50.943,24.157,26.419,32.9,41.269,2714.1,3683.9,18.096,18.673,22.7,0.245,0.08551,342.93,77.208,6.7454,13.825,32.438,4587.0,22.951,48.715,49.81,79.797,2.1975,1.6156,3108.9,42.675,53.773,94.552,9.5063,60.05,37.542,38.449,2643.8,63.036,25.275,46.239,0.32431,8.8343,26.794,120.4,1.1301,75.364,24.479,2.3134,53.443,4.832,228.14,0.03484,0.82053,65.523,18.75,43.355
28,2026-04-15T22:21:00,50.378,24.065,26.743,32.9,40.826,2715.5,3647.2,17.206,18.673,22.647,0.24594,0.08551,342.6,77.46,6.7454,13.825,32.438,4571.2,23.317,47.409,49.25,79.877,2.1975,1.6156,3111.3,42.342,53.963,94.478,9.3484,61.238,35.892,38.304,2644.7,63.669,26.549,46.278,0.3255,8.8343,26.794,120.4,1.1301,74.73,24.479,2.3134,53.443,4.832,225.82,0.03484,0.82053,65.492,18.75,43.355
29,2026-04-15T22:24:00,49.035,21.017,26.603,32.598,41.633,2716.1,3724.0,19.427,18.214,22.602,0.21426,0.08551,342.51,77.495,6.8776,13.741,32.299,4503.4,22.374,44.302,48.955,80.063,2.2779,1.6647,3111.7,42.135,53.989,94.537,9.3447,61.408,35.024,39.982,2644.3,63.369,24.895,46.076,0.33868,8.9274,26.524,120.4,1.2148,74.83,24.312,2.2936,53.443,4.889,226.18,0.03484,0.82053,65.496,18.786,43.355
30,2026-04-15T22:27:00,50.695,21.159,27.027,32.598,41.397,2714.2,3715.1,16.239,18.214,22.66,0.21281,0.08551,342.39,77.02,6.8776,13.741,32.299,4505.2,23.729,48.142,49.871,80.022,2.2779,1.6647,3109.8,42.411,53.968,94.423,9.3134,59.309,37.719,40.324,2643.2,63.521,25.235,45.996,0.33588,8.9274,26.524,120.42,1.2148,74.738,24.312,2.2936,53.443,4.889,225.19,0.03484,0.82053,65.526,18.786,43.355
31,2026-04-15T22:30:00,49.272,22.119,26.943,32.907,40.73,2711.0,3643.0,18.392,18.515,22.737,0.22612,0.10649,342.11,77.052,6.9812,14.035,31.692,4526.5,22.826,44.849,49.544,79.857,2.2833,1.6756,3107.6,42.226,53.626,94.615,9.1971,63.069,36.758,38.523,2639.9,63.669,24.964,45.897,0.33167,8.8599,26.858,120.37,1.3968,74.431,24.083,2.2091,53.999,4.7706,223.9,0.01655,0.81948,65.469,18.531,44.421
32,2026-04-15T22:33:00,49.069,22.118,27.126,32.907,41.233,2709.6,3684.2,15.715,18.515,22.355,0.22613,0.10649,342.01,77.083,6.9812,14.035,31.692,4506.6,23.961,44.38,48.186,79.755,2.2833,1.6756,3106.4,42.548,53.865,94.608,9.3823,62.048,32.761,38.782,2637.9,62.96,25.828,45.808,0.32955,8.8599,26.858,120.41,1.3968,75.319,24.083,2.2091,53.999,4.7706,222.83,0.01655,0.81948,65.411,18.531,44.421
33,2026-04-15T22:36:00,48.179,28.165,27.118,32.941,40.053,2709.7,3651.5,20.421,18.036,22.285,0.28612,0.10649,341.93,77.22,6.9767,13.772,32.025,4518.5,21.98,42.319,48.549,79.803,2.1998,1.6381,3107.7,42.541,54.367,94.664,9.3438,61.937,33.829,42.932,2637.8,62.57,23.352,45.482,0.36094,8.8518,26.738,120.36,1.2238,75.215,24.078,2.3144,53.999,4.7757,224.47,0.01655,0.81948,65.372,18.935,44.421
34,2026-04-15T22:39:00,51.079,28.251,27.253,32.941,41.194,2712.6,3692.2,18.755,18.036,22.778,0.28525,0.10649,342.37,77.446,6.9767,13.772,32.025,4500.5,22.675,49.032,48.879,79.89,2.1998,1.6381,3108.0,42.396,54.583,94.706,9.2891,60.725,34.8,43.116,2641.0,61.869,23.91,45.647,0.35943,8.8518,26.738,120.39,1.2238,74.916,24.078,2.3144,53.999,4.7757,220.58,0.01655,0.81948,65.335,18.935,44.421
35,2026-04-15T22:42:00,49.295,25.37,26.709,33.308,41.437,2713.9,3645.9,20.559,18.119,22.534,0.25704,0.10649,342.36,77.084,6.9555,13.77,32.567,4492.9,21.927,44.903,50.805,79.99,2.248,1.6834,3109.0,42.526,53.69,94.668,9.4337,61.207,40.468,39.343,2642.5,62.614,25.744,45.155,0.33368,8.8194,26.862,120.37,1.225,75.313,24.394,2.2446,53.999,4.7373,224.05,0.01655,0.81948,65.332,18.354,44.421
36,2026-04-15T22:45:00,49.497,25.288,26.644,33.308,40.827,2713.1,3663.5,17.34,18.119,22.655,0.25788,0.083872,342.8,77.345,6.9555,13.77,32.567,4525.6,23.279,45.37,49.916,79.813,2.248,1.6834,3109.1,42.542,53.297,94.66,9.3459,61.885,37.853,39.361,2642.8,62.311,25.303,45.157,0.33354,8.8194,26.862,120.4,1.225,75.401,24.394,2.2446,53.644,4.7373,221.38,0.010725,0.82436,65.308,18.354,44.104
37,2026-04-15T22:48:00,48.748,20.172,26.756,32.86,41.522,2716.2,3633.8,18.678,18.059,22.853,0.20275,0.083872,342.68,77.423,6.9459,13.783,32.157,4540.5,22.706,43.636,49.894,80.079,2.2712,1.625,3110.3,41.988,54.568,94.658,9.355,60.787,37.787,39.168,2645.4,62.928,25.35,45.032,0.33396,8.7858,26.834,120.41,1.1301,75.423,24.417,2.3168,53.644,4.7691,220.48,0.010725,0.82436,65.313,18.914,44.104
38,2026-04-15T22:51:00,49.605,20.139,26.975,32.86,40.135,2714.7,3673.2,16.467,18.059,22.754,0.20308,0.083872,342.1,77.202,6.9459,13.783,32.157,4548.8,23.641,45.62,49.353,80.016,2.2712,1.625,3111.2,42.395,54.47,94.722,9.2582,61.837,36.197,39.595,2643.9,62.25,23.618,44.869,0.33046,8.7858,26.834,120.39,1.1301,74.789,24.417,2.3168,53.644,4.7691,220.0,0.010725,0.82436,65.324,18.914,44.104
39,2026-04-15T22:54:00,50.588,23.873,26.975,32.947,40.683,2714.8,3617.0,15.257,18.319,22.622,0.24084,0.083872,341.98,77.139,6.8613,13.696,32.262,4478.5,24.151,47.895,50.027,79.976,2.2689,1.6099,3111.4,42.575,53.96,94.597,9.3672,60.134,38.18,39.61,2643.9,63.236,23.836,44.829,0.33254,8.8101,26.247,120.4,1.273,75.048,24.17,2.288,53.644,4.7817,218.14,0.010725,0.82436,65.36,18.386,44.104
40,2026-04-15T22:57:00,50.423,23.766,26.676,32.947,40.859,2713.7,3627.3,19.87,18.319,22.54,0.24193,0.083872,342.02,77.179,6.8613,13.696,32.262,4497.9,22.207,47.512,49.527,79.922,2.2689,1.6099,3110.9,42.402,53.728,94.676,9.4129,60.956,36.708,39.362,2642.8,63.059,25.62,44.279,0.33457,8.8101,26.247,120.4,1.273,75.438,24.17,2.288,53.644,4.7817,222.01,0.010725,0.82436,65.292,18.386,44.104
41,2026-04-15T23:00:00,51.656,22.623,26.786,33.269,41.204,2715.8,3675.3,16.898,18.255,22.771,0.23287,0.09101,342.27,77.256,6.7617,13.848,31.506,4512.0,23.462,50.366,49.804,79.915,2.2707,1.6308,3109.9,42.408,54.877,94.578,9.2874,61.624,37.524,38.371,2644.7,62.955,26.28,44.557,0.32274,8.8616,26.532,120.42,1.3864,75.406,24.828,2.3283,52.661,4.7901,217.76,0.017116,0.83386,65.242,18.795,43.257
42,2026-04-15T23:03:00,50.058,22.813,27.105,33.269,40.699,2714.2,3671.0,18.066,18.255,22.302,0.23093,0.09101,341.84,77.047,6.7617,13.848,31.506,4503.5,22.974,46.667,52.215,79.918,2.2707,1.6308,3112.6,42.332,54.978,94.69,9.2986,59.993,44.618,38.379,2643.2,63.03,24.466,44.357,0.32268,8.8616,26.532,120.39,1.3864,75.269,24.828,2.3283,52.661,4.7901,218.25,0.017116,0.83386,65.209,18.795,43.257
43,2026-04-15T23:06:00,51.264,30.383,26.797,32.189,41.226,2714.6,3683.5,19.293,18.458,22.551,0.30652,0.09101,342.14,77.254,6.9856,13.621,31.939,4494.8,22.457,49.459,50.157,79.84,2.2871,1.648,3111.8,41.902,54.11,94.368,9.4136,59.39,38.563,40.367,2643.9,63.755,26.438,44.161,0.33909,8.8049,26.53,120.42,1.3588,75.048,24.49,2.3051,52.661,4.7986,218.72,0.017116,0.83386,65.171,18.357,43.257
44,2026-04-15T23:09:00,50.493,30.588,27.042,32.189,41.375,2714.6,3674.0,18.032,18.458,22.467,0.30444,0.09101,342.01,77.405,6.9856,13.621,31.939,4490.2,22.985,47.676,51.377,79.878,2.2871,1.648,3111.3,42.221,54.164,94.651,9.3377,61.022,42.154,40.301,2643.8,63.918,24.278,44.094,0.33963,8.8049,26.53,120.4,1.3588,74.744,24.49,2.3051,52.661,4.7986,217.74,0.017116,0.83386,65.156,18.357,43.257
45,2026-04-15T23:12:00,50.591,26.721,26.747,33.245,41.543,2715.9,3616.5,19.569,18.148,22.876,0.26964,0.09101,342.38,77.326,6.9731,13.705,32.19,4534.3,22.338,47.902,50.379,79.959,2.245,1.6695,3110.9,42.548,54.745,94.436,9.3673,59.267,39.216,36.837,2644.9,62.951,23.402,43.882,0.31705,8.857,26.806,120.42,1.1078,75.635,24.547,2.3452,52.661,4.7868,218.38,0.017116,0.83386,65.151,17.925,43.257
46,2026-04-15T23:15:00,51.237,26.663,27.004,33.245,40.838,2715.1,3641.9,18.147,18.148,22.526,0.27023,0.10862,342.51,77.086,6.9731,13.705,32.19,4547.0,22.95,49.398,50.233,79.808,2.245,1.6695,3110.6,42.357,54.593,94.707,9.4021,59.196,38.786,36.872,2643.4,62.514,26.795,44.133,0.31677,8.857,26.806,120.37,1.1078,75.785,24.547,2.3452,53.487,4.7868,216.44,0.014131,0.84173,65.132,17.925,43.805
47,2026-04-15T23:18:00,50.552,24.358,27.0,32.677,41.725,2714.7,3635.8,18.621,18.362,22.719,0.24764,0.10862,342.28,76.979,6.8635,13.671,31.88,4606.7,22.755,47.811,49.58,79.802,2.2166,1.7056,3111.0,42.511,55.045,94.665,9.4048,61.134,36.863,38.163,2643.3,62.637,23.242,43.885,0.32281,8.7667,26.791,120.43,1.2995,74.885,24.759,2.2091,53.487,4.7641,218.62,0.014131,0.84173,65.143,18.145,43.805
48,2026-04-15T23:21:00,50.562,24.376,27.08,32.677,40.259,2713.4,3678.3,17.478,18.362,22.633,0.24745,0.10862,342.24,77.076,6.8635,13.671,31.88,4604.7,23.244,47.834,51.859,79.602,2.2166,1.7056,3110.8,42.469,55.069,94.729,9.2725,61.316,43.572,37.792,2642.5,61.905,25.065,44.059,0.32585,8.7667,26.791,120.35,1.2995,75.145,24.759,2.2091,53.487,4.7641,216.13,0.014131,0.84173,65.068,18.145,43.805
49,2026-04-15T23:24:00,50.699,27.575,26.786,33.093,41.016,2715.3,3664.1,17.757,18.544,22.311,0.27806,0.10862,342.24,77.009,6.7668,13.7,32.128,4557.0,23.132,48.152,51.598,79.708,2.2227,1.6376,3112.6,42.443,55.226,94.566,9.3409,60.079,42.801,37.442,2643.9,63.077,25.042,43.752,0.31944,8.9817,26.595,120.41,1.3133,75.347,24.008,2.3171,53.487,4.8385,219.06,0.014131,0.84173,64.996,18.013,43.805
50,2026-04-15T23:27:00,51.05,27.419,26.733,33.093,40.809,2718.1,3661.1,15.512,18.544,22.765,0.27965,0.10862,342.73,77.784,6.7668,13.7,32.128,4587.7,24.05,48.963,51.28,79.972,2.2227,1.6376,3113.7,42.256,54.858,94.637,9.2838,62.751,41.866,37.274,2647.5,63.128,23.981,43.878,0.32081,8.9817,26.595,120.41,1.3133,75.957,24.008,2.3171,53.487,4.8385,217.08,0.014131,0.84173,65.031,18.013,43.805
51,2026-04-15T23:30:00,49.769,25.209,26.683,32.819,42.269,2720.5,3640.6,19.782,18.594,22.196,0.25807,0.09991,341.62,77.507,6.6859,14.026,32.368,4571.4,22.242,46.001,49.29,80.354,2.2594,1.6263,3117.2,42.336,55.495,94.319,9.3086,59.031,36.012,38.248,2649.3,64.392,25.161,44.165,0.31752,9.0295,26.809,120.46,1.2009,74.886,24.405,2.2503,53.823,4.7124,215.53,0.019642,0.84613,65.145,18.794,44.44
52,2026-04-15T23:33:00,50.73,25.262,26.664,32.819,41.684,2715.4,3678.6,17.258,18.594,22.207,0.25753,0.09991,341.21,76.999,6.6859,14.026,32.368,4582.9,23.319,48.223,50.214,80.048,2.2594,1.6263,3114.6,42.531,55.357,94.531,9.2877,61.052,38.728,37.971,2645.2,63.738,24.569,44.301,0.31978,9.0295,26.809,120.4,1.2009,74.934,24.405,2.2503,53.823,4.7124,214.33,0.019642,0.84613,65.214,18.794,44.44
53,2026-04-15T23:36:00,49.082,22.889,26.557,33.223,41.167,2711.1,3723.5,19.41,18.198,22.039,0.23385,0.09991,341.18,77.135,6.6823,13.753,31.94,4519.3,22.412,44.411,49.889,79.961,2.2442,1.646,3108.1,42.304,54.262,94.326,9.1261,60.023,37.773,42.301,2640.4,63.822,25.247,44.219,0.35641,8.7195,26.488,120.41,1.2064,75.243,24.282,2.2729,53.823,4.7422,215.62,0.019642,0.84613,65.204,18.751,44.44
54,2026-04-15T23:39:00,49.065,22.849,26.622,33.223,41.919,2706.2,3701.4,18.731,18.198,21.789,0.23427,0.09991,340.72,76.929,6.6823,13.753,31.94,4547.9,22.705,44.369,50.659,79.936,2.2442,1.646,3105.5,42.244,53.921,94.547,9.2045,60.633,40.038,42.192,2634.8,64.204,26.076,44.062,0.35731,8.7195,26.488,120.42,1.2064,74.859,24.282,2.2729,53.823,4.7422,217.77,0.019642,0.84613,65.205,18.751,44.44
55,2026-04-15T23:42:00,49.305,26.791,27.026,32.9,41.014,2701.7,3701.6,19.825,18.879,21.786,0.27777,0.09991,339.77,76.732,7.0988,13.83,32.245,4524.8,22.26,44.925,49.831,79.815,2.2485,1.6769,3102.0,42.343,54.303,94.511,9.2603,60.587,37.603,38.81,2630.7,64.417,25.42,44.107,0.32603,8.9668,26.405,120.38,1.2156,75.438,24.002,2.308,53.823,4.8223,217.65,0.019642,0.84613,65.181,18.757,44.44
56,2026-04-15T23:45:00,50.819,26.977,26.512,32.9,41.689,2699.0,3738.3,19.501,18.879,21.624,0.27588,0.10388,339.67,76.752,7.0988,13.83,32.245,4542.0,22.41,48.429,49.181,79.679,2.2485,1.6769,3098.3,42.125,54.097,94.505,9.0734,63.018,35.69,38.365,2627.0,63.786,23.724,44.246,0.32968,8.9668,26.405,120.41,1.2156,75.441,24.002,2.308,53.653,4.8223,217.95,0.016659,0.84736,65.122,18.757,44.773
