sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-28T07:30:00,51.11,24.628,26.772,33.155,41.255,2716.3,3615.3,20.635,18.354,23.307,0.25032,0.098128,343.85,77.335,6.6601,13.743,32.316,4518.0,21.882,49.104,48.989,79.909,2.2284,1.6212,3109.2,42.27,54.483,94.675,9.3598,60.879,35.125,36.864,2645.8,62.49,24.869,46.921,0.30906,8.8245,26.763,120.4,1.3016,75.464,24.476,2.2598,53.874,4.8737,227.94,0.021713,0.82962,65.461,18.944,45.145
12,2026-04-28T07:33:00,50.112,24.612,26.888,33.155,41.068,2717.3,3604.0,20.387,18.354,23.042,0.25048,0.098128,343.73,77.257,6.6601,13.743,32.316,4502.7,21.987,46.793,47.791,79.936,2.2284,1.6212,3111.5,42.13,54.666,94.602,9.3489,62.433,31.598,36.431,2646.9,62.685,23.072,46.908,0.31261,8.8245,26.763,120.42,1.3016,74.799,24.476,2.2598,53.874,4.8737,229.44,0.021713,0.82962,65.498,18.944,45.145
13,2026-04-28T07:36:00,52.109,23.363,27.17,33.28,41.358,2715.4,3732.7,16.307,17.879,23.034,0.24028,0.10776,343.97,77.053,6.7861,13.634,32.347,4468.2,23.718,51.414,49.603,79.731,2.2394,1.6711,3110.9,42.382,54.14,94.631,9.3736,59.394,36.93,38.756,2644.5,63.652,23.689,46.726,0.32634,8.8696,26.765,120.4,1.2511,74.501,24.348,2.37,53.721,4.7153,227.93,0.027325,0.83825,65.491,18.548,43.651
14,2026-04-28T07:39:00,50.49,23.57,26.932,33.28,41.56,2714.4,3698.0,19.602,17.879,22.872,0.23818,0.10776,343.55,77.124,6.7861,13.634,32.347,4505.4,22.328,47.669,49.925,79.791,2.2394,1.6711,3108.9,42.261,53.694,94.315,9.3625,62.203,37.881,38.71,2643.6,64.248,24.578,46.675,0.32671,8.8696,26.765,120.41,1.2511,75.208,24.348,2.37,53.721,4.7153,227.75,0.027325,0.83825,65.479,18.548,43.651
15,2026-04-28T07:42:00,50.417,23.274,27.297,32.846,41.657,2713.3,3674.3,16.133,18.234,22.992,0.23221,0.10776,343.24,77.232,6.9098,13.748,32.708,4535.1,23.787,47.5,50.174,79.847,2.256,1.6474,3107.6,42.213,54.317,94.538,9.4385,60.846,38.611,37.009,2642.4,63.701,26.327,46.663,0.31521,9.0579,26.227,120.43,1.1537,75.505,24.611,2.3757,53.721,4.8445,227.12,0.027325,0.83825,65.491,18.492,43.651
16,2026-04-28T07:45:00,50.031,22.889,26.886,32.846,40.95,2713.0,3708.7,17.663,18.234,22.75,0.23612,0.10776,343.58,76.989,6.9098,13.748,32.708,4568.3,23.148,46.605,48.548,79.9,2.256,1.6474,3107.8,42.489,53.919,94.405,9.3837,59.45,33.827,37.201,2641.9,63.109,24.269,46.643,0.31363,9.0579,26.227,120.41,1.1537,74.863,24.611,2.3757,53.721,4.8445,226.55,0.027325,0.83825,65.517,18.492,43.651
17,2026-04-28T07:48:00,49.092,19.066,26.865,33.533,41.453,2712.1,3670.8,19.384,18.027,22.846,0.19811,0.10776,343.0,77.441,7.0648,13.805,32.492,4489.8,22.405,44.433,50.338,80.035,2.2425,1.6617,3105.9,42.602,55.039,94.512,9.3273,60.28,39.094,38.589,2641.3,62.708,24.064,46.634,0.32558,8.8226,26.378,120.4,1.1289,75.551,24.294,2.3028,53.721,4.7995,225.87,0.027325,0.83825,65.537,18.816,43.651
18,2026-04-28T07:51:00,51.725,19.342,27.18,33.533,40.326,2709.0,3697.9,18.304,18.027,22.425,0.1953,0.1174,342.76,77.014,7.0648,13.805,32.492,4559.6,22.876,50.527,50.294,79.864,2.2425,1.6617,3104.7,42.204,54.203,94.634,9.3644,58.499,38.964,38.431,2637.5,62.242,23.655,46.534,0.32687,8.8226,26.378,120.36,1.1289,75.413,24.294,2.3028,53.376,4.7995,228.62,0.017626,0.83215,65.537,18.816,42.631
19,2026-04-28T07:54:00,49.537,20.869,27.069,33.014,41.64,2706.6,3623.0,17.718,17.588,22.412,0.21304,0.1174,342.25,77.217,6.8909,13.77,31.934,4497.6,23.124,45.462,50.421,79.754,2.2348,1.6558,3103.5,42.131,54.171,94.721,9.2122,60.369,39.339,39.034,2635.8,62.072,24.961,46.673,0.33398,9.0351,26.699,120.39,1.1939,75.602,24.432,2.301,53.376,4.809,227.35,0.017626,0.83215,65.51,18.534,42.631
20,2026-04-28T07:57:00,50.74,20.841,26.749,33.014,39.968,2709.0,3575.5,21.221,17.588,22.479,0.21331,0.1174,342.23,77.319,6.8909,13.77,31.934,4515.0,21.647,48.247,49.377,79.881,2.2348,1.6558,3104.1,42.093,53.962,94.882,9.3038,61.015,36.266,39.252,2638.0,62.889,26.48,46.75,0.33219,9.0351,26.699,120.37,1.1939,75.639,24.432,2.301,53.376,4.809,226.78,0.017626,0.83215,65.509,18.534,42.631
21,2026-04-28T08:00:00,52.309,26.021,26.4,33.656,41.576,2711.8,3677.4,20.053,18.172,22.596,0.26807,0.1174,342.21,77.252,6.8617,13.818,32.736,4526.4,22.135,51.877,48.562,80.075,2.293,1.6232,3107.1,42.233,54.536,94.63,9.2664,61.909,33.867,39.174,2641.2,62.571,26.374,46.628,0.32464,8.8962,26.227,120.41,1.0925,75.477,24.356,2.2767,53.376,4.8383,228.42,0.017626,0.83215,65.515,18.836,42.631
22,2026-04-28T08:03:00,51.622,26.278,27.513,33.656,40.489,2712.1,3654.8,15.538,18.172,22.771,0.26546,0.1174,341.54,77.357,6.8617,13.818,32.736,4552.4,24.034,50.288,48.351,79.994,2.293,1.6232,3108.3,42.468,54.225,94.655,9.4155,61.404,33.247,38.527,2640.7,62.959,24.682,46.671,0.32995,8.8962,26.227,120.38,1.0925,74.978,24.356,2.2767,53.376,4.8383,228.18,0.017626,0.83215,65.576,18.836,42.631
23,2026-04-28T08:06:00,50.037,18.333,26.962,33.048,40.941,2711.2,3698.1,19.064,18.535,22.454,0.18801,0.092606,341.94,77.114,6.8029,13.819,32.216,4534.6,22.55,46.619,48.141,80.08,2.2478,1.6414,3107.4,42.368,53.71,94.559,9.3002,61.117,32.63,39.613,2640.0,62.476,24.616,46.663,0.33134,8.904,26.909,120.41,1.2574,75.58,24.214,2.2265,54.522,4.7865,226.77,-0.00064612,0.81808,65.6,18.777,44.543
24,2026-04-28T08:09:00,49.847,18.53,26.981,33.048,40.585,2707.5,3701.4,20.795,18.535,22.742,0.186,0.092606,342.44,77.115,6.8029,13.819,32.216,4509.2,21.828,46.181,50.136,79.906,2.2478,1.6414,3102.8,42.285,54.014,94.685,9.2238,61.356,38.501,39.615,2637.4,62.419,25.747,46.495,0.33133,8.904,26.909,120.38,1.2574,74.871,24.214,2.2265,54.522,4.7865,228.12,-0.00064612,0.81808,65.594,18.777,44.543
25,2026-04-28T08:12:00,50.057,23.157,27.073,33.165,40.583,2705.0,3685.9,16.939,18.273,22.314,0.23344,0.092606,341.6,76.726,6.8218,13.865,31.839,4531.2,23.476,46.667,51.192,79.624,2.2426,1.6219,3102.5,42.472,53.891,94.769,9.4436,60.992,41.609,39.328,2633.5,63.249,23.555,46.457,0.33378,9.0921,26.454,120.42,1.202,74.468,24.687,2.1997,54.522,4.8317,228.11,-0.00064612,0.81808,65.498,19.062,44.543
26,2026-04-28T08:15:00,49.161,22.954,26.848,33.165,41.032,2705.3,3699.0,16.891,18.273,22.231,0.2355,0.092606,341.16,76.835,6.8218,13.865,31.839,4543.8,23.501,44.593,49.389,79.701,2.2426,1.6219,3102.4,42.397,53.74,94.617,9.4132,61.605,36.303,39.39,2634.4,63.022,25.397,46.305,0.33327,9.0921,26.454,120.37,1.202,74.879,24.687,2.1997,54.522,4.8317,229.38,-0.00064612,0.81808,65.443,19.062,44.543
27,2026-04-28T08:18:00,49.554,26.794,26.614,33.088,41.408,2710.5,3691.9,15.525,18.651,22.299,0.27283,0.092606,341.46,77.872,7.112,13.779,32.711,4459.3,24.037,45.503,50.921,80.174,2.2587,1.663,3106.2,42.674,54.028,94.565,9.343,61.862,40.811,39.93,2638.1,63.045,24.665,46.336,0.33911,8.9901,26.516,120.39,1.3282,75.307,24.063,2.2636,54.522,4.7268,228.57,-0.00064612,0.81808,65.461,18.746,44.543
28,2026-04-28T08:21:00,48.617,26.689,26.657,33.088,42.014,2713.4,3710.9,16.109,18.651,22.705,0.2739,0.10084,341.2,77.42,7.112,13.779,32.711,4505.4,23.784,43.334,50.54,80.559,2.2587,1.663,3108.9,42.073,53.476,94.443,9.3676,62.108,39.688,39.814,2642.8,62.718,23.425,46.262,0.34006,8.9901,26.516,120.44,1.3282,74.921,24.063,2.2636,53.558,4.7268,224.57,0.01872,0.84665,65.595,18.746,44.607
29,2026-04-28T08:24:00,51.386,18.309,27.137,32.588,40.495,2707.5,3616.7,19.191,18.161,22.452,0.18856,0.10084,341.06,77.189,6.8489,13.988,32.124,4550.6,22.491,49.741,47.889,80.214,2.2535,1.6556,3104.3,42.35,53.69,94.669,9.2225,60.389,31.886,39.026,2636.8,61.714,24.738,45.966,0.32776,8.7654,26.723,120.37,1.2973,75.518,23.786,2.2437,53.558,4.8458,225.46,0.01872,0.84665,65.673,19.207,44.607
30,2026-04-28T08:27:00,50.847,18.379,26.643,32.588,40.678,2706.3,3618.3,18.428,18.161,22.386,0.18785,0.10084,341.27,77.124,6.8489,13.988,32.124,4528.3,22.821,48.495,50.298,80.002,2.2535,1.6556,3101.7,42.369,53.958,94.971,9.239,62.628,38.977,39.008,2634.6,61.687,24.108,45.899,0.32791,8.7654,26.723,120.38,1.2973,75.439,23.786,2.2437,53.558,4.8458,223.85,0.01872,0.84665,65.595,19.207,44.607
31,2026-04-28T08:30:00,49.114,23.869,26.622,32.862,40.474,2704.6,3647.8,17.214,18.495,22.007,0.24076,0.10084,340.85,76.889,6.9375,13.615,32.326,4449.3,23.349,44.483,49.378,79.771,2.2652,1.6117,3101.9,42.368,53.737,94.782,9.332,63.435,36.268,41.98,2632.8,63.393,25.159,45.741,0.34997,8.9293,26.621,120.37,1.3958,75.454,24.482,2.3123,53.558,4.8793,223.31,0.01872,0.84665,65.512,18.603,44.607
32,2026-04-28T08:33:00,49.998,23.885,27.015,32.862,41.27,2704.3,3671.5,17.506,18.495,22.397,0.2406,0.10084,341.14,77.154,6.9375,13.615,32.326,4500.6,23.228,46.53,48.689,79.78,2.2652,1.6117,3100.2,42.488,53.122,94.828,9.3179,60.554,34.243,41.935,2632.7,62.986,26.971,45.538,0.35034,8.9293,26.621,120.41,1.3958,74.39,24.482,2.3123,53.558,4.8793,223.35,0.01872,0.84665,65.409,18.603,44.607
33,2026-04-28T08:36:00,49.339,22.001,26.95,32.715,40.878,2705.2,3642.8,15.901,17.797,22.328,0.21995,0.08478,340.87,77.138,6.7473,13.678,32.114,4535.3,23.907,45.005,50.119,79.837,2.2715,1.6717,3101.7,42.291,54.169,94.668,9.2398,60.398,38.452,37.073,2633.8,62.691,25.515,46.041,0.30828,9.0585,27.048,120.38,1.1846,74.888,24.207,2.2368,53.755,4.9543,223.58,0.011592,0.83462,65.375,18.641,43.337
34,2026-04-28T08:39:00,50.651,21.754,26.728,32.715,41.089,2709.7,3644.4,19.274,17.797,22.559,0.22247,0.08478,341.42,77.807,6.7473,13.678,32.114,4559.8,22.455,48.04,51.173,80.307,2.2715,1.6717,3105.3,42.502,53.875,94.837,9.2671,62.73,41.553,37.121,2639.6,62.664,24.331,46.052,0.30788,9.0585,27.048,120.41,1.1846,74.759,24.207,2.2368,53.755,4.9543,224.7,0.011592,0.83462,65.419,18.641,43.337
35,2026-04-28T08:42:00,48.986,23.952,26.688,32.734,42.004,2711.9,3714.0,17.727,18.647,22.149,0.24055,0.08478,340.52,77.654,6.7359,13.954,32.141,4512.8,23.1,44.187,50.062,80.437,2.2285,1.6318,3109.4,42.573,54.37,94.383,9.2959,61.025,38.282,36.891,2641.2,63.173,25.584,46.123,0.32127,8.966,26.79,120.43,1.1207,75.622,24.652,2.2304,53.755,4.6789,225.05,0.011592,0.83462,65.525,18.683,43.337
36,2026-04-28T08:45:00,51.027,23.768,27.15,32.734,41.296,2708.0,3716.0,16.81,18.647,21.798,0.24242,0.08478,340.14,77.09,6.7359,13.954,32.141,4501.6,23.504,48.91,48.422,80.079,2.2285,1.6318,3108.8,42.368,54.505,94.714,9.3212,61.267,33.456,37.232,2635.8,63.138,25.677,46.155,0.31848,8.966,26.79,120.4,1.1207,75.138,24.652,2.2304,53.755,4.6789,225.83,0.011592,0.83462,65.595,18.683,43.337
37,2026-04-28T08:48:00,47.625,23.495,27.036,32.949,41.657,2705.7,3675.3,17.597,18.584,22.123,0.24109,0.08478,340.2,76.848,7.0311,13.725,32.274,4501.8,23.189,41.038,51.664,79.887,2.2772,1.6668,3104.5,42.306,54.418,94.502,9.2926,61.018,42.997,40.78,2633.9,64.071,24.223,46.401,0.34989,8.9782,26.749,120.42,1.2263,75.555,24.177,2.3415,53.755,4.9158,224.29,0.011592,0.83462,65.548,18.727,43.337
38,2026-04-28T08:51:00,49.882,23.677,26.92,32.949,41.114,2703.9,3711.5,20.357,18.584,21.946,0.23923,0.096635,340.06,77.283,7.0311,13.725,32.274,4504.4,22.02,46.26,51.346,79.863,2.2772,1.6668,3102.7,42.507,54.387,94.544,9.3081,61.717,42.061,41.035,2632.7,63.448,26.883,46.001,0.34779,8.9782,26.749,120.4,1.2263,75.124,24.177,2.3415,54.402,4.9158,226.65,0.023159,0.84853,65.475,18.727,43.964
39,2026-04-28T08:54:00,50.136,22.179,26.886,32.868,41.107,2700.5,3629.5,19.84,18.641,21.576,0.22842,0.096635,340.07,76.909,6.9346,13.82,32.328,4466.1,22.263,46.849,49.641,79.665,2.2488,1.6713,3100.0,42.082,54.75,94.798,9.3928,59.099,37.043,38.194,2628.4,62.267,24.353,45.991,0.3212,8.7868,26.406,120.39,1.2865,75.111,24.258,2.2776,54.402,4.8308,226.58,0.023159,0.84853,65.404,18.36,43.964
40,2026-04-28T08:57:00,49.922,22.473,26.869,32.868,40.632,2703.0,3612.6,19.195,18.641,21.895,0.22542,0.096635,340.04,77.346,6.9346,13.82,32.328,4531.9,22.529,46.354,51.619,79.8,2.2488,1.6713,3100.7,41.927,53.962,94.901,9.2918,62.046,42.864,38.233,2630.9,62.558,25.463,46.054,0.32088,8.7868,26.406,120.37,1.2865,74.5,24.258,2.2776,54.402,4.8308,225.72,0.023159,0.84853,65.362,18.36,43.964
41,2026-04-28T09:00:00,48.323,21.751,26.925,32.878,40.404,2707.4,3632.6,17.625,18.571,22.124,0.21992,0.096635,340.03,77.524,6.9676,13.849,32.037,4573.9,23.175,42.653,50.77,80.229,2.2717,1.6216,3105.2,42.269,54.4,94.79,9.2854,59.099,40.367,39.676,2635.8,62.966,26.469,46.201,0.32926,8.7565,26.725,120.39,1.2169,75.439,24.275,2.2829,54.402,4.7796,223.87,0.023159,0.84853,65.409,18.99,43.964
42,2026-04-28T09:03:00,49.963,21.661,26.911,32.878,41.856,2707.2,3676.9,17.029,18.571,21.649,0.22083,0.096635,339.0,77.567,6.9676,13.849,32.037,4524.1,23.42,46.449,48.974,80.231,2.2717,1.6216,3108.3,42.295,54.996,94.683,9.403,60.474,35.079,39.235,2635.1,62.203,24.988,46.098,0.33287,8.7565,26.725,120.43,1.2169,74.734,24.275,2.2829,54.402,4.7796,224.75,0.023159,0.84853,65.465,18.99,43.964
43,2026-04-28T09:06:00,49.691,24.397,27.185,32.51,40.79,2709.0,3616.8,18.081,18.734,21.819,0.24947,0.11068,339.45,77.365,6.7297,13.772,31.874,4480.8,22.973,45.818,49.464,80.372,2.2283,1.6854,3108.2,42.192,53.985,94.592,9.2115,61.866,36.522,40.009,2638.1,62.885,25.02,46.121,0.33298,8.9405,26.009,120.37,1.2997,75.097,24.3,2.2298,53.267,4.7925,228.29,0.012583,0.83282,65.553,18.793,44.211
44,2026-04-28T09:09:00,48.244,24.571,26.72,32.51,40.817,2708.8,3625.5,18.901,18.734,21.828,0.24769,0.11068,339.62,77.499,6.7297,13.772,31.874,4532.3,22.621,42.47,50.666,80.288,2.2283,1.6854,3107.9,42.398,53.369,94.798,9.396,61.127,40.061,39.939,2637.5,62.734,25.262,46.465,0.33356,8.9405,26.009,120.4,1.2997,75.39,24.3,2.2298,53.267,4.7925,225.91,0.012583,0.83282,65.602,18.793,44.211
45,2026-04-28T09:12:00,49.127,26.237,27.113,32.561,41.655,2709.3,3690.5,18.392,18.716,21.497,0.26721,0.11068,339.34,77.046,6.847,13.943,31.848,4499.4,22.851,44.514,51.649,80.095,2.2744,1.7384,3108.3,42.13,54.226,94.531,9.3892,60.478,42.953,39.038,2636.4,63.734,23.818,46.506,0.32396,8.9715,26.765,120.42,1.2708,74.47,24.251,2.2038,53.267,4.885,226.94,0.012583,0.83282,65.623,19.316,44.211
46,2026-04-28T09:15:00,50.211,26.12,26.948,32.561,41.417,2707.6,3703.2,13.946,18.716,21.806,0.2684,0.11068,339.43,77.152,6.847,13.943,31.848,4550.9,24.723,47.022,50.366,80.072,2.2744,1.7384,3108.3,42.412,53.608,94.572,9.343,61.619,39.178,39.034,2636.2,63.514,26.114,46.785,0.32399,8.9715,26.765,120.41,1.2708,75.347,24.251,2.2038,53.267,4.885,225.33,0.012583,0.83282,65.587,19.316,44.211
47,2026-04-28T09:18:00,49.156,26.712,26.585,32.732,41.92,2706.7,3690.4,17.603,18.766,21.623,0.2741,0.11068,339.67,77.288,6.7647,13.817,31.941,4460.9,23.181,44.58,48.247,80.01,2.2485,1.657,3105.9,42.364,53.356,94.57,9.3388,62.9,32.941,40.749,2634.6,62.795,25.08,46.79,0.34773,8.7673,26.676,120.42,1.2839,74.389,24.397,2.3399,53.267,4.8916,226.79,0.012583,0.83282,65.56,19.053,44.211
48,2026-04-28T09:21:00,50.346,26.852,27.008,32.732,40.417,2705.9,3634.2,17.265,18.766,21.884,0.27268,0.10498,339.51,77.045,6.7647,13.817,31.941,4407.3,23.331,47.336,50.134,80.06,2.2485,1.657,3106.4,42.46,53.997,94.605,9.371,62.791,38.494,41.196,2634.1,63.761,26.313,46.577,0.34407,8.7673,26.676,120.38,1.2839,74.909,24.397,2.3399,53.691,4.8916,226.29,0.022331,0.84169,65.554,19.053,42.545
49,2026-04-28T09:24:00,51.615,26.113,27.081,32.54,41.831,2707.1,3662.8,18.564,18.819,22.175,0.26829,0.10498,339.76,77.485,6.987,13.838,31.986,4480.4,22.771,50.272,52.268,80.097,2.2422,1.6822,3105.9,42.214,53.698,94.545,9.3368,62.35,44.774,39.379,2635.8,64.062,24.768,46.474,0.33213,8.8985,26.66,120.4,1.2865,74.798,24.349,2.3301,53.691,4.7813,227.08,0.022331,0.84169,65.554,19.141,42.545
50,2026-04-28T09:27:00,48.964,26.17,26.397,32.54,41.217,2706.0,3669.7,21.123,18.819,21.643,0.26771,0.10498,339.7,77.011,6.987,13.838,31.986,4484.8,21.707,44.136,51.081,80.082,2.2422,1.6822,3105.1,42.456,53.645,94.536,9.3262,62.016,41.281,39.493,2634.4,63.945,26.167,46.357,0.3312,8.8985,26.66,120.41,1.2865,74.785,24.349,2.3301,53.691,4.7813,227.97,0.022331,0.84169,65.554,19.141,42.545
51,2026-04-28T09:30:00,50.443,25.927,26.456,32.738,40.728,2703.4,3629.9,17.724,19.177,21.642,0.26628,0.10498,340.02,76.846,6.8544,13.82,32.154,4448.7,23.154,47.559,51.222,79.833,2.2503,1.7077,3102.1,42.497,53.809,94.704,9.4071,59.491,41.695,39.843,2631.9,62.685,24.379,46.189,0.333,8.9284,26.804,120.38,1.0851,74.883,23.933,2.1945,53.691,4.8988,229.47,0.022331,0.84169,65.511,18.924,42.545
52,2026-04-28T09:33:00,50.393,25.896,26.902,32.738,41.145,2705.7,3649.3,20.477,19.177,21.984,0.26659,0.10498,340.26,77.237,6.8544,13.82,32.154,4458.9,21.984,47.443,51.481,79.972,2.2503,1.7077,3102.6,42.028,53.687,94.75,9.236,62.466,42.459,39.868,2633.7,62.351,25.751,46.159,0.33279,8.9284,26.804,120.39,1.0851,74.633,23.933,2.1945,53.691,4.8988,229.48,0.022331,0.84169,65.465,18.924,42.545
53,2026-04-28T09:36:00,50.677,24.413,26.9,32.348,40.082,2705.3,3678.6,16.137,18.71,21.746,0.25152,0.10847,339.8,77.117,6.9986,13.976,31.968,4500.9,23.817,48.102,51.928,79.97,2.2423,1.6388,3105.1,42.494,53.674,94.648,9.3166,64.113,43.774,39.747,2633.3,62.974,23.595,46.581,0.32989,9.0815,26.275,120.38,1.2242,75.156,23.819,2.3022,52.965,4.8605,226.95,0.015911,0.84118,65.48,18.748,43.771
54,2026-04-28T09:39:00,51.216,24.692,26.797,32.348,41.119,2708.2,3696.6,19.214,18.71,21.749,0.24868,0.10847,339.89,77.428,6.9986,13.976,31.968,4536.4,22.506,49.349,50.929,80.184,2.2423,1.6388,3107.5,42.596,53.249,94.628,9.3726,58.058,40.834,39.829,2636.5,62.665,26.625,46.471,0.32922,9.0815,26.275,120.41,1.2242,74.626,23.819,2.3022,52.965,4.8605,228.91,0.015911,0.84118,65.513,18.748,43.771
55,2026-04-28T09:42:00,48.316,26.511,26.847,33.261,41.103,2708.4,3633.8,16.719,18.225,22.031,0.26878,0.10847,340.72,77.343,6.8031,14.009,32.319,4542.3,23.553,42.636,49.499,80.221,2.2682,1.6463,3106.5,42.941,53.6,94.636,9.4273,61.792,36.626,41.45,2637.4,62.438,26.326,46.757,0.35106,8.7532,26.223,120.38,1.1849,73.919,23.899,2.2546,52.965,4.6582,226.38,0.015911,0.84118,65.574,19.088,43.771
56,2026-04-28T09:45:00,49.674,26.365,27.251,33.261,41.462,2707.3,3636.2,15.765,18.225,22.044,0.27026,0.10847,340.53,77.024,6.8031,14.009,32.319,4490.8,23.967,45.779,49.73,80.006,2.2682,1.6463,3104.8,42.259,54.217,94.695,9.3715,60.205,37.305,41.892,2635.7,62.396,24.083,46.739,0.34743,8.7532,26.223,120.41,1.1849,74.695,23.899,2.2546,52.965,4.6582,227.25,0.015911,0.84118,65.61,19.088,43.771
