sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
24,2026-04-26T11:09:00,50.984,24.276,26.925,32.888,41.972,2698.9,3731.5,17.745,18.463,22.449,0.24906,0.10603,341.72,77.4,6.8309,13.805,32.619,4460.7,23.105,48.812,50.478,80.146,2.2821,1.6876,3095.2,42.591,53.793,94.522,9.4516,59.689,39.505,39.492,2628.1,63.878,24.942,46.69,0.32975,8.9889,25.785,120.43,1.29,75.308,24.053,2.2933,53.099,4.9168,225.04,0.024425,0.84202,65.544,19.039,44.327
25,2026-04-26T11:12:00,50.246,24.207,26.689,32.888,41.121,2699.5,3708.6,16.459,18.463,22.569,0.24976,0.10603,341.5,77.282,6.8309,13.805,32.619,4482.1,23.645,47.102,49.248,80.314,2.2821,1.6876,3095.0,42.184,53.537,94.301,9.4607,60.86,35.886,39.003,2628.9,64.272,25.521,46.817,0.33376,8.9889,25.785,120.39,1.29,74.868,24.053,2.2933,53.099,4.9168,226.47,0.024425,0.84202,65.618,19.039,44.327
26,2026-04-26T11:15:00,51.525,20.793,26.995,33.024,40.962,2696.0,3693.8,18.208,18.513,22.144,0.2109,0.10603,341.25,77.232,7.1809,13.829,32.031,4454.0,22.913,50.062,50.672,80.168,2.2588,1.6519,3093.2,42.225,53.788,94.526,9.3775,61.925,40.076,39.746,2624.9,63.458,25.681,46.895,0.33406,8.9792,26.189,120.4,1.4671,74.973,24.118,2.3654,53.099,4.9146,228.41,0.024425,0.84202,65.669,18.893,44.327
27,2026-04-26T11:18:00,51.779,20.734,26.739,33.024,41.636,2695.6,3684.3,18.191,18.513,22.077,0.2115,0.10603,341.2,77.337,7.1809,13.829,32.031,4512.9,22.912,50.651,50.675,80.276,2.2588,1.6519,3091.8,42.035,53.083,94.526,9.2027,64.264,40.086,39.42,2624.4,63.621,24.679,47.218,0.33673,8.9792,26.189,120.42,1.4671,76.142,24.118,2.3654,53.099,4.9146,227.59,0.024425,0.84202,65.698,18.893,44.327
28,2026-04-26T11:21:00,50.489,26.134,26.922,32.973,39.548,2697.1,3607.6,17.993,18.495,22.115,0.26752,0.093958,340.73,77.59,6.9502,13.876,31.877,4531.0,22.981,47.665,49.673,80.44,2.2717,1.6547,3093.7,42.333,53.194,94.71,9.2696,61.752,37.137,40.216,2625.8,61.754,25.408,46.861,0.33544,8.7833,25.948,120.36,1.3564,73.895,23.209,2.3001,53.825,4.8488,229.69,0.014871,0.84324,65.749,18.212,43.664
29,2026-04-26T11:24:00,49.511,26.271,27.192,32.973,41.521,2699.6,3584.7,18.958,18.495,22.424,0.26613,0.093958,341.27,77.617,6.9502,13.876,31.877,4483.7,22.571,45.402,47.76,80.421,2.2717,1.6547,3094.9,42.192,53.761,94.698,9.3658,62.064,31.507,39.847,2628.7,62.147,24.31,47.116,0.33847,8.7833,25.948,120.4,1.3564,75.534,23.209,2.3001,53.825,4.8488,227.58,0.014871,0.84324,65.797,18.212,43.664
30,2026-04-26T11:27:00,50.933,27.858,27.027,33.229,40.378,2701.1,3624.4,15.628,18.555,22.249,0.28456,0.093958,341.54,77.31,7.1094,13.748,32.046,4537.4,23.984,48.694,50.017,80.245,2.263,1.6748,3097.8,41.902,54.826,94.769,9.3547,61.756,38.151,40.498,2629.7,63.314,24.5,47.131,0.34389,8.8399,25.904,120.38,1.2674,74.88,23.581,2.4026,53.825,4.9529,228.12,0.014871,0.84324,65.792,18.433,43.664
31,2026-04-26T11:30:00,49.317,27.95,26.729,33.229,41.455,2700.5,3635.9,17.577,18.555,21.927,0.28363,0.093958,341.3,76.938,7.1094,13.748,32.046,4597.2,23.182,44.953,50.434,80.004,2.263,1.6748,3097.8,42.073,54.11,94.68,9.4968,60.613,39.378,40.521,2629.2,63.116,24.053,47.222,0.3437,8.8399,25.904,120.41,1.2674,74.562,23.581,2.4026,53.825,4.9529,227.88,0.014871,0.84324,65.76,18.433,43.664
32,2026-04-26T11:33:00,49.814,26.547,27.002,33.257,40.605,2700.3,3611.7,19.019,18.003,22.118,0.26994,0.093958,341.91,77.024,7.0112,13.943,32.131,4494.2,22.585,46.104,48.309,79.859,2.263,1.6483,3097.7,42.473,54.875,94.781,9.2884,61.012,33.123,38.764,2628.8,61.997,23.966,47.117,0.32986,8.92,26.838,120.37,1.1213,74.77,23.824,2.3735,53.825,4.8541,229.88,0.014871,0.84324,65.67,18.724,43.664
33,2026-04-26T11:36:00,49.117,26.603,26.956,33.257,40.507,2704.6,3589.1,17.692,18.003,22.446,0.26938,0.089287,342.51,77.629,7.0112,13.943,32.131,4565.4,23.126,44.491,50.505,80.016,2.263,1.6483,3099.4,42.095,54.024,94.781,9.508,62.242,39.585,39.172,2633.3,62.386,25.787,47.306,0.32651,8.92,26.838,120.41,1.1213,74.932,23.824,2.3735,53.31,4.8541,229.1,0.014991,0.85114,65.621,18.724,44.183
34,2026-04-26T11:39:00,49.561,25.941,26.737,33.026,41.212,2707.5,3624.2,16.336,18.345,22.503,0.26171,0.089287,342.26,77.502,6.7341,13.835,31.989,4532.6,23.694,45.518,51.209,80.231,2.289,1.6629,3103.5,42.372,53.735,94.671,9.294,63.174,41.658,41.846,2637.1,62.475,26.676,47.348,0.34751,8.8484,25.955,120.4,1.144,73.858,23.523,2.3589,53.31,4.8211,229.63,0.014991,0.85114,65.658,18.779,44.183
35,2026-04-26T11:42:00,49.59,25.669,27.083,33.026,41.34,2710.3,3642.6,18.154,18.345,22.716,0.26447,0.089287,342.41,77.757,6.7341,13.835,31.989,4514.3,22.909,45.585,49.091,80.43,2.289,1.6629,3106.4,42.492,53.954,94.705,9.4711,61.576,35.424,41.503,2640.1,62.16,24.212,47.437,0.35032,8.8484,25.955,120.41,1.144,74.75,23.523,2.3589,53.31,4.8211,229.6,0.014991,0.85114,65.714,18.779,44.183
36,2026-04-26T11:45:00,50.778,27.298,26.878,33.127,41.413,2709.9,3741.6,18.69,18.389,22.354,0.27807,0.089287,342.74,77.395,6.7528,13.668,32.234,4478.1,22.688,48.335,49.747,80.32,2.255,1.6627,3108.3,42.649,54.257,94.358,9.4325,62.17,37.355,40.056,2639.4,62.894,24.313,47.611,0.33944,8.8158,26.028,120.43,1.3419,75.583,24.053,2.2464,53.31,4.7924,228.58,0.014991,0.85114,65.792,18.729,44.183
37,2026-04-26T11:48:00,49.627,27.069,26.774,33.127,41.129,2709.3,3704.9,14.961,18.389,22.497,0.2804,0.089287,342.94,77.237,6.7528,13.668,32.234,4515.2,24.262,45.672,51.283,80.197,2.255,1.6627,3106.3,42.336,53.813,94.518,9.5007,61.482,41.876,39.967,2639.0,63.526,24.436,47.527,0.34017,8.8158,26.028,120.42,1.3419,75.134,24.053,2.2464,53.31,4.7924,230.47,0.014991,0.85114,65.785,18.729,44.183
38,2026-04-26T11:51:00,50.785,25.102,26.733,32.531,42.207,2707.7,3699.5,18.896,18.393,22.544,0.25473,0.11212,343.0,77.332,6.8338,13.86,32.144,4523.6,22.605,48.351,49.786,80.062,2.2628,1.6382,3104.1,42.428,53.841,94.343,9.376,60.809,37.47,37.79,2637.2,63.585,26.432,47.888,0.32047,8.8882,26.591,120.42,1.2222,75.706,23.983,2.292,53.596,4.8811,229.89,0.023984,0.82877,65.78,18.851,42.87
39,2026-04-26T11:54:00,49.345,24.999,27.1,32.531,41.67,2706.7,3653.2,17.298,18.393,22.52,0.25578,0.11212,342.84,77.051,6.8338,13.86,32.144,4477.1,23.285,45.018,51.833,80.035,2.2628,1.6382,3103.3,42.459,54.397,94.584,9.3063,62.846,43.494,38.206,2635.1,64.382,25.659,47.944,0.31706,8.8882,26.591,120.41,1.2222,75.29,23.983,2.292,53.596,4.8811,231.35,0.023984,0.82877,65.771,18.851,42.87
40,2026-04-26T11:57:00,51.099,25.971,27.037,33.15,41.274,2706.2,3690.0,19.322,18.59,22.76,0.26314,0.11212,342.98,77.334,6.6814,13.872,32.289,4544.7,22.426,49.078,49.523,80.079,2.262,1.6645,3101.2,42.33,53.284,94.322,9.284,60.887,36.696,40.2,2634.8,63.122,24.26,47.973,0.34221,8.8746,26.113,120.43,1.0899,75.299,23.53,2.2568,53.596,4.8283,233.06,0.023984,0.82877,65.765,18.821,42.87
41,2026-04-26T12:00:00,50.051,25.77,27.023,33.15,41.198,2704.4,3650.2,18.483,18.59,22.592,0.26518,0.11212,342.71,77.318,6.6814,13.872,32.289,4505.7,22.781,46.652,48.694,80.025,2.262,1.6645,3100.9,42.449,53.752,94.586,9.3704,59.638,34.255,40.396,2633.0,63.806,25.806,48.246,0.34061,8.8746,26.113,120.41,1.0899,75.266,23.53,2.2568,53.596,4.8283,232.07,0.023984,0.82877,65.783,18.821,42.87
42,2026-04-26T12:03:00,49.559,24.679,27.04,33.296,40.768,2701.7,3736.4,17.447,18.222,22.457,0.24771,0.11212,342.96,77.049,6.9327,13.892,32.434,4487.4,23.233,45.514,50.793,79.867,2.2667,1.6732,3098.9,42.537,54.035,94.482,9.3356,62.736,40.432,40.485,2630.7,63.778,24.862,48.234,0.3429,8.9151,26.047,120.39,1.171,74.352,24.001,2.3122,53.596,4.8592,234.24,0.023984,0.82877,65.759,18.482,42.87
43,2026-04-26T12:06:00,50.728,24.374,26.81,33.296,41.799,2701.2,3721.2,18.847,18.222,22.365,0.2508,0.12858,342.98,77.406,6.9327,13.892,32.434,4449.7,22.637,48.219,50.25,79.91,2.2667,1.6732,3097.7,42.61,54.487,94.401,9.2984,59.781,38.834,40.306,2630.5,64.04,23.86,48.239,0.34437,8.9151,26.047,120.41,1.171,75.309,24.001,2.3122,54.351,4.8592,229.93,0.018004,0.84308,65.753,18.482,44.324
44,2026-04-26T12:09:00,50.68,22.838,26.517,33.374,40.853,2700.9,3663.9,18.09,18.149,22.267,0.23472,0.12858,342.83,77.168,6.8025,13.89,32.386,4550.5,22.96,48.108,50.955,80.08,2.2621,1.66,3097.5,42.308,54.133,94.5,9.3292,59.633,40.91,40.515,2630.1,62.892,25.219,47.949,0.34788,8.8564,26.311,120.41,1.2386,75.06,23.743,2.2375,54.351,4.7912,232.47,0.018004,0.84308,65.783,18.842,44.324
45,2026-04-26T12:12:00,50.489,23.189,26.858,33.374,41.368,2700.6,3639.2,17.369,18.149,22.283,0.23115,0.12858,342.27,77.493,6.8025,13.89,32.386,4533.7,23.256,47.666,51.587,80.084,2.2621,1.66,3096.4,42.424,54.334,94.602,9.382,61.77,42.77,41.038,2629.1,63.317,24.045,47.957,0.34359,8.8564,26.311,120.41,1.2386,75.06,23.743,2.2375,54.351,4.7912,231.65,0.018004,0.84308,65.802,18.842,44.324
46,2026-04-26T12:15:00,48.005,23.177,26.917,32.737,42.022,2701.7,3713.0,18.642,18.535,22.301,0.23602,0.12858,342.03,77.663,6.8626,13.758,32.328,4481.2,22.707,41.918,49.957,80.308,2.2742,1.6949,3098.5,42.335,54.098,94.569,9.3162,63.232,37.972,40.915,2631.1,63.202,25.904,48.006,0.34497,8.8766,26.102,120.4,1.0469,74.642,24.176,2.3138,54.351,4.844,230.36,0.018004,0.84308,65.825,18.847,44.324
47,2026-04-26T12:18:00,50.464,23.225,26.745,32.737,40.922,2701.5,3687.3,16.289,18.535,22.407,0.23553,0.12858,342.31,77.33,6.8626,13.758,32.328,4473.2,23.7,47.608,49.039,80.322,2.2742,1.6949,3097.5,42.337,54.193,94.442,9.2921,62.688,35.273,41.1,2630.6,63.646,26.326,47.762,0.34346,8.8766,26.102,120.39,1.0469,75.612,24.176,2.3138,54.351,4.844,232.31,0.018004,0.84308,65.895,18.847,44.324
48,2026-04-26T12:21:00,50.668,23.731,26.83,33.179,41.338,2701.7,3667.9,18.359,18.305,22.44,0.23796,0.087393,342.41,77.04,6.9313,13.831,32.087,4476.5,22.835,48.079,51.047,80.332,2.2802,1.6721,3097.7,42.405,54.13,94.578,9.455,62.661,41.18,39.08,2631.0,63.499,24.755,47.888,0.33107,8.9398,25.983,120.41,1.3236,75.174,23.742,2.3027,53.972,4.8041,234.22,0.023428,0.80925,65.922,18.89,43.603
49,2026-04-26T12:24:00,48.995,23.662,26.724,33.179,40.39,2700.4,3659.5,18.488,18.305,22.232,0.23866,0.087393,342.04,77.391,6.9313,13.831,32.087,4489.1,22.77,44.208,50.66,80.279,2.2802,1.6721,3097.4,42.416,53.979,94.415,9.2891,61.614,40.043,39.139,2630.0,63.643,25.513,48.173,0.33058,8.9398,25.983,120.39,1.3236,75.145,23.742,2.3027,53.972,4.8041,232.04,0.023428,0.80925,65.918,18.89,43.603
50,2026-04-26T12:27:00,47.857,26.002,26.738,33.043,41.126,2698.7,3605.9,20.38,18.262,21.804,0.26125,0.087393,341.65,77.479,6.68,13.936,32.013,4491.0,21.975,41.575,48.729,80.134,2.279,1.6636,3096.4,42.406,53.835,94.66,9.2904,59.851,34.36,40.036,2627.4,63.948,26.329,48.249,0.33883,9.0057,26.098,120.39,1.1956,75.907,23.932,2.3546,53.972,4.9517,232.22,0.023428,0.80925,65.936,18.798,43.603
51,2026-04-26T12:30:00,49.878,25.839,27.187,33.043,41.131,2699.5,3667.4,17.957,18.262,22.405,0.2629,0.087393,342.18,77.235,6.68,13.936,32.013,4480.3,23.006,46.253,50.56,80.086,2.279,1.6636,3096.3,42.37,53.963,94.659,9.2831,65.785,39.749,39.738,2628.4,62.89,26.213,48.28,0.34127,9.0057,26.098,120.38,1.1956,75.344,23.932,2.3546,53.972,4.9517,232.9,0.023428,0.80925,65.894,18.798,43.603
52,2026-04-26T12:33:00,49.874,26.609,26.863,33.211,40.763,2701.0,3706.9,18.142,18.644,21.967,0.27219,0.087393,341.25,77.834,7.005,13.721,32.197,4517.2,22.911,46.243,50.042,80.176,2.2822,1.6576,3099.1,42.599,53.736,94.56,9.3318,60.462,38.224,41.755,2628.9,64.488,24.951,48.23,0.34857,8.9375,26.48,120.39,1.155,74.762,23.762,2.2664,53.972,4.8518,234.51,0.023428,0.80925,65.866,18.853,43.603
53,2026-04-26T12:36:00,51.586,26.914,27.2,33.211,42.047,2702.9,3734.7,16.156,18.644,22.594,0.26909,0.1097,342.04,77.751,7.005,13.721,32.197,4521.1,23.737,50.205,48.598,80.515,2.2822,1.6576,3099.3,42.494,53.69,94.307,9.3225,62.905,33.975,41.797,2632.4,64.009,23.985,47.639,0.34822,8.9375,26.48,120.43,1.155,74.881,23.762,2.2664,54.813,4.8518,232.21,0.013412,0.83672,65.942,18.853,43.076
54,2026-04-26T12:39:00,49.294,24.992,27.163,32.656,40.664,2700.5,3647.7,16.823,18.683,22.368,0.25485,0.1097,341.86,77.171,6.929,13.791,32.538,4443.7,23.467,44.899,50.142,80.473,2.274,1.6807,3097.5,41.983,54.471,94.452,9.3258,58.596,38.517,39.091,2629.6,62.692,25.343,47.468,0.3232,8.9633,26.296,120.38,1.1586,74.99,23.841,2.2662,54.813,4.7601,230.77,0.013412,0.83672,65.99,19.018,43.076
55,2026-04-26T12:42:00,49.921,24.989,26.87,32.656,41.372,2698.4,3663.5,19.478,18.683,22.32,0.25488,0.1097,342.22,77.379,6.929,13.791,32.538,4504.5,22.348,46.352,49.137,80.123,2.274,1.6807,3094.5,42.745,53.744,94.666,9.3343,61.838,35.561,38.662,2627.7,62.421,24.782,47.295,0.32672,8.9633,26.296,120.39,1.1586,75.85,23.841,2.2662,54.813,4.7601,229.41,0.013412,0.83672,65.947,19.018,43.076
56,2026-04-26T12:45:00,49.974,21.566,26.972,33.28,40.581,2698.1,3664.5,16.593,18.53,22.42,0.21987,0.1097,341.88,77.223,7.041,13.86,32.256,4481.5,23.574,46.475,48.994,80.126,2.2962,1.6489,3093.6,42.427,53.588,94.623,9.3808,60.272,35.138,39.492,2627.1,62.99,25.245,46.951,0.33457,8.8472,25.995,120.39,1.102,74.737,23.962,2.3786,54.813,4.9374,230.03,0.013412,0.83672,65.849,18.618,43.076
