sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-09T20:30:00,50.822,21.548,26.868,32.952,41.182,2705.5,3642.2,19.548,18.77,22.488,0.22074,0.085195,342.08,77.629,6.94,13.856,31.966,4569.4,22.344,48.437,50.534,79.991,2.2145,1.6266,3101.3,42.358,53.788,94.702,9.3904,58.612,39.671,39.603,2634.6,62.783,25.831,47.874,0.33107,9.0217,26.359,120.4,1.2268,74.841,23.957,2.2541,53.445,4.7103,231.02,0.018641,0.82255,65.693,18.675,44.366
12,2026-04-09T20:33:00,48.086,21.712,26.698,32.952,40.984,2709.5,3668.2,15.909,18.77,22.292,0.21907,0.097074,342.13,77.717,6.94,13.856,31.966,4496.5,23.862,42.105,47.991,80.317,2.2145,1.6266,3104.9,42.118,54.66,94.748,9.2687,62.099,32.188,39.018,2639.0,62.337,26.629,47.523,0.33586,9.0217,26.359,120.41,1.2268,75.722,23.957,2.2541,53.443,4.7103,230.05,0.017154,0.83151,65.735,18.675,44.37
13,2026-04-09T20:36:00,50.834,26.675,26.972,33.323,41.257,2710.7,3614.5,18.282,18.077,22.436,0.26707,0.097074,341.67,77.309,6.8568,13.899,32.209,4499.6,22.868,48.465,49.141,80.336,2.2546,1.6499,3108.1,42.384,54.324,94.65,9.3858,60.779,35.573,40.78,2639.2,63.118,25.59,47.484,0.3389,8.795,26.266,120.42,1.1758,74.554,23.571,2.2423,53.443,4.7844,228.8,0.017154,0.83151,65.776,18.927,44.37
14,2026-04-09T20:39:00,50.407,26.509,26.6,33.323,41.223,2710.8,3668.4,18.397,18.077,22.412,0.26876,0.097074,342.33,77.277,6.8568,13.899,32.209,4502.2,22.821,47.475,50.128,80.177,2.2546,1.6499,3107.5,42.33,54.292,94.526,9.3785,61.233,38.477,40.47,2640.0,62.191,27.353,47.252,0.34144,8.795,26.266,120.41,1.1758,75.245,23.571,2.2423,53.443,4.7844,229.73,0.017154,0.83151,65.774,18.927,44.37
15,2026-04-09T20:42:00,50.559,24.083,26.987,33.059,41.317,2710.1,3633.8,18.316,18.48,22.323,0.24841,0.097074,342.16,77.286,6.8377,13.638,31.918,4516.7,22.854,47.828,50.13,80.097,2.2954,1.6372,3107.0,42.52,53.497,94.715,9.4189,63.262,38.483,41.081,2638.6,63.5,24.318,47.032,0.34653,8.7818,26.407,120.38,1.2237,75.413,23.832,2.3077,53.443,4.8178,230.56,0.017154,0.83151,65.761,18.825,44.37
16,2026-04-09T20:45:00,50.565,24.418,26.991,33.059,41.82,2707.7,3676.9,17.815,18.48,22.481,0.245,0.097074,342.05,77.101,6.8377,13.638,31.918,4471.6,23.075,47.842,50.033,79.913,2.2954,1.6372,3104.9,42.231,54.036,94.531,9.3995,61.734,38.196,40.985,2635.8,62.758,24.666,47.068,0.34732,8.7818,26.407,120.45,1.2237,76.027,23.832,2.3077,53.443,4.8178,228.54,0.017154,0.83151,65.683,18.825,44.37
17,2026-04-09T20:48:00,49.198,27.154,26.926,32.763,40.447,2709.3,3652.5,16.003,18.675,22.517,0.27618,0.10879,342.49,77.319,6.8275,13.736,32.658,4488.2,23.832,44.678,49.551,79.978,2.2355,1.6399,3105.7,42.17,54.071,94.632,9.4709,61.34,36.779,37.57,2638.1,63.379,24.935,47.066,0.31731,8.9172,26.336,120.39,1.2837,75.318,24.472,2.2764,54.564,4.8891,229.37,0.015081,0.83577,65.659,18.299,43.855
18,2026-04-09T20:51:00,49.181,27.008,27.113,32.763,42.39,2712.0,3669.5,18.695,18.675,22.904,0.27766,0.10879,342.68,77.466,6.8275,13.736,32.658,4488.3,22.689,44.638,50.671,80.187,2.2355,1.6399,3106.9,42.068,54.07,94.451,9.3495,61.416,40.076,37.585,2642.2,63.087,23.908,47.347,0.31719,8.9172,26.336,120.44,1.2837,74.563,24.472,2.2764,54.564,4.8891,225.65,0.015081,0.83577,65.659,18.299,43.855
19,2026-04-09T20:54:00,50.573,19.81,27.156,33.287,40.303,2709.9,3676.1,16.922,18.384,22.581,0.20569,0.10879,342.63,77.124,6.9785,13.893,32.073,4511.3,23.445,47.859,50.45,80.009,2.2648,1.651,3105.8,42.659,55.12,94.639,9.4664,59.804,39.424,39.09,2638.5,63.108,24.353,46.916,0.32475,9.049,26.199,120.37,1.2687,74.764,24.206,2.2784,54.564,4.7848,229.91,0.015081,0.83577,65.691,18.708,43.855
20,2026-04-09T20:57:00,49.255,20.05,26.853,33.287,41.068,2707.4,3660.3,17.081,18.384,22.53,0.20325,0.10879,342.34,76.934,6.9785,13.893,32.073,4587.6,23.391,44.81,51.223,79.89,2.2648,1.651,3105.0,42.245,54.207,94.493,9.3422,61.924,41.698,39.15,2636.7,63.382,25.977,46.921,0.32426,9.049,26.199,120.4,1.2687,75.398,24.206,2.2784,54.564,4.7848,229.33,0.015081,0.83577,65.614,18.708,43.855
21,2026-04-09T21:00:00,51.441,25.389,26.985,32.927,40.547,2708.4,3593.4,19.329,18.398,22.538,0.25826,0.10879,341.95,77.055,6.8735,13.787,32.154,4531.4,22.445,49.868,50.519,79.887,2.2057,1.6431,3103.7,42.182,53.923,94.691,9.2693,60.858,39.626,40.645,2636.7,63.188,25.305,47.005,0.34632,9.0736,26.516,120.37,1.2208,75.349,23.841,2.3507,54.564,4.8272,227.87,0.015081,0.83577,65.583,18.622,43.855
22,2026-04-09T21:03:00,51.451,25.43,26.892,32.927,41.684,2708.6,3612.6,18.374,18.398,22.663,0.25785,0.10416,342.23,77.414,6.8735,13.787,32.154,4538.0,22.843,49.892,49.833,79.859,2.2057,1.6431,3104.2,42.191,53.844,94.633,9.4083,60.091,37.607,41.118,2638.1,62.857,24.591,47.071,0.34243,9.0736,26.516,120.4,1.2208,74.526,23.841,2.3507,54.194,4.8272,227.81,0.0059005,0.81246,65.547,18.622,43.57
23,2026-04-09T21:06:00,51.219,24.633,26.854,32.943,40.441,2710.6,3658.8,20.024,18.237,22.837,0.25183,0.10416,342.7,77.115,6.9348,13.66,31.856,4525.3,22.152,49.355,50.682,80.015,2.2432,1.648,3105.9,42.427,54.225,94.539,9.3358,59.391,40.106,39.303,2640.7,62.941,25.528,46.945,0.3343,8.774,26.626,120.37,1.208,74.87,24.231,2.245,54.194,4.789,229.2,0.0059005,0.81246,65.569,19.177,43.57
24,2026-04-09T21:09:00,50.143,24.823,27.205,32.943,40.449,2709.8,3645.8,20.072,18.237,22.608,0.24989,0.10416,342.08,77.243,6.9348,13.66,31.856,4536.3,22.128,46.866,48.15,79.969,2.2432,1.648,3107.3,42.529,54.092,94.652,9.2863,62.523,32.655,38.928,2639.0,63.166,25.626,47.194,0.33738,8.774,26.626,120.4,1.208,75.201,24.231,2.245,54.194,4.789,226.39,0.0059005,0.81246,65.576,19.177,43.57
25,2026-04-09T21:12:00,48.874,27.829,26.502,33.238,40.689,2711.5,3628.4,16.429,17.996,22.509,0.28088,0.10416,342.75,77.293,6.972,13.842,32.053,4467.6,23.664,43.929,50.817,79.948,2.2994,1.6414,3106.6,42.558,53.532,94.522,9.3765,62.754,40.504,37.742,2640.5,62.906,26.269,46.848,0.31797,8.949,26.93,120.41,1.2455,74.145,23.966,2.3424,54.194,4.7327,230.27,0.0059005,0.81246,65.574,18.518,43.57
26,2026-04-09T21:15:00,50.476,27.422,26.88,33.238,41.268,2713.5,3647.3,17.919,17.996,22.636,0.28501,0.10416,343.03,77.098,6.972,13.842,32.053,4455.6,23.041,47.635,49.751,79.954,2.2994,1.6414,3108.4,42.575,53.675,94.575,9.3061,62.109,37.367,37.867,2642.8,62.582,24.863,46.855,0.31695,8.949,26.93,120.41,1.2455,73.82,23.966,2.3424,54.194,4.7327,230.2,0.0059005,0.81246,65.566,18.518,43.57
27,2026-04-09T21:18:00,50.788,26.456,26.751,33.094,40.633,2712.4,3625.5,16.563,17.959,22.634,0.26149,0.11606,343.1,76.942,6.8676,13.869,32.185,4560.7,23.619,48.357,49.212,79.826,2.2741,1.6267,3108.6,42.297,54.023,94.736,9.3443,60.958,35.782,39.828,2641.2,62.563,25.223,46.531,0.33985,8.7767,26.812,120.37,1.1728,75.198,24.105,2.2416,53.377,4.7453,226.91,0.021579,0.83078,65.529,18.702,44.175
28,2026-04-09T21:21:00,49.155,26.06,27.098,33.094,41.742,2714.4,3621.5,19.149,17.959,22.949,0.26552,0.11606,343.41,77.3,6.8676,13.869,32.185,4564.1,22.52,44.577,50.092,79.875,2.2741,1.6267,3110.0,42.412,53.982,94.537,9.2578,61.894,38.37,39.771,2644.1,62.632,25.931,46.325,0.34032,8.7767,26.812,120.43,1.1728,74.791,24.105,2.2416,53.377,4.7453,226.24,0.021579,0.83078,65.468,18.702,44.175
29,2026-04-09T21:24:00,48.314,24.973,26.89,33.144,40.429,2715.9,3653.5,18.46,18.298,23.155,0.25248,0.11606,343.44,77.649,6.8542,13.805,32.095,4468.3,22.799,42.631,50.65,79.913,2.2356,1.6526,3110.4,42.363,54.705,94.648,9.3759,63.269,40.012,40.577,2645.7,62.962,24.694,46.165,0.34007,9.1237,26.613,120.37,1.1418,75.48,24.468,2.3541,53.377,4.7909,225.09,0.021579,0.83078,65.45,18.42,44.175
30,2026-04-09T21:27:00,51.688,24.914,26.973,33.144,41.209,2716.1,3628.5,18.833,18.298,22.949,0.25308,0.11606,343.84,77.484,6.8542,13.805,32.095,4554.6,22.642,50.44,49.848,79.999,2.2356,1.6526,3110.8,42.209,53.672,94.502,9.4331,59.372,37.652,40.066,2644.8,63.39,25.096,46.039,0.34426,9.1237,26.613,120.41,1.1418,75.261,24.468,2.3541,53.377,4.7909,223.51,0.021579,0.83078,65.457,18.42,44.175
31,2026-04-09T21:30:00,48.777,25.53,27.214,33.202,41.594,2717.1,3669.9,17.09,17.463,23.198,0.26537,0.11606,343.57,77.415,6.8396,13.596,32.166,4570.8,23.373,43.704,51.126,80.046,2.2448,1.6447,3111.8,42.604,54.207,94.551,9.341,62.935,41.415,39.243,2646.1,62.817,24.283,45.459,0.33726,8.8295,26.265,120.39,1.3398,74.248,23.986,2.345,53.377,4.7704,227.03,0.021579,0.83078,65.446,18.928,44.175
32,2026-04-09T21:33:00,48.516,25.802,27.314,33.202,41.951,2715.5,3666.5,17.934,17.463,23.003,0.26261,0.091731,343.59,77.143,6.8396,13.596,32.166,4550.9,23.024,43.1,49.905,79.925,2.2448,1.6447,3111.3,42.192,54.445,94.541,9.2793,61.459,37.819,39.58,2645.0,62.876,24.054,46.04,0.33449,8.8295,26.265,120.41,1.3398,75.289,23.986,2.345,52.747,4.7704,222.53,0.023833,0.8239,65.441,18.928,44.432
33,2026-04-09T21:36:00,49.01,24.926,26.852,33.367,40.936,2714.8,3644.7,16.071,18.502,23.096,0.25879,0.091731,343.62,77.1,6.7955,13.719,32.251,4477.8,23.813,44.242,49.98,79.773,2.1917,1.6719,3109.1,41.751,54.09,94.544,9.5368,59.39,38.04,36.918,2643.6,63.412,24.626,45.804,0.30897,8.7376,26.55,120.4,1.2656,75.841,24.248,2.2771,52.747,4.8746,224.38,0.023833,0.8239,65.425,18.614,44.432
34,2026-04-09T21:39:00,51.234,25.188,26.755,33.367,40.889,2712.2,3670.4,18.962,18.502,22.594,0.25613,0.091731,344.17,76.7,6.7955,13.719,32.251,4474.7,22.619,49.391,49.465,79.598,2.1917,1.6719,3106.7,41.831,54.128,94.557,9.2496,62.619,36.525,36.591,2641.7,62.969,24.373,45.71,0.31165,8.7376,26.55,120.37,1.2656,75.821,24.248,2.2771,52.747,4.8746,224.69,0.023833,0.8239,65.359,18.614,44.432
35,2026-04-09T21:42:00,50.509,24.275,26.589,33.584,41.075,2711.5,3667.9,16.452,18.263,22.814,0.24871,0.091731,343.71,77.118,6.962,13.551,32.725,4509.9,23.674,47.713,47.533,79.543,2.2612,1.655,3105.6,42.126,54.478,94.658,9.4481,60.001,30.841,38.089,2640.5,63.459,24.289,45.575,0.32425,8.8091,26.296,120.41,1.1889,74.911,24.517,2.2113,52.747,4.8322,225.51,0.023833,0.8239,65.264,18.031,44.432
36,2026-04-09T21:45:00,49.425,24.492,26.778,33.584,40.226,2711.9,3668.5,19.144,18.263,22.776,0.2465,0.091731,343.48,77.312,6.962,13.551,32.725,4524.3,22.533,45.204,48.37,79.746,2.2612,1.655,3106.5,42.689,54.306,94.455,9.306,62.663,33.303,38.319,2641.4,63.449,24.581,45.726,0.32236,8.8091,26.296,120.37,1.1889,75.83,24.517,2.2113,52.747,4.8322,223.11,0.023833,0.8239,65.259,18.031,44.432
37,2026-04-09T21:48:00,51.842,19.61,26.683,32.798,40.804,2713.5,3640.7,17.494,18.204,23.167,0.19823,0.10531,343.34,77.084,6.8105,13.866,32.342,4587.2,23.23,50.796,49.137,79.887,2.2163,1.6584,3106.7,42.39,55.06,94.656,9.2758,63.498,35.561,36.078,2643.3,62.47,24.81,45.489,0.30163,9.0006,26.803,120.41,1.3547,74.057,24.639,2.3012,54.078,4.7535,222.89,0.015309,0.82139,65.273,18.785,43.756
38,2026-04-09T21:51:00,50.916,19.474,26.544,32.798,40.986,2714.0,3645.7,17.509,18.204,22.826,0.19962,0.10531,343.14,77.035,6.8105,13.866,32.342,4638.5,23.226,48.654,49.957,79.904,2.2163,1.6584,3107.6,42.031,54.446,94.517,9.2669,61.029,37.972,36.015,2643.8,62.384,25.419,45.258,0.30215,9.0006,26.803,120.37,1.3547,75.735,24.639,2.3012,54.078,4.7535,223.79,0.015309,0.82139,65.297,18.785,43.756
39,2026-04-09T21:54:00,50.377,22.932,26.782,33.412,41.147,2711.7,3662.1,18.071,18.389,22.8,0.23133,0.10531,343.11,77.222,7.0825,13.777,32.456,4554.8,22.987,47.406,51.302,79.765,2.2769,1.6765,3107.4,42.329,53.659,94.631,9.3713,59.844,41.931,39.943,2641.0,63.426,23.957,45.132,0.33773,9.0551,26.75,120.41,1.369,74.967,24.163,2.2886,54.078,4.7723,223.55,0.015309,0.82139,65.295,18.22,43.756
40,2026-04-09T21:57:00,50.051,22.805,26.956,33.412,41.098,2710.1,3663.9,16.647,18.389,22.678,0.23262,0.10531,343.08,77.113,7.0825,13.777,32.456,4513.6,23.594,46.652,50.712,79.761,2.2769,1.6765,3106.9,42.537,54.153,94.554,9.4106,62.681,40.195,39.517,2638.8,63.395,25.98,45.128,0.34123,9.0551,26.75,120.39,1.369,74.915,24.163,2.2886,54.078,4.7723,221.93,0.015309,0.82139,65.271,18.22,43.756
41,2026-04-09T22:00:00,49.945,21.419,26.96,33.267,40.488,2710.8,3600.5,18.928,18.369,22.919,0.22014,0.10531,342.36,77.249,6.8223,13.852,32.104,4613.3,22.627,46.406,50.512,79.874,2.2229,1.6949,3106.4,42.238,54.391,94.745,9.4199,60.435,39.607,39.028,2639.8,62.041,25.202,45.081,0.32573,8.844,26.091,120.37,1.1329,75.317,24.091,2.3493,54.078,4.9021,220.82,0.015309,0.82139,65.252,18.069,43.756
42,2026-04-09T22:03:00,49.569,21.573,26.839,33.267,40.888,2711.8,3608.7,19.261,18.369,22.594,0.21857,0.10968,342.36,77.276,6.8223,13.852,32.104,4563.1,22.484,45.536,50.754,79.873,2.2229,1.6949,3106.9,42.355,54.992,94.746,9.3815,59.951,40.319,38.737,2640.9,61.9,22.414,45.043,0.32811,8.844,26.091,120.38,1.1329,74.153,24.091,2.3493,53.109,4.9021,218.62,0.027102,0.84733,65.251,18.069,43.462
43,2026-04-09T22:06:00,50.829,24.778,26.966,33.083,40.709,2712.1,3659.2,16.566,18.769,22.511,0.25224,0.10968,342.2,77.163,6.8446,13.923,32.473,4573.3,23.625,48.452,50.632,79.855,2.2685,1.6693,3108.9,42.212,55.348,94.699,9.2551,62.886,39.96,39.971,2641.1,63.246,24.284,44.798,0.33415,8.9893,26.193,120.39,1.2542,73.831,23.904,2.2659,53.109,4.7638,219.3,0.027102,0.84733,65.226,18.598,43.462
44,2026-04-09T22:09:00,49.701,24.794,26.891,33.083,41.913,2714.7,3667.2,16.647,18.769,22.561,0.25208,0.10968,342.1,77.511,6.8446,13.923,32.473,4592.7,23.576,45.842,49.119,80.071,2.2685,1.6693,3110.9,42.417,55.115,94.632,9.4279,61.017,35.508,39.401,2643.9,63.108,23.813,44.448,0.33882,8.9893,26.193,120.45,1.2542,75.911,23.904,2.2659,53.109,4.7638,221.16,0.027102,0.84733,65.258,18.598,43.462
45,2026-04-09T22:12:00,48.218,20.964,26.737,33.105,41.048,2712.7,3693.5,17.007,18.303,22.08,0.21746,0.10968,341.71,77.372,6.7391,13.776,32.371,4542.2,23.418,42.409,51.542,80.194,2.2362,1.659,3110.6,42.638,54.496,94.51,9.3554,59.81,42.639,40.62,2642.2,62.505,25.2,44.543,0.34534,9.0059,26.353,120.39,1.1115,75.867,24.122,2.2904,53.109,4.7753,217.97,0.027102,0.84733,65.305,18.672,43.462
46,2026-04-09T22:15:00,50.416,20.96,27.409,33.105,42.048,2709.2,3731.7,16.88,18.303,22.534,0.2175,0.10968,341.58,77.02,6.7391,13.776,32.371,4588.6,23.483,47.497,48.043,79.963,2.2362,1.659,3108.7,42.895,53.942,94.736,9.402,60.913,32.34,41.103,2638.4,61.848,25.447,44.252,0.34138,9.0059,26.353,120.41,1.1115,75.322,24.122,2.2904,53.109,4.7753,219.13,0.027102,0.84733,65.294,18.672,43.462
47,2026-04-09T22:18:00,50.202,22.154,27.043,32.466,40.895,2707.4,3662.7,19.413,18.446,22.008,0.22035,0.10459,341.51,77.003,6.7381,13.871,32.368,4587.8,22.424,47.002,49.056,79.819,2.2473,1.645,3104.9,42.266,53.793,94.512,9.2985,59.873,35.322,38.716,2636.1,64.045,24.763,44.739,0.32893,8.902,26.477,120.38,1.3235,75.217,23.811,2.3724,52.501,4.6617,219.03,0.014769,0.85385,65.243,19.261,43.434
48,2026-04-09T22:21:00,50.287,21.915,27.187,32.466,42.021,2705.2,3710.0,20.245,18.446,22.084,0.22278,0.10459,340.96,76.737,6.7381,13.871,32.368,4516.9,22.093,47.197,50.307,79.68,2.2473,1.645,3102.8,42.142,54.642,94.673,9.2293,62.037,39.005,39.31,2632.8,63.232,26.874,44.733,0.32405,8.902,26.477,120.4,1.3235,74.444,23.811,2.3724,52.501,4.6617,220.31,0.014769,0.85385,65.198,19.261,43.434
49,2026-04-09T22:24:00,51.097,21.845,27.446,32.814,41.074,2703.9,3688.3,19.668,18.896,22.083,0.22026,0.10459,340.69,77.416,6.9888,13.909,32.228,4482.0,22.319,49.074,47.993,79.846,2.3024,1.6126,3101.3,42.723,53.581,94.567,9.276,59.715,32.193,40.199,2632.2,63.749,26.1,44.9,0.3377,8.9011,26.21,120.4,1.2869,75.009,24.173,2.301,52.501,4.6823,219.65,0.014769,0.85385,65.152,18.697,43.434
50,2026-04-09T22:27:00,49.746,21.534,26.804,32.814,41.942,2704.1,3720.8,17.809,18.896,22.21,0.22342,0.10459,340.39,77.072,6.9888,13.909,32.228,4496.2,23.106,45.946,50.467,80.134,2.3024,1.6126,3101.2,42.211,53.41,94.591,9.2391,61.887,39.474,39.935,2632.5,63.19,25.412,45.006,0.33987,8.9011,26.21,120.4,1.2869,75.461,24.173,2.301,52.501,4.6823,219.61,0.014769,0.85385,65.226,18.697,43.434
51,2026-04-09T22:30:00,49.416,23.169,27.167,33.161,40.426,2700.4,3668.2,15.903,18.246,21.832,0.23158,0.10459,340.03,77.026,6.9661,14.051,32.153,4544.8,23.916,45.183,50.432,79.899,2.2309,1.6548,3099.4,42.268,54.179,94.715,9.2904,58.993,39.372,41.139,2628.6,61.913,25.448,45.084,0.33906,8.9537,26.518,120.37,1.2336,75.406,24.372,2.2687,52.501,4.7931,219.87,0.014769,0.85385,65.256,18.784,43.434
52,2026-04-09T22:33:00,50.072,23.001,27.055,33.161,40.625,2703.6,3647.0,19.015,18.246,22.423,0.23329,0.10678,339.99,77.637,6.9661,14.051,32.153,4531.4,22.586,46.7,49.421,80.182,2.2309,1.6548,3100.2,41.953,54.339,94.733,9.3298,61.138,36.396,40.763,2631.7,62.278,25.861,45.266,0.34214,8.9537,26.518,120.39,1.2336,75.218,24.372,2.2687,53.658,4.7931,221.13,0.017238,0.85118,65.305,18.784,44.641
53,2026-04-09T22:36:00,50.449,23.728,26.845,32.597,40.816,2702.7,3634.6,19.545,18.544,21.922,0.24036,0.10678,340.26,77.211,6.8527,13.884,32.561,4526.1,22.37,47.572,51.458,80.173,2.24,1.68,3100.6,42.556,54.194,94.776,9.3448,63.541,42.39,43.044,2630.7,62.602,24.801,45.243,0.35663,9.0038,26.718,120.39,1.3131,75.711,24.325,2.2532,53.658,4.8169,223.42,0.017238,0.85118,65.348,18.472,44.641
54,2026-04-09T22:39:00,48.743,23.629,26.861,32.597,40.706,2701.1,3641.3,18.137,18.544,21.598,0.24138,0.10678,339.93,77.168,6.8527,13.884,32.561,4511.1,22.969,43.625,51.216,80.059,2.24,1.68,3100.9,42.554,54.374,94.774,9.1674,63.431,41.679,43.171,2628.9,62.486,26.271,45.58,0.35559,9.0038,26.718,120.39,1.3131,74.447,24.325,2.2532,53.658,4.8169,221.67,0.017238,0.85118,65.384,18.472,44.641
55,2026-04-09T22:42:00,50.902,19.85,27.072,32.469,40.755,2701.8,3658.7,19.708,18.254,21.937,0.1973,0.10678,339.53,77.61,6.8033,13.929,31.503,4572.7,22.292,48.621,48.385,80.201,2.2826,1.6259,3101.5,42.461,54.428,94.871,9.4939,59.223,33.348,40.858,2630.3,63.156,25.929,45.392,0.33947,8.9942,26.225,120.4,1.2863,75.235,24.058,2.3242,53.658,4.8397,225.81,0.017238,0.85118,65.388,19.206,44.641
56,2026-04-09T22:45:00,49.313,19.35,26.94,32.469,41.617,2702.5,3675.0,16.506,18.254,21.581,0.20239,0.10678,338.96,77.51,6.8033,13.929,31.503,4527.0,23.638,44.943,49.681,80.293,2.2826,1.6259,3102.6,42.077,54.974,94.575,9.2679,61.328,37.16,40.748,2631.2,62.874,25.492,45.765,0.34037,8.9942,26.225,120.43,1.2863,75.302,24.058,2.3242,53.658,4.8397,223.6,0.017238,0.85118,65.474,19.206,44.641
