sample,timestamp,tag_01,tag_02,tag_03,tag_04,tag_05,tag_06,tag_07,tag_08,tag_09,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52
11,2026-04-06T08:30:00,50.825,27.28,26.805,33.301,41.254,2705.7,3639.5,16.343,18.664,22.073,0.28261,0.10364,341.61,77.178,6.8565,13.732,32.176,4520.8,23.706,48.443,50.687,79.828,2.276,1.6409,3102.9,42.289,54.462,94.59,9.3266,61.44,40.122,37.841,2634.3,63.21,24.297,48.262,0.32067,8.9353,26.067,120.44,1.3064,75.393,24.121,2.23,54.081,4.82,234.1,0.0086699,0.83677,65.743,18.477,43.604
12,2026-04-06T08:33:00,49.264,27.835,26.78,33.301,40.941,2708.0,3633.5,17.753,18.664,22.411,0.27697,0.10364,341.24,77.543,6.8565,13.732,32.176,4534.8,23.102,44.83,49.823,80.009,2.276,1.6409,3105.3,42.519,54.294,94.628,9.3142,59.465,37.58,37.803,2636.5,63.313,25.124,48.607,0.32098,8.9353,26.067,120.38,1.3064,75.147,24.121,2.23,54.081,4.82,233.25,0.0086699,0.83677,65.736,18.477,43.604
13,2026-04-06T08:36:00,49.248,24.803,26.634,33.136,41.865,2707.8,3674.5,18.769,18.947,22.128,0.25148,0.10364,341.54,77.216,7.0694,13.786,32.033,4510.1,22.682,44.793,49.188,80.009,2.2594,1.6642,3105.8,42.391,54.867,94.539,9.3923,62.316,35.71,38.651,2636.8,62.965,24.427,48.593,0.32301,9.0229,26.47,120.43,1.1411,75.224,24.023,2.2913,54.081,4.8578,236.37,0.0086699,0.83677,65.792,18.813,43.604
14,2026-04-06T08:39:00,49.102,25.027,27.145,33.136,40.392,2708.3,3677.2,17.52,18.947,22.331,0.24921,0.10493,341.4,77.161,7.0694,13.786,32.033,4559.9,23.211,44.456,48.472,80.06,2.2594,1.6642,3105.5,43.065,54.271,94.622,9.2469,62.536,33.603,38.459,2637.5,62.918,25.163,48.475,0.32458,9.0229,26.47,120.38,1.1411,75.575,24.023,2.2913,53.262,4.8578,234.54,0.031622,0.84067,65.816,18.813,43.489
15,2026-04-06T08:42:00,49.48,26.159,27.158,33.41,41.478,2708.0,3588.3,19.258,18.731,22.318,0.26704,0.10493,341.48,77.554,6.9302,13.668,31.948,4486.8,22.468,45.33,50.417,80.038,2.2581,1.7049,3106.0,42.504,54.345,94.585,9.3048,59.366,39.327,39.301,2636.3,62.505,25.892,48.651,0.32869,8.7713,25.926,120.41,1.2761,75.9,24.03,2.2941,53.262,4.8009,232.88,0.031622,0.84067,65.811,18.598,43.489
16,2026-04-06T08:45:00,50.966,26.355,26.651,33.41,40.791,2706.9,3621.5,16.559,18.731,22.199,0.26504,0.10493,341.41,77.089,6.9302,13.668,31.948,4505.0,23.62,48.769,48.506,79.969,2.2581,1.7049,3104.3,42.199,54.127,94.718,9.2136,63.698,33.704,39.28,2635.6,61.934,25.077,48.653,0.32887,8.7713,25.926,120.38,1.2761,75.365,24.03,2.2941,53.262,4.8009,233.15,0.031622,0.84067,65.837,18.598,43.489
17,2026-04-06T08:48:00,51.078,27.179,27.245,32.856,41.523,2708.4,3676.9,16.822,18.224,22.54,0.27721,0.10493,341.7,77.304,6.7248,13.916,31.818,4524.9,23.507,49.029,49.861,79.89,2.2593,1.6394,3105.6,42.294,54.427,94.748,9.238,61.321,37.692,37.503,2636.9,62.089,25.311,48.4,0.31633,8.8494,26.294,120.41,1.1915,75.282,23.496,2.3418,53.262,4.8482,236.29,0.031622,0.84067,65.817,18.989,43.489
18,2026-04-06T08:51:00,50.145,27.279,26.89,32.856,41.32,2709.6,3639.4,18.314,18.224,22.669,0.2762,0.10493,342.05,76.973,6.7248,13.916,31.818,4522.0,22.889,46.87,49.67,79.982,2.2593,1.6394,3106.3,42.123,54.463,94.575,9.2802,60.854,37.128,37.702,2638.8,62.735,25.985,48.452,0.31471,8.8494,26.294,120.39,1.1915,75.545,23.496,2.3418,53.262,4.8482,236.03,0.031622,0.84067,65.797,18.989,43.489
19,2026-04-06T08:54:00,50.19,28.675,26.989,33.182,41.565,2709.7,3676.0,17.023,18.629,22.408,0.29353,0.08548,341.73,77.473,6.6086,13.661,32.096,4472.7,23.419,46.973,49.452,79.922,2.2766,1.644,3107.2,42.474,54.09,94.516,9.2771,61.152,36.486,41.217,2638.7,63.957,25.928,48.557,0.33985,8.8751,26.738,120.41,1.1743,75.888,23.874,2.301,54.108,4.8101,236.35,0.016728,0.83894,65.804,18.965,44.003
20,2026-04-06T08:57:00,49.424,28.794,26.837,33.182,41.789,2711.5,3675.5,20.045,18.629,22.764,0.29233,0.08548,342.12,77.559,6.6086,13.661,32.096,4465.8,22.133,45.201,51.703,80.257,2.2766,1.644,3107.4,42.243,54.172,94.442,9.3295,60.731,43.113,40.711,2642.2,63.967,25.225,48.807,0.34399,8.8751,26.738,120.42,1.1743,75.607,23.874,2.301,54.108,4.8101,234.34,0.016728,0.83894,65.832,18.965,44.003
21,2026-04-06T09:00:00,50.047,26.357,26.987,33.565,41.557,2708.6,3759.6,18.436,18.661,22.383,0.26811,0.08548,341.8,76.991,6.8039,13.912,32.337,4534.3,22.823,46.644,47.436,80.152,2.2855,1.6431,3106.5,42.188,53.377,94.416,9.2638,62.366,30.553,37.308,2637.2,63.742,26.02,48.784,0.31573,8.8935,26.278,120.43,1.1883,75.689,24.35,2.324,54.108,4.764,235.32,0.016728,0.83894,65.946,18.622,44.003
22,2026-04-06T09:03:00,51.586,26.376,26.871,33.565,41.63,2702.7,3767.9,19.335,18.661,22.177,0.26792,0.08548,341.71,76.402,6.8039,13.912,32.337,4469.2,22.474,50.205,52.155,79.815,2.2855,1.6431,3101.3,42.537,54.156,94.346,9.3911,60.158,44.441,37.6,2632.0,63.599,25.276,48.677,0.31333,8.8935,26.278,120.41,1.1883,75.533,24.35,2.324,54.108,4.764,237.3,0.016728,0.83894,65.917,18.622,44.003
23,2026-04-06T09:06:00,49.679,23.946,27.122,33.113,40.89,2698.0,3714.0,18.743,18.575,22.264,0.24553,0.08548,341.54,76.865,6.799,13.85,32.107,4488.5,22.727,45.791,49.791,79.589,2.2573,1.684,3095.2,42.073,54.766,94.557,9.3213,60.556,37.485,40.203,2625.8,62.98,26.836,48.825,0.34646,8.8483,26.741,120.36,1.2497,74.125,24.067,2.2323,54.108,4.8831,236.49,0.016728,0.83894,65.816,18.856,44.003
24,2026-04-06T09:09:00,48.783,23.938,27.03,33.113,42.11,2697.4,3682.1,16.857,18.575,22.36,0.24561,0.10532,341.62,76.97,6.799,13.85,32.107,4552.3,23.523,43.716,49.786,79.756,2.2573,1.684,3093.4,42.269,54.002,94.598,9.2009,60.848,37.47,40.775,2626.6,63.529,24.611,48.875,0.34177,8.8483,26.741,120.41,1.2497,74.983,24.067,2.2323,54.22,4.8831,236.35,0.01102,0.83931,65.773,18.856,44.485
25,2026-04-06T09:12:00,49.525,26.124,26.888,33.16,40.889,2699.3,3710.6,18.225,18.303,22.363,0.267,0.10532,341.57,77.405,6.9382,13.874,32.819,4574.8,22.93,45.436,49.794,80.101,2.2764,1.6203,3095.5,42.316,53.163,94.563,9.302,61.058,37.495,39.923,2628.7,63.158,27.093,48.735,0.33581,8.97,26.015,120.41,1.32,75.643,23.607,2.3663,54.22,4.7747,238.55,0.01102,0.83931,65.809,18.847,44.485
26,2026-04-06T09:15:00,50.514,26.298,26.919,33.16,40.688,2698.2,3666.0,15.048,18.303,21.978,0.26523,0.10532,340.71,77.093,6.9382,13.874,32.819,4539.4,24.273,47.723,48.751,80.127,2.2764,1.6203,3095.8,42.317,53.587,94.482,9.3329,60.193,34.424,40.414,2626.7,63.924,27.709,48.914,0.33179,8.97,26.015,120.39,1.32,76.192,23.607,2.3663,54.22,4.7747,237.11,0.01102,0.83931,65.898,18.847,44.485
27,2026-04-06T09:18:00,48.97,19.107,26.686,32.883,40.926,2696.7,3679.9,17.28,18.758,21.948,0.19508,0.10532,340.81,77.426,7.0787,13.929,32.406,4512.1,23.319,44.151,50.261,80.287,2.2921,1.7234,3094.4,42.69,53.922,94.663,9.3309,60.578,38.869,40.657,2626.7,62.477,25.358,49.149,0.3357,8.9348,26.508,120.39,1.1947,75.319,23.648,2.2881,54.22,4.776,235.01,0.01102,0.83931,65.96,18.224,44.485
28,2026-04-06T09:21:00,49.545,19.06,26.949,32.883,40.81,2695.0,3660.3,15.664,18.758,21.472,0.19555,0.10532,339.77,77.162,7.0787,13.929,32.406,4495.0,24.003,45.482,48.713,80.317,2.2921,1.7234,3094.3,42.624,54.127,94.665,9.3147,60.458,34.311,40.532,2622.5,62.815,27.201,49.119,0.33673,8.9348,26.508,120.39,1.1947,75.343,23.648,2.2881,54.22,4.776,235.85,0.01102,0.83931,66.057,18.224,44.485
29,2026-04-06T09:24:00,48.85,22.688,26.95,32.852,41.072,2694.9,3622.1,16.438,18.623,21.764,0.22957,0.10675,339.85,77.381,7.0874,13.99,32.268,4581.4,23.668,43.873,48.934,80.356,2.2572,1.6321,3093.0,42.108,54.664,94.898,9.2595,60.568,34.962,40.88,2623.6,62.121,24.82,49.289,0.34679,8.9041,26.731,120.38,1.1284,75.1,23.71,2.2995,53.083,4.8252,234.62,0.025616,0.85571,66.085,18.693,43.608
30,2026-04-06T09:27:00,51.003,22.556,26.976,32.852,39.672,2695.2,3604.9,17.287,18.623,21.788,0.23091,0.10675,339.52,77.35,7.0874,13.99,32.268,4562.3,23.309,48.856,50.276,80.321,2.2572,1.6321,3094.4,42.096,54.892,94.832,9.3093,62.697,38.911,40.905,2623.9,62.416,26.802,49.185,0.34659,8.9041,26.731,120.35,1.1284,74.445,23.71,2.2995,53.083,4.8252,236.35,0.025616,0.85571,66.125,18.693,43.608
31,2026-04-06T09:30:00,49.399,23.585,26.945,33.384,40.868,2697.1,3620.0,19.048,18.762,21.761,0.244,0.10675,339.24,77.45,6.8131,14.05,31.939,4505.0,22.563,45.142,49.536,80.359,2.3159,1.6127,3095.3,42.595,54.479,94.864,9.3447,59.507,36.734,41.824,2625.2,61.89,24.808,49.213,0.35405,8.659,25.803,120.41,1.471,75.778,23.524,2.3421,53.083,4.8737,236.61,0.025616,0.85571,66.111,18.431,43.608
32,2026-04-06T09:33:00,49.944,23.705,27.144,33.384,39.677,2696.9,3628.1,19.482,18.762,21.874,0.24278,0.10675,339.75,77.12,6.8131,14.05,31.939,4554.3,22.389,46.403,50.484,80.335,2.3159,1.6127,3095.6,42.396,53.89,94.845,9.3451,61.303,39.525,42.242,2625.6,61.751,24.942,49.306,0.35062,8.659,25.803,120.35,1.471,75.031,23.524,2.3421,53.083,4.8737,236.15,0.025616,0.85571,66.101,18.431,43.608
33,2026-04-06T09:36:00,49.08,27.087,26.942,32.976,41.6,2697.7,3697.6,18.403,19.242,21.576,0.27384,0.10675,339.62,77.479,7.0265,14.008,32.204,4569.3,22.838,44.406,49.58,80.205,2.3376,1.6448,3096.6,42.127,54.391,94.788,9.2622,61.619,36.863,42.956,2626.0,62.897,24.326,49.262,0.36035,8.9448,26.293,120.43,1.1506,74.91,23.575,2.4183,53.083,4.9938,237.25,0.025616,0.85571,66.103,19.32,43.608
34,2026-04-06T09:39:00,50.835,26.949,26.926,32.976,40.77,2699.1,3698.0,16.522,19.242,21.79,0.27524,0.11048,339.56,77.46,7.0265,14.008,32.204,4537.8,23.623,48.466,50.133,80.431,2.3376,1.6448,3099.7,42.621,54.767,94.487,9.3023,59.791,38.491,43.173,2627.8,62.889,26.154,49.731,0.35858,8.9448,26.293,120.43,1.1506,75.11,23.575,2.4183,53.555,4.9938,237.51,0.00084117,0.84805,66.087,19.32,44.721
35,2026-04-06T09:42:00,48.316,24.517,26.887,32.744,40.828,2696.9,3638.4,19.324,18.411,21.768,0.25118,0.11048,339.5,77.274,6.8675,13.64,32.188,4448.2,22.448,42.636,51.235,80.311,2.296,1.7005,3095.8,42.217,53.64,94.866,9.254,61.769,41.733,42.193,2624.6,62.008,23.597,49.772,0.35986,8.8946,26.337,120.39,1.2632,74.775,23.962,2.3862,53.555,4.8886,239.73,0.00084117,0.84805,66.156,19.27,44.721
36,2026-04-06T09:45:00,50.593,24.761,26.988,32.744,40.295,2693.9,3615.7,21.269,18.411,21.473,0.24869,0.11048,339.12,77.002,6.8675,13.64,32.188,4454.8,21.644,47.906,49.394,80.098,2.296,1.7005,3093.8,42.241,53.562,94.721,9.3836,61.169,36.316,42.411,2621.3,62.399,25.446,49.858,0.35807,8.8946,26.337,120.39,1.2632,75.135,23.962,2.3862,53.555,4.8886,241.5,0.00084117,0.84805,66.12,19.27,44.721
37,2026-04-06T09:48:00,50.36,24.871,26.748,33.142,41.328,2695.5,3658.8,17.089,18.648,21.697,0.25055,0.11048,339.81,77.463,6.9226,13.918,32.149,4449.6,23.395,47.368,51.903,80.156,2.2592,1.6851,3093.8,42.095,53.66,94.883,9.2927,62.568,43.701,37.957,2624.4,62.991,26.922,50.211,0.31395,8.9558,26.245,120.42,1.194,75.471,23.667,2.3086,53.555,4.8694,240.3,0.00084117,0.84805,66.103,19.242,44.721
38,2026-04-06T09:51:00,49.522,24.805,27.157,33.142,41.163,2696.9,3685.4,20.298,18.648,21.678,0.25122,0.11048,339.73,77.47,6.9226,13.918,32.149,4494.4,22.041,45.428,50.733,80.288,2.2592,1.6851,3095.4,42.59,53.124,94.607,9.3217,61.557,40.257,37.397,2624.7,62.533,25.118,50.265,0.31855,8.9558,26.245,120.4,1.194,74.58,23.667,2.3086,53.555,4.8694,242.41,0.00084117,0.84805,66.155,19.242,44.721
39,2026-04-06T09:54:00,49.966,24.896,26.805,32.455,40.565,2696.3,3644.4,20.602,18.735,21.724,0.25819,0.10097,339.85,77.137,6.8162,13.796,32.424,4496.8,21.923,46.455,51.071,80.284,2.2831,1.6297,3095.6,42.37,53.083,94.705,9.4288,62.335,41.252,41.262,2624.4,62.742,25.722,50.454,0.34722,8.7815,26.668,120.42,1.1679,75.543,23.747,2.2163,53.095,4.8195,241.11,0.016726,0.85047,66.182,19.325,43.815
40,2026-04-06T09:57:00,50.468,25.151,26.949,32.455,41.108,2695.1,3646.6,18.718,18.735,21.54,0.2556,0.10097,339.77,77.379,6.8162,13.796,32.424,4466.4,22.712,47.617,51.343,80.208,2.2831,1.6297,3094.1,42.382,53.446,94.737,9.3592,60.311,42.053,41.362,2623.7,62.705,25.281,50.655,0.34639,8.7815,26.668,120.4,1.1679,75.143,23.747,2.2163,53.095,4.8195,240.72,0.016726,0.85047,66.191,19.325,43.815
41,2026-04-06T10:00:00,50.482,22.341,27.103,32.922,41.332,2696.7,3686.0,18.488,18.724,21.946,0.22884,0.10097,339.57,77.766,6.7398,13.865,32.212,4455.3,22.792,47.65,49.019,80.429,2.2621,1.6742,3096.1,42.339,53.289,94.562,9.4043,60.464,35.213,39.744,2625.8,62.972,24.918,50.521,0.33341,8.8967,26.179,120.4,1.4451,74.167,23.334,2.338,53.095,4.8775,244.12,0.016726,0.85047,66.224,19.079,43.815
42,2026-04-06T10:03:00,48.84,22.214,26.939,32.922,41.444,2699.0,3665.5,17.315,18.724,21.683,0.23013,0.10097,339.68,77.573,6.7398,13.865,32.212,4460.3,23.277,43.851,49.905,80.648,2.2621,1.6742,3097.4,42.184,53.229,94.603,9.3367,60.584,37.821,40.137,2628.1,63.323,26.273,50.944,0.3302,8.8967,26.179,120.42,1.4451,74.272,23.334,2.338,53.095,4.8775,241.16,0.016726,0.85047,66.297,19.079,43.815
43,2026-04-06T10:06:00,49.576,24.255,26.788,33.274,41.018,2696.4,3690.7,19.463,18.78,21.375,0.24785,0.10097,339.24,77.081,6.9088,13.826,32.25,4462.4,22.387,45.554,51.168,80.42,2.2289,1.6478,3096.8,42.365,53.737,94.562,9.3795,60.998,41.536,40.88,2625.1,63.658,26.148,51.107,0.33923,9.1323,25.812,120.45,1.2471,74.369,23.581,2.3518,53.095,4.8689,241.09,0.016726,0.85047,66.364,18.912,43.815
44,2026-04-06T10:09:00,49.492,24.382,27.094,33.274,40.858,2694.3,3690.6,19.451,18.78,21.655,0.24655,0.09555,339.68,77.221,6.9088,13.826,32.25,4478.1,22.394,45.358,48.563,80.241,2.2289,1.6478,3094.0,42.528,53.549,94.596,9.316,62.479,33.87,40.962,2622.0,63.66,25.946,51.06,0.33855,9.1323,25.812,120.41,1.2471,73.924,23.581,2.3518,53.65,4.8689,244.38,0.01807,0.82727,66.359,18.912,43.686
45,2026-04-06T10:12:00,48.503,23.987,27.321,32.865,40.345,2693.3,3677.5,12.989,18.741,21.535,0.24224,0.09555,339.06,77.469,6.9186,13.672,32.107,4488.6,25.111,43.068,50.46,80.218,2.2897,1.6599,3094.4,42.665,53.797,94.599,9.3306,62.215,39.453,40.24,2622.0,62.457,24.513,51.277,0.33619,8.854,26.294,120.37,1.2963,74.361,23.704,2.4421,53.65,4.8765,244.2,0.01807,0.82727,66.324,18.644,43.686
46,2026-04-06T10:15:00,50.658,23.894,26.742,32.865,41.316,2696.5,3665.3,18.632,18.741,21.511,0.24318,0.09555,339.79,77.276,6.9186,13.672,32.107,4446.9,22.732,48.058,48.864,80.461,2.2897,1.6599,3096.1,42.615,54.297,94.613,9.2539,63.226,34.757,40.001,2625.1,62.669,26.713,51.512,0.33815,8.854,26.294,120.41,1.2963,75.332,23.704,2.4421,53.65,4.8765,243.8,0.01807,0.82727,66.351,18.644,43.686
47,2026-04-06T10:18:00,51.823,25.467,27.133,33.039,40.918,2697.2,3665.7,15.886,18.326,21.6,0.25512,0.09555,339.19,77.23,6.9381,14.026,31.632,4557.5,23.89,50.754,50.305,80.338,2.3122,1.6831,3097.7,42.471,53.629,94.725,9.2224,62.693,38.997,38.062,2625.3,62.545,23.441,51.694,0.31945,9.036,26.586,120.4,1.451,74.879,23.416,2.3292,53.65,4.8657,243.94,0.01807,0.82727,66.414,19.062,43.686
48,2026-04-06T10:21:00,50.339,25.314,26.447,33.039,41.82,2698.1,3637.4,20.018,18.326,21.304,0.25668,0.09555,339.58,77.293,6.9381,14.026,31.632,4489.7,22.148,47.319,49.307,80.286,2.3122,1.6831,3098.7,42.537,54.44,94.534,9.2334,61.77,36.061,38.297,2626.0,63.032,25.828,51.76,0.31752,9.036,26.586,120.41,1.451,74.349,23.416,2.3292,53.65,4.8657,245.4,0.01807,0.82727,66.436,19.062,43.686
49,2026-04-06T10:24:00,50.557,30.268,27.021,33.142,40.933,2700.5,3660.7,15.866,18.641,21.741,0.30485,0.097832,339.94,77.524,6.8106,13.958,32.464,4484.6,23.889,47.823,49.874,80.348,2.2579,1.666,3098.7,42.3,53.462,94.789,9.3403,63.111,37.728,43.19,2628.8,62.416,26.154,51.303,0.35533,8.9556,26.149,120.39,1.3516,75.055,23.364,2.2866,54.237,4.9675,246.14,0.033724,0.84223,66.439,18.96,44.283
50,2026-04-06T10:27:00,50.145,29.997,26.914,33.142,41.422,2701.0,3644.6,17.937,18.641,21.779,0.3076,0.097832,340.11,77.404,6.8106,13.958,32.464,4480.7,23.02,46.87,49.858,80.352,2.2579,1.666,3100.4,42.504,53.509,94.565,9.4853,59.467,37.681,43.053,2629.6,62.693,26.37,51.29,0.35646,8.9556,26.149,120.4,1.3516,75.026,23.364,2.2866,54.237,4.9675,245.6,0.033724,0.84223,66.394,18.96,44.283
51,2026-04-06T10:30:00,48.409,22.475,26.776,33.214,40.878,2698.9,3666.7,18.55,18.87,21.77,0.22592,0.097832,340.43,77.219,6.9254,13.648,32.397,4506.1,22.767,42.852,51.661,80.201,2.2868,1.6684,3097.8,42.73,53.415,94.622,9.3537,61.862,42.987,42.261,2627.8,63.439,23.821,51.344,0.35012,8.921,25.854,120.4,1.2567,74.94,23.355,2.3415,54.237,4.8569,244.35,0.033724,0.84223,66.392,18.673,44.283
52,2026-04-06T10:33:00,48.434,22.271,26.815,33.214,41.195,2698.5,3682.1,16.858,18.87,21.977,0.22799,0.097832,340.72,77.332,6.9254,13.648,32.397,4507.4,23.482,42.91,50.65,80.118,2.2868,1.6684,3096.8,42.548,53.4,94.653,9.3323,62.367,40.014,42.085,2627.3,63.174,24.924,51.205,0.35156,8.921,25.854,120.38,1.2567,74.319,23.355,2.3415,54.237,4.8569,245.29,0.033724,0.84223,66.32,18.673,44.283
53,2026-04-06T10:36:00,49.815,22.72,27.035,32.857,40.578,2699.8,3652.3,18.246,18.721,22.048,0.23144,0.097832,340.89,77.448,6.9171,13.788,32.03,4541.0,22.892,46.107,50.96,80.208,2.2675,1.6926,3097.8,42.29,53.695,94.587,9.3619,61.823,40.926,37.843,2627.7,62.693,25.409,51.227,0.31806,8.9086,26.064,120.38,1.2381,74.109,23.589,2.3046,54.237,4.9457,244.41,0.033724,0.84223,66.309,18.556,44.283
54,2026-04-06T10:39:00,48.849,22.768,26.281,32.857,41.379,2701.0,3653.8,19.962,18.721,21.65,0.23095,0.096309,340.82,77.2,6.9171,13.788,32.03,4522.8,22.176,43.871,50.59,80.2,2.2675,1.6926,3099.1,42.234,53.913,94.672,9.3857,61.298,39.836,37.569,2630.3,62.668,23.279,51.397,0.32031,8.9086,26.064,120.42,1.2381,74.722,23.589,2.3046,53.083,4.9457,246.16,0.020223,0.82419,66.312,18.556,44.254
55,2026-04-06T10:42:00,48.238,26.336,26.701,32.583,40.326,2702.6,3621.8,18.559,18.901,21.554,0.26519,0.096309,340.44,77.6,6.9301,13.8,31.914,4533.8,22.753,42.456,48.877,80.301,2.307,1.6412,3103.3,42.545,54.096,94.632,9.3884,60.423,34.795,39.89,2631.8,63.253,24.24,51.54,0.33073,8.8214,26.053,120.38,1.2187,75.21,24.258,2.3089,53.083,4.9031,245.8,0.020223,0.82419,66.311,18.482,44.254
56,2026-04-06T10:45:00,49.206,26.301,27.125,32.583,41.903,2704.5,3636.9,17.95,18.901,22.026,0.26555,0.096309,341.35,77.311,6.9301,13.8,31.914,4553.9,23.018,44.696,51.239,80.208,2.307,1.6412,3102.7,42.756,53.855,94.618,9.39,60.545,41.746,39.455,2633.6,62.994,24.641,51.679,0.3343,8.8214,26.053,120.43,1.2187,75.61,24.258,2.3089,53.083,4.9031,245.45,0.020223,0.82419,66.354,18.482,44.254
